,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s
13/01/2017 13:00,123.2138361,658.664115,-3.423148148,63.35833333,2.848148148,263.0833333,0.458216
13/01/2017 14:00,160.999148,390.0630872,-3.757407407,61.025,3.02037037,322.3333333,0.320378667
13/01/2017 15:00,104.5783394,556.2594861,-3.849537037,58.76666667,3.456018519,267.8333333,0.193717333
13/01/2017 16:00,95.68176675,86.64193957,-4.285185185,62.14166667,2.204166667,324,0.260773333
13/01/2017 17:00,37.14700544,107.1645994,-5.034259259,61.65833333,1.527314815,326.1666667,0.417237333
13/01/2017 18:00,0,0,-5.575462963,62.88333333,0.682407408,330.0833333,0.33528
13/01/2017 19:00,0,0,-5.94212963,63.98333333,0.056944445,234.4166667,0.339005333
13/01/2017 20:00,0,0,-5.976388889,65.2,-0.239351852,75.08333333,0.257048
13/01/2017 21:00,0,0,-6.498148148,63.95,-0.52037037,45.83333333,0.216069333
13/01/2017 22:00,0,0,-7.008796296,62.96666667,-0.844444445,47.41666667,0.573701333
13/01/2017 23:00,0,0,-6.975462963,63.68333333,-0.964351852,54.58333333,0.298026667
14/01/2017 0:00,0,0,-6.822222222,64.76666667,-1.031944445,72,0.216069333
14/01/2017 1:00,0,0,-6.824537037,65.625,-1.216203704,69.66666667,0.339005333
14/01/2017 2:00,0,0,-7.008333333,66.01666667,-1.488888889,77,0.547624
14/01/2017 3:00,0,0,-6.908333333,66.975,-1.578703704,65.91666667,0.610954667
14/01/2017 4:00,0,0,-6.669907407,67.8,-1.499537037,72.75,0.365082667
14/01/2017 5:00,0,0,-6.484259259,69.45833333,-1.630092593,70.25,0.450765333
14/01/2017 6:00,0,0,-6.181018519,68.81666667,-1.189814815,51.25,0.108034667
14/01/2017 7:00,0,0,-5.731944445,69.84166667,-0.925,56.41666667,0.130386667
14/01/2017 8:00,0,0,-5.514351852,70.03333333,-0.734722222,50.5,0.193717333
14/01/2017 9:00,13.68383543,2.151679312,-5.283796296,69.15833333,-0.322685185,45.66666667,0.324104
14/01/2017 10:00,26.74644143,0.873399466,-4.880555556,69.83333333,-0.035648148,52.58333333,0.424688
14/01/2017 11:00,60.36253176,1.379475381,-3.937037037,71.06666667,0.705555556,62,0.149013333
14/01/2017 12:00,90.51934515,2.224111912,-3.619907407,67.90833333,1.66712963,56.75,0.067056
14/01/2017 13:00,115.8655701,5.064806575,-3.295833333,66.99166667,2.193055556,68.66666667,0.022352
14/01/2017 14:00,87.14849444,2.048172254,-2.902777778,67.05833333,2.589351852,87.58333333,0.022352
14/01/2017 15:00,55.47476188,1.306722871,-1.99537037,71.44166667,2.664814815,72.83333333,0
14/01/2017 16:00,26.5711196,0.961824624,-1.308333333,76.34166667,2.425462963,86.33333333,0
14/01/2017 17:00,8.37918025,1.176373835,-1.144444444,78.19166667,2.259722222,142.25,0
14/01/2017 18:00,0,0,-0.989351852,79.6,2.168055556,317.5,0
14/01/2017 19:00,0,0,-1.381481481,78.15833333,2.022685185,299.1666667,0.108034667
14/01/2017 20:00,0,0,-1.456944445,77.41666667,2.076851852,216.5,0
14/01/2017 21:00,0,0,-1.540740741,76.90833333,2.085648148,290.0833333,0.104309333
14/01/2017 22:00,0,0,-1.757407407,77.13333333,1.82037037,268.4166667,0.525272
14/01/2017 23:00,0,0,-1.752777778,77.475,1.7625,291.1666667,0.737616
15/01/2017 0:00,0,0,-2.073611111,76.91666667,1.531481482,285.5833333,0.968586667
15/01/2017 1:00,0,0,-2.048148148,76.99166667,1.547685185,295.8333333,0.193717333
15/01/2017 2:00,0,0,-3.390740741,73,0.902314815,310,0.175090667
15/01/2017 3:00,0,0,-3.439351852,76.81666667,0.144907408,294.9166667,0.175090667
15/01/2017 4:00,0,0,-3.60462963,79.075,-0.423611111,309.8333333,0.152738667
15/01/2017 5:00,0,0,-4.041203704,81.04166667,-1.20462963,316.6666667,0.156464
15/01/2017 6:00,0,0,-4.306018519,82.93333333,-1.7875,317.8333333,0.044704
15/01/2017 7:00,0,0,-4.568518519,84.06666667,-2.239814815,317.5833333,0
15/01/2017 8:00,0,0,-4.593518519,85.74166667,-2.52962963,316.0833333,0
15/01/2017 9:00,41.67500236,300.5665048,-4.194907407,86.05,-2.172685185,314.9166667,0
15/01/2017 10:00,99.11801136,254.0014666,-3.65787037,82.51666667,-1.054166667,263.6666667,0
15/01/2017 11:00,114.9814302,550.725506,-3.211574074,73.23333333,1.044907407,87.58333333,0.108034667
15/01/2017 12:00,134.3906248,569.6424506,-3.854166667,70.775,0.852314815,182.0833333,0.067056
15/01/2017 13:00,176.4380457,215.4398084,-3.990740741,65.63333333,1.751851852,122.8333333,0.044704
15/01/2017 14:00,188.7134158,116.4397356,-4.300462963,63.79166667,1.830092593,117.5,0.149013333
15/01/2017 15:00,138.9986503,46.83440748,-5.05462963,60.3,1.816203704,152.8333333,0
15/01/2017 16:00,95.49688378,68.76622523,-5.791203704,56.7,1.891666667,200.9166667,0
15/01/2017 17:00,37.38876987,188.0504073,-5.727777778,57.24166667,1.827314815,150.5833333,0
15/01/2017 18:00,0,0,-5.456481482,59.18333333,1.649074074,142.3333333,0
15/01/2017 19:00,0,0,-5.185185185,61.275,1.452314815,109.5,0
15/01/2017 20:00,0,0,-5.113425926,64.79166667,0.756481482,48,0
15/01/2017 21:00,0,0,-4.851388889,68.96666667,0.165740741,48,0
15/01/2017 22:00,0,0,-4.938888889,70.06666667,-0.139814815,48,0
15/01/2017 23:00,0,0,-4.347685185,76.11666667,-0.662962963,61.66666667,0
16/01/2017 0:00,0,0,-4.343981482,78.15,-1.019907408,72,0
16/01/2017 1:00,0,0,-3.880555556,78.63333333,-0.628703704,58.58333333,0
16/01/2017 2:00,0,0,-3.892592593,80.24166667,-0.917592593,39,0
16/01/2017 3:00,0,0,-4.05462963,81.23333333,-1.249074074,38.91666667,0
16/01/2017 4:00,0,0,-4.528240741,82.69166667,-1.974537037,40.58333333,0.022352
16/01/2017 5:00,0,0,-4.789351852,83.05,-2.3,52.66666667,0.040978667
16/01/2017 6:00,0,0,-5.062037037,83.30833333,-2.619907408,40.16666667,0.022352
16/01/2017 7:00,0,0,-5.109722222,83.50833333,-2.700462963,65,0.067056
16/01/2017 8:00,0,0,-5.0375,82.53333333,-2.468981482,63.08333333,0.067056
16/01/2017 9:00,24.60342911,9.623400488,-4.606018519,81.30833333,-1.828240741,24.41666667,0.044704
16/01/2017 10:00,60.88715932,6.664038203,-4.37962963,77.99166667,-1.027314815,54.75,0
16/01/2017 11:00,117.5728089,16.69851574,-3.745833333,73.65,0.411111111,45.08333333,0.044704
16/01/2017 12:00,157.4966513,25.18578379,-2.555555556,70.43333333,2.265277778,31.08333333,0
16/01/2017 13:00,122.3044919,7.176595897,-1.897222222,69.28333333,3.178703704,152.4166667,0.022352
16/01/2017 14:00,104.9364304,5.501580788,-1.368518519,69.8,3.625925926,49.41666667,0
16/01/2017 15:00,83.30441762,4.64212337,-0.854166667,70.475,4.025462963,51.08333333,0.044704
16/01/2017 16:00,42.15857242,2.804161025,0.067592593,75.68333333,3.968518519,60.66666667,0.044704
16/01/2017 17:00,15.61349378,3.348684737,1.150462963,84.33333333,3.544444445,32.16666667,0.044704
16/01/2017 18:00,0,0,1.374537037,84.825,3.688888889,56.91666667,0.022352
16/01/2017 19:00,0,0,1.622685185,84.75,3.951851852,61.41666667,0.022352
16/01/2017 20:00,0,0,1.963888889,86.73333333,3.968981482,61,0
16/01/2017 21:00,0,0,2.316203704,88.31666667,4.071759259,62,0
16/01/2017 22:00,0,0,2.401851852,89.675,3.940277778,62,0
16/01/2017 23:00,0,0,2.750462963,89.51666667,4.318518519,59.41666667,0
17/01/2017 0:00,0,0,2.814814815,88.60833333,4.52962963,60.75,0
17/01/2017 1:00,0,0,2.934259259,88.91666667,4.599074074,62,0
17/01/2017 2:00,0,0,3.167592593,89.8,4.697222222,62,0
17/01/2017 3:00,0,0,3.408796296,90.44166667,4.839351852,60.58333333,0
17/01/2017 4:00,0,0,3.593518519,93.225,4.589814815,71.5,0
17/01/2017 5:00,0,0,4.251851852,95.86666667,4.851851852,64.66666667,0
17/01/2017 6:00,0,0,5.425,97.04166667,5.85462963,166.8333333,0
17/01/2017 7:00,0,0,6.124074074,97.59166667,6.473148148,205.5833333,0
17/01/2017 8:00,0.119496808,0.074500262,7.658333333,98.125,7.928703704,176.4166667,0.089408
17/01/2017 9:00,6.728658182,0.666262326,9.556018518,97.525,9.919444444,137.5,0.044704
17/01/2017 10:00,36.45374624,3.118783382,10.825,97.18333333,11.2412037,170.8333333,0.316653333
17/01/2017 11:00,133.3310468,81.28486431,12.38842593,95.275,13.11203704,177.8333333,1.046818667
17/01/2017 12:00,151.3421243,31.41115276,13.04722222,91.725,14.36064815,181.1666667,1.627970667
17/01/2017 13:00,141.7805361,52.37395048,13.42314815,89.15833333,15.1787037,204.75,1.184656
17/01/2017 14:00,98.12929077,311.0380746,13.77962963,84.61666667,16.37083333,221.0833333,1.363472
17/01/2017 15:00,100.8791024,187.791385,13.37268519,80.075,16.81157408,223.25,1.840314667
17/01/2017 16:00,63.2855913,300.5540436,13.14259259,78.95833333,16.79953704,226.9166667,2.224024
17/01/2017 17:00,18.50719795,6.054832669,12.93981482,82.50833333,15.90648148,235.5,1.594442667
17/01/2017 18:00,0,0,12.8537037,87.125,14.95972222,283.25,0.212344
17/01/2017 19:00,0,0,12.18425926,90.64166667,13.675,258.3333333,0.189992
17/01/2017 20:00,0,0,12.0662037,91.35833333,13.43425926,264.8333333,0.171365333
17/01/2017 21:00,0,0,11.33518519,89.44166667,13.01574074,255.6666667,0.257048
17/01/2017 22:00,0,0,10.0375,82.575,12.92268519,271.4166667,0.610954667
17/01/2017 23:00,0,0,9.396296296,81.39166667,12.48148148,248.4166667,0.275674667
18/01/2017 0:00,0,0,8.85787037,82.54166667,11.7212963,280.4166667,1.214458667
18/01/2017 1:00,0,0,7.697222222,81.04166667,10.80787037,279.5,2.138341333
18/01/2017 2:00,0,0,6.963425926,80.66666667,10.12453704,282,2.395389333
18/01/2017 3:00,0,0,6.697222222,82.1,9.590740741,277,1.803061333
18/01/2017 4:00,0,0,6.514814815,84.975,8.895370371,284,2.246376
18/01/2017 5:00,0,0,6.384259259,86.925,8.426851852,282.75,1.952074667
18/01/2017 6:00,0,0,6.569444445,94.45833333,7.396296296,281.6666667,1.866392
18/01/2017 7:00,0,0,6.232407408,96.30833333,6.773148148,283.1666667,1.009565333
18/01/2017 8:00,0.560060314,0.510648114,5.093055556,93.86666667,6.002314815,291.1666667,1.385824
18/01/2017 9:00,21.81893387,43.36664854,4.333796296,91.49166667,5.605555556,284.3333333,1.635421333
18/01/2017 10:00,76.07772962,15.8988313,3.794907407,87.425,5.714814815,279.4166667,1.445429333
18/01/2017 11:00,63.85899904,3.778066635,3.275462963,85.525,5.50462963,278.75,2.160693333
18/01/2017 12:00,96.51590144,7.863819289,2.937962963,85.53333333,5.163888889,282.0833333,2.097362667
18/01/2017 13:00,91.08642584,2.101974072,2.689814815,85.8,4.862962963,282.5833333,1.743456
18/01/2017 14:00,61.47882205,0.594414261,2.557407407,86.03333333,4.689814815,279,1.907370667
18/01/2017 15:00,46.39117691,0.716037995,2.398611111,84.69166667,4.752777778,277.5833333,1.028192
18/01/2017 16:00,41.47899458,2.408827145,2.194907407,83.5,4.747222222,279.5833333,0.994664
18/01/2017 17:00,22.20561177,8.11891789,2.111111111,83.675,4.631944444,239.8333333,0.659384
18/01/2017 18:00,0,0,2.171759259,83.04166667,4.802777778,248.3333333,0.353906667
18/01/2017 19:00,0,0,2.328240741,84.29166667,4.748611111,260.8333333,0.379984
18/01/2017 20:00,0,0,2.398611111,86.1,4.516666667,236.6666667,0.797221333
18/01/2017 21:00,0,0,2.59212963,88.06666667,4.390740741,241.1666667,0.443314667
18/01/2017 22:00,0,0,2.671296296,89.25833333,4.278703704,228.6666667,0.461941333
18/01/2017 23:00,0,0,2.821759259,90.525,4.231944444,270.75,0.402336
19/01/2017 0:00,0,0,2.83287037,92.69166667,3.905555556,238,0.443314667
19/01/2017 1:00,0,0,2.642592593,91.18333333,3.947222222,256.9166667,0.428413333
19/01/2017 2:00,0,0,2.498148148,91.01666667,3.826851852,253,0.488018667
19/01/2017 3:00,0,0,2.467592593,91.54166667,3.716203704,264.0833333,0.283125333
19/01/2017 4:00,0,0,2.384259259,91.51666667,3.635185185,240.8333333,0.50292
19/01/2017 5:00,0,0,2.343981482,90.125,3.811111111,233.75,0.339005333
19/01/2017 6:00,0,0,2.315740741,90.1,3.785185185,252.3333333,0.298026667
19/01/2017 7:00,0,0,2.3125,90.36666667,3.741666667,234.5833333,0.298026667
19/01/2017 8:00,0.284081527,0.149424498,2.259259259,89.96666667,3.750462963,252.5833333,0.588602667
19/01/2017 9:00,10.89050376,1.272647055,2.298611111,89.2,3.910185185,242.5833333,0.659384
19/01/2017 10:00,27.63745472,0.723823919,2.396759259,89.04166667,4.036574074,284.75,0.298026667
19/01/2017 11:00,59.25618243,1.116744706,2.469907407,88.05833333,4.268981482,194.5,0.040978667
19/01/2017 12:00,92.28083635,2.169146267,2.5625,86.775,4.574074074,201.6666667,0.130386667
19/01/2017 13:00,125.4072389,5.317300911,2.731018519,83.79166667,5.243518519,166.5,0.022352
19/01/2017 14:00,160.4486901,24.37640044,2.812962963,82.73333333,5.510648148,169.5,0.044704
19/01/2017 15:00,160.9267102,164.394954,3.058333333,79.34166667,6.366666667,164.0833333,0.249597333
19/01/2017 16:00,98.10363775,67.08012941,2.798611111,79.70833333,6.031481481,223.75,0.566250667
19/01/2017 17:00,44.47686333,157.8835279,2.808796296,79.45,6.090740741,234.8333333,0.126661333
19/01/2017 18:00,0,0,2.518518519,82.475,5.25462963,212,0
19/01/2017 19:00,0,0,2.235185185,86.45833333,4.291666667,212,0
19/01/2017 20:00,0,0,1.97962963,89.21666667,3.586574074,198.1666667,0
19/01/2017 21:00,0,0,1.868518518,90.55833333,3.260185185,50.41666667,0.044704
19/01/2017 22:00,0,0,1.583333333,91.475,2.831018518,52.16666667,0.040978667
19/01/2017 23:00,0,0,1.250462963,92.26666667,2.375462963,59,0
20/01/2017 0:00,0,0,1.127314815,93.375,2.086111111,58.25,0
20/01/2017 1:00,0,0,1.240277778,93.34166667,2.204166667,61.66666667,0
20/01/2017 2:00,0,0,1.140740741,93.025,2.150462963,65.16666667,0.108034667
20/01/2017 3:00,0,0,1.074537037,93.06666667,2.076851852,57.16666667,0.022352
20/01/2017 4:00,0,0,1.247685185,92.65833333,2.313425926,69,0.022352
20/01/2017 5:00,0,0,1.417592593,91.75,2.623148148,53.5,0
20/01/2017 6:00,0,0,1.71712963,91.39166667,2.980555556,48.58333333,0.022352
20/01/2017 7:00,0,0,2.365277778,92.14166667,3.518055555,34.66666667,0
20/01/2017 8:00,0.110219213,0.064864364,3.008796296,94.09166667,3.870833334,44.25,0
20/01/2017 9:00,9.780337982,1.049097678,4.287962963,96.41666667,4.805092593,66.58333333,0
20/01/2017 10:00,23.7408466,0.53970909,5.987037037,97.09166667,6.408796296,101.4166667,0.067056
20/01/2017 11:00,51.40085578,0.732544391,6.905092593,97.30833333,7.297222222,164.4166667,0.044704
20/01/2017 12:00,105.7720731,3.597504522,8.424074074,96.58333333,8.928703704,179.3333333,0.130386667
20/01/2017 13:00,133.0100767,10.05784578,9.981481482,94.88333333,10.75787037,193.25,0.067056
20/01/2017 14:00,88.96516701,2.755065206,11.39953704,93.00833333,12.48657407,228.3333333,0.569976
20/01/2017 15:00,81.25218022,7.559082619,11.7,90.06666667,13.27731481,227.5,0.230970667
20/01/2017 16:00,71.68425452,15.02591777,11.83796296,87.89166667,13.79583333,211.1666667,0.044704
20/01/2017 17:00,32.25974256,20.00738308,11.64351852,85.8,13.97037037,207.5833333,0.044704
20/01/2017 18:00,0,0,11.47268518,86.80833333,13.61481481,150.75,0
20/01/2017 19:00,0,0,11.39259259,87.18333333,13.46805555,151.3333333,0
20/01/2017 20:00,0,0,11.33518519,88.19166667,13.23240741,171.3333333,0
20/01/2017 21:00,0,0,11.30787037,89.74166667,12.93888889,193.3333333,0
20/01/2017 22:00,0,0,11.0462963,90.73333333,12.50601852,227.75,0
20/01/2017 23:00,0,0,10.82175926,92.09166667,12.05324074,244,0
21/01/2017 0:00,0,0,10.65046296,93.125,11.70972222,226.0833333,0
21/01/2017 1:00,0,0,9.773611111,94.95,10.5375,212,0
21/01/2017 2:00,0,0,8.428240741,96.575,8.934722222,212,0
21/01/2017 3:00,0,0,8.099537037,97.63333333,8.44537037,212,0
21/01/2017 4:00,0,0,6.996759259,98.2,7.254166667,212,0
21/01/2017 5:00,0,0,6.946296296,98.75833333,7.119907408,212,0
21/01/2017 6:00,0,0,7.394907407,98.85833333,7.556481481,212,0
21/01/2017 7:00,0,0,7.165740741,98.98333333,7.310185185,212,0
21/01/2017 8:00,0.618488638,0.483856112,7.484722222,99.125,7.606481481,237.75,0
21/01/2017 9:00,40.48846369,196.5099136,8.280092593,98.66666667,8.471759259,292,0
21/01/2017 10:00,82.15280718,544.6761348,10.4375,93.175,11.50416667,265.25,0
21/01/2017 11:00,103.4414714,654.1014728,11.66064815,81.1,14.86388889,155.25,0.346456
21/01/2017 12:00,121.8110286,669.5821663,11.95092593,75.775,16.21759259,184,0.774869333
21/01/2017 13:00,185.9643795,394.4478372,12.38009259,71.09166667,17.66712963,183.0833333,0.797221333
21/01/2017 14:00,203.5192289,183.4050828,12.25509259,68.49166667,18.12916667,193.1666667,0.804672
21/01/2017 15:00,158.0398882,135.6325242,12.01296296,66.80833333,18.26851852,189.75,0.990938667
21/01/2017 16:00,111.3270599,196.4786852,11.86527778,66.51666667,18.18425926,181.5,0.379984
21/01/2017 17:00,47.16314606,84.50130095,11.68055556,68.81666667,17.45324074,186.25,0.149013333
21/01/2017 18:00,1.145543285,5.712386422,11.54814815,72.06666667,16.58796296,188.6666667,0
21/01/2017 19:00,0,0,11.35648148,76.95,15.36111111,185,0
21/01/2017 20:00,0,0,11.50416667,79.64166667,14.9837963,191.8333333,0
21/01/2017 21:00,0,0,11.69398148,87.28333333,13.75601852,161,0
21/01/2017 22:00,0,0,11.58796296,88.50833333,13.43240741,161,0
21/01/2017 23:00,0,0,11.35833333,89.625,13.01018519,135.5,0
22/01/2017 0:00,0,0,11.23564815,90.64166667,12.7125,267.5,0
22/01/2017 1:00,0,0,10.73611111,92.13333333,11.96018518,107.1666667,0
22/01/2017 2:00,0,0,10.52268519,93.8,11.47314815,40.66666667,0
22/01/2017 3:00,0,0,10.18564815,95.08333333,10.92916667,5.333333333,0
22/01/2017 4:00,0,0,9.792592593,96.65,10.29212963,155.8333333,0
22/01/2017 5:00,0,0,9.85,96.93333333,10.3037037,24,0
22/01/2017 6:00,0,0,9.746296296,96.8,10.22222222,24,0
22/01/2017 7:00,0,0,9.123148148,97.275,9.523611111,18.16666667,0
22/01/2017 8:00,1.284187211,3.968799864,8.705555556,97.49166667,9.072685185,6.666666667,0
22/01/2017 9:00,46.61091236,70.06527493,9.469444444,96.8,9.943055554,0.833333333,0
22/01/2017 10:00,85.18761136,24.35091859,10.0037037,94.075,10.90787037,2.5,0
22/01/2017 11:00,164.7034385,102.6075891,10.77175926,86.86666667,12.89907407,36.91666667,0
22/01/2017 12:00,174.4280996,49.6878302,10.64074074,81.18333333,13.79675926,55.16666667,0.022352
22/01/2017 13:00,122.3222243,7.904099671,10.79768519,79.45833333,14.28981482,77.75,0.089408
22/01/2017 14:00,190.448142,62.84349355,10.97824074,74.59166667,15.45833333,56.83333333,0.353906667
22/01/2017 15:00,163.8584986,93.90264887,10.93148148,70.53333333,16.28194444,52.58333333,0.491744
22/01/2017 16:00,96.76026425,449.8117006,11.16990741,67.55833333,17.21064815,54.58333333,0.465666667
22/01/2017 17:00,49.22879754,113.6251306,10.68472222,68.98333333,16.37222222,63.08333333,0.398610667
22/01/2017 18:00,1.345599379,19.12125828,10.60509259,72.78333333,15.45324074,63.16666667,0.357632
22/01/2017 19:00,0,0,10.83333333,76.74166667,14.86435185,61.75,0.089408
22/01/2017 20:00,0,0,10.69861111,76.98333333,14.67453704,84.5,0.108034667
22/01/2017 21:00,0,0,9.659259259,75.03333333,13.99768519,84.66666667,0.696637333
22/01/2017 22:00,0,0,9.183333333,77.71666667,12.97083333,85.33333333,0.819573333
22/01/2017 23:00,0,0,8.801851852,81.6,11.83796296,97.83333333,1.281514667
23/01/2017 0:00,0,0,9.070833333,89.79166667,10.66712963,86.16666667,1.031917333
23/01/2017 1:00,0,0,9.068981481,91.08333333,10.45138889,74.91666667,0.789770667
23/01/2017 2:00,0,0,8.790277778,91.55,10.09398148,75,0.800946667
23/01/2017 3:00,0,0,8.516203704,87.6,10.47731482,78.33333333,1.262888
23/01/2017 4:00,0,0,8.437037037,85.36666667,10.7837963,87.16666667,1.613069333
23/01/2017 5:00,0,0,8.159722222,84.19166667,10.70833333,90.16666667,1.821688
23/01/2017 6:00,0,0,7.769907407,82.725,10.57638889,90.58333333,1.925997333
23/01/2017 7:00,0,0,7.262962963,81.65833333,10.24907407,93.66666667,2.447544
23/01/2017 8:00,0.150646982,0.069898411,6.835185185,83.41666667,9.496296296,94.75,1.918546667
23/01/2017 9:00,12.44118887,1.240225893,6.422222222,84.24166667,8.928240741,99.16666667,1.948349333
23/01/2017 10:00,38.59347421,1.327087849,5.955092593,87.6,7.87824074,90,1.892469333
23/01/2017 11:00,63.36749644,1.226158851,5.902314815,89.60833333,7.491203704,79,1.758357333
23/01/2017 12:00,93.75611432,2.014078939,5.506018519,91.16666667,6.839814815,77.41666667,1.721104
23/01/2017 13:00,58.36708335,0.451829295,5.208796296,92.675,6.301388889,68.83333333,1.281514667
23/01/2017 14:00,39.21009372,0.162379793,5.135648148,93.45833333,6.105555556,78.33333333,0.651933333
23/01/2017 15:00,23.39461127,0.140723631,4.984722222,95.64166667,5.62037037,66.58333333,0.357632
23/01/2017 16:00,10.75024292,0.19814864,4.635185185,96.775,5.101851852,62.66666667,0.633306667
23/01/2017 17:00,4.811033789,0.536623399,3.323611111,96.25,3.862962963,71.5,0.916432
23/01/2017 18:00,0.199845897,0.092099363,1.582407407,96.59166667,2.069444444,71.41666667,0.365082667
23/01/2017 19:00,0,0,1.030092593,97.38333333,1.400462963,60.08333333,0.212344
23/01/2017 20:00,0,0,1.259722222,98.05833333,1.535648148,56.16666667,0.022352
23/01/2017 21:00,0,0,1.615740741,98.06666667,1.890277778,27.75,0.022352
23/01/2017 22:00,0,0,1.78287037,97.68333333,2.112037037,46.16666667,0.067056
