,f,c
2017-01-02T17:10:00Z,93.902504,34.39028
2017-01-02T17:15:00Z,93.25668,34.03148889
2017-01-02T17:20:00Z,92.93751,33.85417222
2017-01-02T17:25:00Z,92.77881,33.76600556
2017-01-02T17:30:00Z,93.2674255,34.03745861
2017-01-02T17:35:00Z,94.77298,34.87387778
2017-01-02T17:40:00Z,95.77768,35.43204444
2017-01-02T17:45:00Z,93.7994156,34.33300867
2017-01-02T17:50:00Z,93.93725,34.40958333
2017-01-02T17:55:00Z,91.88832,33.27128889
2017-01-02T18:00:00Z,92.14904,33.41613333
2017-01-02T18:05:00Z,93.0983353,33.94351961
2017-01-02T18:10:00Z,93.2,34
2017-01-02T18:15:00Z,93.45561,34.14200556
2017-01-02T18:20:00Z,94.27043,34.59468333
2017-01-02T18:25:00Z,94.89773,34.94318333
2017-01-02T18:30:00Z,93.52831,34.18239444
2017-01-02T18:35:00Z,92.8602448,33.81124711
2017-01-02T18:40:00Z,92.0697556,33.37208644
2017-01-02T18:45:00Z,92.8726959,33.81816439
2017-01-02T18:50:00Z,94.86321,34.92400556
2017-01-02T18:55:00Z,94.62527,34.79181667
2017-01-02T19:00:00Z,93.8372,34.354
2017-01-02T19:05:00Z,93.65076,34.25042222
2017-01-02T19:10:00Z,93.1315842,33.96199122
2017-01-02T19:15:00Z,92.46942,33.59412222
2017-01-02T19:20:00Z,93.23761,34.02089444
2017-01-02T19:25:00Z,94.12319,34.51288333
2017-01-02T19:30:00Z,95.38646,35.2147
2017-01-02T19:35:00Z,94.272995,34.59610833
2017-01-02T19:40:00Z,92.75883,33.75490556
2017-01-02T19:45:00Z,92.1164246,33.39801367
2017-01-02T19:50:00Z,92.95849,33.86582778
2017-01-02T19:55:00Z,93.03653,33.90918333
2017-01-02T20:00:00Z,94.3539352,34.64107511
2017-01-02T20:05:00Z,95.2865448,35.15919156
2017-01-02T20:10:00Z,93.23999,34.02221667
2017-01-02T20:15:00Z,92.4838257,33.60212539
2017-01-02T20:20:00Z,92.32017,33.51120556
2017-01-02T20:25:00Z,93.19212,33.99562222
2017-01-02T20:30:00Z,93.3516846,34.08426922
2017-01-02T20:35:00Z,93.4205551,34.12253061
2017-01-02T20:40:00Z,94.42644,34.68135556
2017-01-02T20:45:00Z,94.0607452,34.47819178
2017-01-02T20:50:00Z,93.22581,34.01433889
2017-01-02T20:55:00Z,92.37919,33.54399444
2017-01-02T21:00:00Z,92.10613,33.39229444
2017-01-02T21:05:00Z,93.20498,34.00276667
2017-01-02T21:10:00Z,94.76127,34.86737222
2017-01-02T21:15:00Z,95.9573746,35.53187478
