,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode
7/03/2017 2:00,0,0,97.05,10.8875,20.0854467,1
7/03/2017 3:00,0,0,96.475,10.98009259,19.8958948658,1
7/03/2017 4:00,0,0,94.1,11.37824074,19.7549293892,1
7/03/2017 5:00,0,0,91.075,11.68796296,19.66748174,1
7/03/2017 6:00,0,0,88.775,11.99259259,19.6244474258,1
7/03/2017 7:00,0,0,84.75833333,12.48148148,19.5549254633,1
7/03/2017 8:00,37.84673292,21.80306441,81.825,12.96342593,48.9260975917,1
7/03/2017 9:00,101.133013,182.5584004,77.05,14.08472222,42.5540683733,1
7/03/2017 10:00,164.1496112,132.0268247,71.05,15.5037037,31.114567785,0.0833333333
7/03/2017 11:00,105.9732039,1.757011145,65.86666667,16.36944444,28.5905083333,0
7/03/2017 12:00,178.0289531,4.915973555,75.06666497,15.06574099,26.2729478842,0
7/03/2017 13:00,153.0357813,6.433422339,80.96666667,14.38888889,24.574971635,0
7/03/2017 14:00,91.79880516,0.325049125,90.55833333,13.0162037,23.2879550967,0
7/03/2017 15:00,37.53807705,0.042172439,91.83333333,12.90277778,22.8136791658,0
7/03/2017 16:00,87.64126604,2.792976315,93.3,12.83287037,28.13543731,0.5
7/03/2017 17:00,71.64698232,6.940723833,92.575,13.03240741,27.291353435,1
7/03/2017 18:00,11.28802081,1.110309275,91.64166667,13.0662037,23.4942275433,1
7/03/2017 19:00,0,0,92.475,12.9587963,29.76206225,1
7/03/2017 20:00,0,0,92.01666667,12.96898148,28.2496625508,1
7/03/2017 21:00,0,0,92.33333333,13.08657407,26.1237738467,1
7/03/2017 22:00,0,0,94.04166667,11.12685185,23.006028745,1
7/03/2017 23:00,0,0,93.48333333,6.939351852,21.5622168758,1
8/03/2017 0:00,0,0,91.55,5.780092593,20.4779964808,1
8/03/2017 1:00,0,0,93.975,5.503703704,19.7468083,1
8/03/2017 2:00,0,0,95.00833333,5.388888889,19.3181818475,1
8/03/2017 3:00,0,0,94.95,5.475,18.998444685,1
8/03/2017 4:00,0,0,92.58333333,5.366203704,18.7244107908,1
8/03/2017 5:00,0,0,88.89166667,5.1125,23.4849550083,1
8/03/2017 6:00,0,0,86.24166667,4.849537037,25.1334055958,1
8/03/2017 7:00,0,0,84.00833333,4.641203704,28.0112141375,1
8/03/2017 8:00,37.20778077,381.0322214,81.225,5.236111111,51.8654035658,1
8/03/2017 9:00,73.3929259,702.7493319,72.50833333,7.006084482,48.72395935,1
8/03/2017 10:00,157.0842538,498.2880943,61.53333333,8.620304125,30.2980585683,1
8/03/2017 11:00,128.4616548,792.7812754,53.48333333,9.95787037,25.110827,1
8/03/2017 12:00,123.4831066,864.2621687,45.74166667,11.11527778,23.3371074083,1
8/03/2017 13:00,181.4300793,721.1147838,36.88333333,11.86944445,22.6988930725,1
8/03/2017 14:00,137.2928046,827.6472252,30.825,12.5837963,22.4380604633,1
8/03/2017 15:00,103.7984398,878.7786963,28.2,13.06388889,22.34592082,1
8/03/2017 16:00,89.58625213,830.097696,28.25,13.76805556,22.3604919275,1
8/03/2017 17:00,66.64816628,745.5064023,28.80833333,13.70324074,22.4630745375,1
8/03/2017 18:00,29.75353679,622.7620682,29.74166667,13.33055556,22.5157321208,1
8/03/2017 19:00,0,0,32.06666667,12.46064815,22.226947455,1
8/03/2017 20:00,0,0,33.93333333,12.04907407,26.7425875,1
8/03/2017 21:00,0,0,34.83333333,11.76481481,26.9327367967,1
8/03/2017 22:00,0,0,35.825,11.34537037,23.0378426292,1
8/03/2017 23:00,0,0,37.86666667,10.8337963,21.5022308325,1
9/03/2017 0:00,0,0,39.53833356,10.4512036,20.6963535183,1
9/03/2017 1:00,0,0,41.67833333,9.812685186,20.2018159683,1
9/03/2017 2:00,0,0,43.86666667,9.3125,19.8437126892,1
9/03/2017 3:00,0,0,45.4,9.012962963,19.5599979058,1
9/03/2017 4:00,0,0,46.61666667,8.701388889,19.3489215042,1
9/03/2017 5:00,0,0,47.88333333,8.218055555,19.1089178467,1
9/03/2017 6:00,0,0,49.99166667,7.434722222,18.8635195692,1
9/03/2017 7:00,1.037930349,2.969486809,50.15,6.999074074,22.0777438025,1
9/03/2017 8:00,46.04755674,309.5908831,49,7.178240741,53.9885400008,1
9/03/2017 9:00,86.7445733,619.0435142,42.63333333,8.155555555,44.6652903225,1
9/03/2017 10:00,110.1701754,745.3280659,33.56666667,8.891666667,29.38472529,1
9/03/2017 11:00,125.9486375,803.9362277,30.41666667,10.51296296,25.77441319,1
9/03/2017 12:00,132.7826271,838.1226891,28.75833333,11.51574074,23.8838263092,1
9/03/2017 13:00,126.8308636,878.7525098,28.79166667,12.31898148,23.3021965083,1
9/03/2017 14:00,136.2279928,826.6365821,29.6,13.41851852,23.1808472225,1
9/03/2017 15:00,131.136311,781.756157,29.25833333,14.10138889,23.2447173017,0.5833333333
9/03/2017 16:00,140.3405827,570.3193454,29.25833333,14.78981482,23.217306495,0
9/03/2017 17:00,110.8391203,248.0892696,29.70833333,14.2375,23.1204321475,0
9/03/2017 18:00,46.70474069,96.21897497,33.05833333,12.29814815,23.0485041433,0
9/03/2017 19:00,0,0,36.45833333,10.43425926,22.9758115508,0
9/03/2017 20:00,0,0,36.28333333,9.622222222,22.7513227133,0.4166666667
9/03/2017 21:00,0,0,41.53333333,8.7625,21.7009315642,1
9/03/2017 22:00,0,0,60.46666667,6.045833333,21.1150232742,1
9/03/2017 23:00,0,0,81.475,3.702777778,20.5079707683,1
10/03/2017 0:00,0,0,89.94166667,1.946759259,19.8618382175,1
10/03/2017 1:00,0,0,93.26666667,1.222222222,19.2389294292,1
10/03/2017 2:00,0,0,94.53333333,1.005092593,18.6898487683,1
10/03/2017 3:00,0,0,95.63333333,0.862037037,29.3599435592,1
10/03/2017 4:00,0,0,96.5,0.754166667,28.313026395,1
10/03/2017 5:00,0,0,97.21666667,0.748611111,28.9860900192,1
10/03/2017 6:00,0,0,96.16666667,0.413425926,29.3735754475,1
10/03/2017 7:00,0.142963372,0.072140577,97.025,-0.349537037,30.0957393508,1
10/03/2017 8:00,5.047798844,0.446411652,97.625,-0.54212963,54.8700985183,1
10/03/2017 9:00,28.13717533,0.419901279,95.675,-1.085648148,60.8697050933,1
10/03/2017 10:00,100.7498153,3.305214786,91.01666667,-0.293518519,46.8849119908,1
10/03/2017 11:00,196.6656585,170.3429214,83.7,0.586111111,36.3912535233,1
10/03/2017 12:00,235.6620913,234.1091129,77.975,0.565277778,26.879759565,1
10/03/2017 13:00,151.797336,214.8489322,75.43333333,0.009722222,39.6414882075,1
10/03/2017 14:00,183.0048425,438.3802755,65.83333333,0.679166667,28.6507492725,1
10/03/2017 15:00,233.392539,159.4434194,72.05833333,-0.561574074,38.4285884983,1
10/03/2017 16:00,180.8572387,127.9526047,64.18333333,-0.958796296,41.0722595825,1
10/03/2017 17:00,110.3403763,174.5671352,56.39166667,-1.334259259,41.7534782408,1
10/03/2017 18:00,44.19346995,138.2264167,56.425,-2.085185185,43.0815299542,1
10/03/2017 19:00,0,0,60.75,-2.751851852,44.3539734725,1
10/03/2017 20:00,0,0,67.175,-3.643055556,46.0280476375,1
10/03/2017 21:00,0,0,69.21666667,-4.113888889,31.999250435,1
10/03/2017 22:00,0,0,69.775,-4.343981482,23.1424444633,1
10/03/2017 23:00,0,0,70.84166667,-4.837037037,20.64573358,1
11/03/2017 0:00,0,0,73.20833333,-5.426851852,29.2005951567,1
11/03/2017 1:00,0,0,74.84166667,-5.831018518,30.411042695,1
11/03/2017 2:00,0,0,80.125,-6.194444444,31.5301893333,1
11/03/2017 3:00,0,0,81.21666667,-6.497685185,32.2948907408,1
11/03/2017 4:00,0,0,82.94166667,-6.999537037,33.01469589,1
11/03/2017 5:00,0,0,79,-7.321759259,33.5161136708,1
11/03/2017 6:00,0,0,71.04166667,-7.859259259,34.4839394117,1
11/03/2017 7:00,1.369228782,3.802340989,67.775,-8.29212963,34.92183842,1
11/03/2017 8:00,49.96748009,316.3608642,66.59166667,-7.842592593,34.3031342442,1
11/03/2017 9:00,123.7766779,156.7670576,64.675,-7.680555555,59.6589733792,1
11/03/2017 10:00,165.8227292,440.4312362,58.825,-6.818981482,48.67184324,1
11/03/2017 11:00,230.9763086,375.9379425,54.55,-6.003703704,38.9735680808,1
11/03/2017 12:00,212.4919171,591.0629711,52.675,-4.999537037,25.595971505,1
11/03/2017 13:00,262.0538204,394.7421584,51.26666667,-4.233796296,33.89555418,1
11/03/2017 14:00,301.4932101,167.5827186,50.85833333,-3.99537037,29.7418142208,1
11/03/2017 15:00,272.4280689,122.600692,50.75833333,-3.733796296,35.7068399725,1
11/03/2017 16:00,197.2588648,221.9514669,50.14166667,-3.014814815,31.3582511417,1
11/03/2017 17:00,89.70717274,595.9822402,48.41666667,-2.489351852,34.0744915258,1
11/03/2017 18:00,30.80844498,622.6178816,49.93333333,-3.103240741,43.0421160508,1
11/03/2017 19:00,1.115526756,34.76398046,52.89166667,-3.792592593,44.1948287033,1
11/03/2017 20:00,0,0,54.99166667,-4.217592593,30.8997285583,1
11/03/2017 21:00,0,0,58.175,-5.000925926,24.965739115,1
11/03/2017 22:00,0,0,60.25,-5.659259259,30.2876999433,1
11/03/2017 23:00,0,0,60.90833333,-6.094907407,31.9734113742,1
12/03/2017 0:00,0,0,60.71666667,-6.320833333,33.0989383142,1
12/03/2017 1:00,0,0,59.50833333,-6.179166667,33.6950789725,1
12/03/2017 2:00,0,0,61.09333333,-6.181388944,34.3808817458,1
12/03/2017 3:00,0,0,64.765,-6.555185185,34.7611437125,1
12/03/2017 4:00,0,0,66.4,-6.417592593,34.8728062492,1
12/03/2017 5:00,0,0,66.74166667,-6.051851852,35.0003598517,1
12/03/2017 6:00,0,0,66.88333333,-5.524074074,34.8891719225,1
12/03/2017 7:00,2.289785766,4.567190596,66.575,-5.702777778,34.8987335225,1
12/03/2017 8:00,50.75218499,35.33710056,70.16666667,-5.87962963,57.7610968975,1
12/03/2017 9:00,122.8910065,36.55083871,71.31666667,-5.111111111,56.6000181475,1
12/03/2017 10:00,206.6952601,149.9644165,67.50833333,-3.84212963,43.5236703708,1
12/03/2017 11:00,256.4760984,45.76736728,64.81666667,-3.474537037,36.976943075,1
12/03/2017 12:00,250.925021,23.4456682,62.48333333,-3.16712963,29.5024097208,1
12/03/2017 13:00,301.3311451,110.9660371,59.16666667,-2.684259259,37.6210836567,1
12/03/2017 14:00,281.5835473,107.0252139,56.33333333,-2.278703704,27.7747883483,1
12/03/2017 15:00,246.8165585,37.47308595,53.69166667,-2.151851852,34.9448593967,1
12/03/2017 16:00,200.5831014,55.88099054,49.48333333,-1.203240741,31.8542501758,1
12/03/2017 17:00,116.1104212,379.7063862,48.95,-1.066666667,27.2054617858,1
12/03/2017 18:00,48.37121918,320.5031888,52.08333333,-1.924074074,41.3417236667,1
12/03/2017 19:00,1.253431466,4.509243103,54.18333333,-2.874074074,29.5919591792,1
12/03/2017 20:00,0,0,57.275,-3.313888889,27.3004799583,1
12/03/2017 21:00,0,0,57.55,-3.625462963,29.7938066858,1
12/03/2017 22:00,0,0,58.95833333,-3.749074074,31.2404252183,1
12/03/2017 23:00,0,0,61.66666667,-4.046759259,31.9538845517,1
13/03/2017 0:00,0,0,64.16666667,-4.394444445,32.8925382267,1
13/03/2017 1:00,0,0,69.85,-5.594444444,33.5820527925,1
13/03/2017 2:00,0,0,66.625,-6.052777778,33.9817553708,1
13/03/2017 3:00,0,0,65.66666667,-6.325925926,34.7899066575,1
13/03/2017 4:00,0,0,63.71666667,-6.177777778,35.3705893017,1
13/03/2017 5:00,0,0,62.43333333,-5.926851852,35.66401112,1
13/03/2017 6:00,0,0,62.16666667,-5.910648148,35.7248425792,1
13/03/2017 7:00,2.810293703,6.937090609,62.83333333,-5.956481482,56.0261140283,1
13/03/2017 8:00,60.58799708,242.3582316,61.71666667,-5.102314815,60.8829980092,1
13/03/2017 9:00,121.065677,433.3324601,57.34166667,-3.338888889,60.20328625,1
13/03/2017 10:00,182.7821266,450.4218618,53.6,-1.628240741,44.4179385825,1
13/03/2017 11:00,241.9289745,365.8573426,50.05,0.088888889,38.4503290833,1
13/03/2017 12:00,283.3297114,344.798452,47.68333333,1.987962963,40.58660213,1
13/03/2017 13:00,274.4959801,440.7494246,44.975,3.786574074,28.1998368658,1
13/03/2017 14:00,243.5318444,509.0891428,44.23333333,4.818518519,26.4798651058,1
13/03/2017 15:00,246.5311149,374.4862631,44.1,5.631944444,34.5348909583,1
13/03/2017 16:00,213.6436385,100.8804811,45.48333333,5.292592593,25.3707386992,1
13/03/2017 17:00,124.7612002,58.00796924,47.10833333,4.843055556,42.4709832117,1
13/03/2017 18:00,49.99208789,39.70197301,49.10833333,4.368055556,40.5520979617,1
13/03/2017 19:00,0.962912063,1.298632476,49.98333333,4.098148148,42.9709655558,1
13/03/2017 20:00,0,0,51.60833333,3.739351852,31.9876379158,1
13/03/2017 21:00,0,0,53.94166667,3.208333333,24.282889735,1
13/03/2017 22:00,0,0,56.23333333,2.79212963,21.3862804775,1
13/03/2017 23:00,0,0,58.1,2.461574074,19.9338095458,1
14/03/2017 0:00,0,0,60.01666667,2.218055556,20.0807106017,1
14/03/2017 1:00,0,0,61.475,2.23287037,27.2270836117,1
14/03/2017 2:00,0,0,61.94166667,2.418518518,28.1592710842,1
14/03/2017 3:00,0,0,65.81666667,2.324537037,28.8280301033,1
14/03/2017 4:00,0,0,82.85,0.799074074,29.4016685633,1
14/03/2017 5:00,0,0,87.3,0.383333333,29.7057416442,1
14/03/2017 6:00,0,0,87.91666667,0.346296296,30.2616616192,1
14/03/2017 7:00,0.417471511,0.147875887,86.74166667,0.068518519,54.8247312033,1
14/03/2017 8:00,16.24948569,1.085687437,86.38333333,-0.589814815,61.0316869433,1
14/03/2017 9:00,27.79973311,0.4669546,87.15,-1.872222222,57.5106130542,1
14/03/2017 10:00,61.92954497,0.301783482,85.25833333,-3.702777778,47.4711245833,1
14/03/2017 11:00,121.0973695,0.797352713,81.75,-4.128703704,47.9018100933,1
14/03/2017 12:00,183.6392636,3.474890874,81.46666667,-4.432870371,47.8294864342,1
14/03/2017 13:00,203.808484,3.136021528,80.34166667,-4.102314815,48.0374595367,1
14/03/2017 14:00,246.8791748,18.37142046,76.34166667,-3.733333334,47.9911067125,1
14/03/2017 15:00,205.3857905,15.87005814,74.74166667,-4.453703704,50.3281902317,1
14/03/2017 16:00,190.7474732,44.73998596,73.18333333,-4.411574074,47.305271575,1
14/03/2017 17:00,94.75119337,21.41899941,74.61666667,-5.143981482,51.2367803708,1
14/03/2017 18:00,47.60800116,35.6549445,76.88333333,-6.034722222,52.6974307867,1
14/03/2017 19:00,1.067070143,1.443663878,78.64166667,-6.791666667,51.5474337492,1
14/03/2017 20:00,0,0,75.70833333,-7.090740741,36.2827273975,1
14/03/2017 21:00,0,0,73.86666667,-7.354166667,24.00169956,1
14/03/2017 22:00,0,0,78.425,-7.920833333,30.5132564717,1
14/03/2017 23:00,0,0,79.00833333,-8.187037037,32.2304852117,1
15/03/2017 0:00,0,0,75.46666667,-8.433796296,34.3381472642,1
15/03/2017 1:00,0,0,76.51666667,-8.436574074,35.4773823292,1
15/03/2017 2:00,0,0,78.94166667,-8.2375,36.8955734167,1
15/03/2017 3:00,0,0,84.09166667,-8.425925926,37.8470319075,1
15/03/2017 4:00,0,0,83.96666667,-8.625,38.7317932883,1
15/03/2017 5:00,0,0,85.53333333,-8.70462963,39.3400987492,1
15/03/2017 6:00,0,0,84.10833333,-8.910185185,39.8974472208,1
15/03/2017 7:00,2.28833242,1.379543092,85.15,-8.659259259,59.9070225917,1
15/03/2017 8:00,43.31711338,11.98043618,86.16666667,-8.210185185,60.6448479625,1
15/03/2017 9:00,123.4044514,27.44321276,85.08333333,-7.645833333,59.76176463,1
15/03/2017 10:00,188.3650442,25.75504271,82.6,-7.037037037,60.1610160192,1
15/03/2017 11:00,235.1638554,22.76556431,80.89166667,-6.44212963,59.8483150467,1
15/03/2017 12:00,236.669596,12.6384921,80.11666667,-5.911574074,53.5283731942,1
15/03/2017 13:00,304.2991353,33.86294035,75.88333333,-5.083796296,50.0664438425,1
15/03/2017 14:00,292.9441382,149.9253694,63.19166667,-3.9875,47.3971383783,1
15/03/2017 15:00,270.9838006,93.29155608,55,-3.392592593,45.8630227783,1
15/03/2017 16:00,200.1932174,180.7502794,53.275,-3.203703704,47.4396249533,1
15/03/2017 17:00,115.8524734,458.8101486,49.54166667,-2.804166667,46.2160805092,1
15/03/2017 18:00,42.88049198,560.4841662,48.39166667,-2.900925926,47.9614672675,1
15/03/2017 19:00,1.75742376,108.1847582,49.125,-3.573148148,52.8966060633,1
15/03/2017 20:00,0,0,50.56666667,-3.943981482,32.7898652708,1
15/03/2017 21:00,0,0,53.175,-4.225462963,22.6821636983,1
15/03/2017 22:00,0,0,54.78333333,-4.433333334,28.4135388608,1
15/03/2017 23:00,0,0,56.35833333,-4.567592593,31.5157141475,1
16/03/2017 0:00,0,0,59.03333333,-4.569907407,33.1417146758,1
16/03/2017 1:00,0,0,61.70833333,-4.352314815,34.2721032533,1
16/03/2017 2:00,0,0,68.03333333,-4.272685185,34.7454919275,1
16/03/2017 3:00,0,0,76.38333333,-4.147222222,35.5956699958,1
16/03/2017 4:00,0,0,81.44166667,-4.088888889,36.2092423292,1
16/03/2017 5:00,0,0,82.88333333,-4.018981482,36.4240757183,1
16/03/2017 6:00,0,0,80.825,-3.959722222,36.5567453483,1
16/03/2017 7:00,4.308971135,6.707494245,78.54166667,-3.918518519,55.8177019908,1
16/03/2017 8:00,55.82174827,28.12150175,78.96666667,-3.869444445,60.8411178692,1
16/03/2017 9:00,125.7894456,33.82737228,78.18333333,-3.603240741,60.1805877775,1
16/03/2017 10:00,218.0598794,141.4552102,69.475,-2.823611111,58.0757414808,1
16/03/2017 11:00,278.5615809,154.530505,61.74166667,-1.779166667,41.0930706475,1
16/03/2017 12:00,323.2219428,96.08497013,59.46666667,-1.085185185,40.5783083292,1
16/03/2017 13:00,317.5736708,88.73422369,56.41666667,-0.404166667,41.7692097683,1
16/03/2017 14:00,286.8795467,308.4793772,53.86666667,0.824537037,41.9909117133,1
16/03/2017 15:00,188.8726109,603.4455576,50.36666667,1.490277778,39.94113463,1
16/03/2017 16:00,102.7258471,807.1015619,47.6,2.241666667,39.0555367125,1
16/03/2017 17:00,64.35634142,809.7504618,45.48333333,2.769907407,38.3764887625,1
16/03/2017 18:00,38.10744352,622.5724169,45.65833333,2.27037037,38.9295154625,1
16/03/2017 19:00,2.780346289,65.6128541,49.21666667,1.323148148,40.6609243042,1
16/03/2017 20:00,0,0,50.9,0.674074074,30.5910262117,1
16/03/2017 21:00,0,0,51.09166667,0.214351852,22.6958183192,1
16/03/2017 22:00,0,0,50,-0.2,22.3287145283,1
16/03/2017 23:00,0,0,48.70833333,-0.477314815,29.141966065,1
17/03/2017 0:00,0,0,54.26666667,-1.145833333,30.4058529583,1
17/03/2017 1:00,0,0,60.575,-1.846296296,31.1822700875,1
17/03/2017 2:00,0,0,65.4,-2.274074074,31.9375904817,1
17/03/2017 3:00,0,0,66.19166667,-2.727314815,32.5811613567,1
17/03/2017 4:00,0,0,72.025,-3.814814815,33.3934412092,1
17/03/2017 5:00,0,0,73.625,-3.966666667,34.00711714,1
17/03/2017 6:00,0,0,75.525,-4.265277778,34.642988635,1
17/03/2017 7:00,5.922498967,20.93747134,76.825,-3.824537037,56.6774404158,1
17/03/2017 8:00,53.36741331,512.7113556,67.41666667,-1.346759259,60.7518978708,1
17/03/2017 9:00,137.0329826,390.8742761,59.125,0.435185185,53.485028055,1
17/03/2017 10:00,224.5174636,273.1709164,52.4,2.161574074,33.1349716325,1
17/03/2017 11:00,225.9267874,484.1709445,46.1,3.947222222,34.4772557583,1
17/03/2017 12:00,246.8971142,514.0370893,40.3,5.478703704,26.412549975,1
17/03/2017 13:00,309.9395945,114.7163463,39.79166667,5.837037037,31.5066629742,1
17/03/2017 14:00,138.6979321,1.422046521,39.48333333,5.558333333,31.202532175,1
17/03/2017 15:00,43.87961967,0.033211128,47.21666667,4.099074074,35.4585839575,1
17/03/2017 16:00,81.20563117,0.986524837,73.51666667,1.851388815,38.67405718,1
17/03/2017 17:00,18.68992956,0.190476473,86.975,0.664351852,42.1337133333,1
17/03/2017 18:00,11.64453291,1.27401743,92.68333333,0.431944444,45.5630663883,1
17/03/2017 19:00,1.122865271,0.541976141,94.50833333,0.445833333,43.0222948617,1
17/03/2017 20:00,0,0,94.925,0.765740741,31.416704365,1
17/03/2017 21:00,0,0,94.89166667,0.897222222,23.3828099217,1
17/03/2017 22:00,0,0,95.24166667,0.995833333,20.232497195,1
17/03/2017 23:00,0,0,95.45,1.182407407,24.8795032408,1
18/03/2017 0:00,0,0,95.41666667,1.316203704,28.8016178608,1
18/03/2017 1:00,0,0,95.71666667,1.382407407,29.3764687783,1
18/03/2017 2:00,0,0,96.40833333,1.327314815,29.7068631108,1
18/03/2017 3:00,0,0,96.93333333,1.316203704,30.1393804967,1
18/03/2017 4:00,0,0,97.35833333,1.483796296,30.423610885,1
18/03/2017 5:00,0,0,97.73333333,1.811574074,30.55695114,1
18/03/2017 6:00,0,0,97.975,2.17962963,31.0130865617,1
18/03/2017 7:00,1.903660177,0.6124185,98.04166667,2.325,30.9689918508,1
18/03/2017 8:00,16.44723212,1.038964244,98.21666667,2.62962963,55.6574851392,1
18/03/2017 9:00,20.88071423,0.159194698,98.59166667,3.084722222,40.82817412,1
18/03/2017 10:00,76.24646948,0.462863354,98.85,3.812962963,37.1352757875,1
18/03/2017 11:00,146.9163198,6.235003281,97.35,5.329166667,30.3180330825,1
18/03/2017 12:00,73.95991887,0.112465725,94.225,5.851851852,29.8503788992,1
18/03/2017 13:00,90.05295282,0.110578909,91.86666667,5.980555556,31.5809416892,1
18/03/2017 14:00,182.4236261,34.08428346,89.6,6.591203704,26.0107639908,1
18/03/2017 15:00,132.9506782,148.6759264,86.46666667,6.759722222,21.8974556017,1
18/03/2017 16:00,197.8757652,75.71028616,82.39166667,6.722222222,30.6215195142,1
18/03/2017 17:00,65.02499459,2.704279593,79.775,5.552777778,25.365708135,1
18/03/2017 18:00,14.86528549,1.174128367,81.63333333,4.387962963,34.9194476217,1
18/03/2017 19:00,0.507568114,0.176075777,82.78333333,3.908333333,27.2627138975,1
18/03/2017 20:00,0,0,84.05833333,3.353703704,21.6052236392,1
18/03/2017 21:00,0,0,90.39166667,2.384722222,23.154001375,1
18/03/2017 22:00,0,0,93.6797625,2.015145107,28.6328270375,1
18/03/2017 23:00,0,0,94.16190417,1.94365081,29.2685169267,1
19/03/2017 0:00,0,0,94.19166667,1.833796296,29.8425993942,1
19/03/2017 1:00,0,0,94.09166667,1.858796296,30.1938847225,1
19/03/2017 2:00,0,0,93.79166667,1.874074074,30.4046979308,1
19/03/2017 3:00,0,0,91.28333333,1.840740741,30.4853785925,1
19/03/2017 4:00,0,0,88.65,1.98287037,30.7206050325,1
19/03/2017 5:00,0,0,89.55,1.964351852,30.8262897675,1
19/03/2017 6:00,0,0,87.61666667,2.027314815,30.7480932367,1
19/03/2017 7:00,5.748939324,5.674041429,85.41666667,2.009722222,30.9115905275,1
19/03/2017 8:00,51.52981824,17.61905007,84.94166667,2.231018519,55.4293449542,1
19/03/2017 9:00,116.4294366,16.81593641,83.06666667,2.9375,39.8317419358,1
19/03/2017 10:00,196.8250364,23.42197,81.975,3.52037037,31.0399782392,1
19/03/2017 11:00,217.753155,10.78474947,79.46666667,4.147222222,26.4238605033,1
19/03/2017 12:00,167.4485369,1.180708683,76.9,4.350462963,28.7330881392,1
19/03/2017 13:00,141.2187388,0.410283884,76.69166667,4.431944445,28.5840138242,1
19/03/2017 14:00,158.2912107,4.113463545,75.76666667,4.708333333,26.8745805833,1
19/03/2017 15:00,215.9034745,32.76169944,74.05833333,5.252314815,26.795308245,1
19/03/2017 16:00,110.3983746,1.984703806,74.94166667,4.950462963,28.7196310883,1
19/03/2017 17:00,59.91211803,1.686390588,75.48333333,4.694444444,30.7377277092,1
19/03/2017 18:00,23.99663341,2.391511819,76.48333333,4.319907407,34.4169957917,1
19/03/2017 19:00,1.032908249,0.379755395,77,4.222685185,25.9469685983,1
19/03/2017 20:00,0,0,78.375,3.965740741,21.36253189,1
19/03/2017 21:00,0,0,77.75833333,3.910648148,19.4559692825,1
19/03/2017 22:00,0,0,76.5,3.951388889,26.5071304408,1
19/03/2017 23:00,0,0,76.18333333,3.850462963,28.0850773142,1
20/03/2017 0:00,0,0,77.64166667,3.646759259,26.6334299675,1
20/03/2017 1:00,0,0,79.34166667,3.474074074,28.14855118,1
20/03/2017 2:00,0,0,77.63333333,3.743055556,28.4869523375,1
20/03/2017 3:00,0,0,80.29166667,3.253703704,28.60305331,1
20/03/2017 4:00,0,0,82.93333333,2.982407408,28.84608186,1
20/03/2017 5:00,0,0,80.75,3.25,28.9709380325,1
20/03/2017 6:00,0,0,81.35,3.15787037,29.08607014,1
20/03/2017 7:00,8.561925003,32.51061557,80.55,3.114351852,55.8879193983,1
20/03/2017 8:00,73.91906084,259.3230628,77.95,3.739351852,56.2929993517,1
20/03/2017 9:00,132.9480943,394.0918735,74.45833333,4.802777778,34.2953394442,1
20/03/2017 10:00,191.7569827,474.0596648,70.125,5.868055556,26.715832945,1
20/03/2017 11:00,295.4615901,218.2349291,66.56666667,7.147685185,23.3695650875,1
20/03/2017 12:00,297.815124,38.09369346,64.98333333,7.663888889,22.0549754033,1
20/03/2017 13:00,347.0711278,141.1629485,61.3,9.011574074,21.5172051008,1
20/03/2017 14:00,331.3812282,118.059692,58.91666667,9.948611111,21.39521619,1
20/03/2017 15:00,235.9502254,248.2546705,55.96666667,10.46481481,21.5015974275,1
20/03/2017 16:00,198.5829673,170.7423943,54.55,11.36898148,21.600063555,0.5833333333
20/03/2017 17:00,57.11294152,1.371865651,55.26666667,11.18657408,21.59441507,0
20/03/2017 18:00,17.27336741,1.380398962,55.94166667,11.02592593,21.5217037083,0
20/03/2017 19:00,1.671695178,0.772411866,56.81666667,10.6712963,21.4810175925,0
20/03/2017 20:00,0,0,57.54166667,10.53888889,21.4166536983,0
20/03/2017 21:00,0,0,57.76666667,10.52731482,21.2580194442,0
20/03/2017 22:00,0,0,59.63333333,10.1712963,21.0280879358,0
20/03/2017 23:00,0,0,60.29166667,10.20185185,21.3352162042,0
21/03/2017 0:00,0,0,63.65,9.738425926,21.1874330775,0.4166666667
21/03/2017 1:00,0,0,66.3027775,9.695987736,20.0091127458,1
21/03/2017 2:00,0,0,67.51805583,9.308410537,19.7181446575,1
21/03/2017 3:00,0,0,68.48333333,9.205555556,19.5733150092,1
21/03/2017 4:00,0,0,70.49166667,8.874537037,19.4449251842,1
21/03/2017 5:00,0,0,71.88333333,8.322685185,19.3170295325,1
21/03/2017 6:00,0,0,73,7.704166666,19.1481446583,1
21/03/2017 7:00,2.157672441,0.563262593,73.18333333,7.6875,50.3633530092,1
21/03/2017 8:00,34.08364324,2.925531789,73.05833333,7.812037037,46.7573045833,1
21/03/2017 9:00,103.5724783,7.938713893,73.75833333,8.160185185,32.5115888192,1
21/03/2017 10:00,184.8307532,172.9473743,73.61666667,9.152777778,31.6879117492,1
21/03/2017 11:00,236.9166845,483.8105326,70.35,10.2162037,26.1094238683,1
21/03/2017 12:00,303.652555,368.4562166,65.16666667,11.47777778,24.2461194775,0.0833333333
21/03/2017 13:00,296.153827,398.8834942,56.69166667,13.65092593,23.8429540983,0
21/03/2017 14:00,193.6321864,695.5032202,50.85,14.50462963,23.5613525375,0
21/03/2017 15:00,129.4669924,827.9818605,47.18333333,15.39074074,23.3562004858,0
