# iw north average temp C,iw heating energy kWh,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode
2.218270276999999879e+01,1.735541947000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.782870369999999927e+00,9.768333332999999641e+01,2.112037036999999895e+00,4.616666666999999791e+01,6.705599999999999061e-02,3.269539355669999736e+01,1.000000000000000000e+00
2.252534580000000020e+01,4.770467436999999933e+01,5.402907236000000069e+01,4.904990737999999624e+02,-2.508796295999999870e+00,7.737500000000000000e+01,1.006018519000000166e+00,1.950000000000000000e+02,1.080346669999999870e-01,6.105444518419999866e+01,1.000000000000000000e+00
2.287616536000000167e+01,3.222081078000000076e+01,1.123567285999999825e+02,6.231609049000000056e+01,-3.453703703999999597e+00,8.178333333000000493e+01,-6.750000000000000444e-01,2.843333332999999925e+02,2.142066666999999924e+00,4.031973314830000277e+01,1.000000000000000000e+00
2.264421271999999874e+01,2.454759446999999994e+01,1.301425175999999908e+02,5.921010242999999491e+02,-1.348750000000000071e+01,6.679999999999999716e+01,-8.416203703999999064e+00,2.803333332999999925e+02,9.052559999999999496e-01,4.253093550999999906e+01,1.000000000000000000e+00
2.274029948000000090e+01,2.934789581000000425e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.763888890000000931e-01,5.192499999999999716e+01,1.043055556000000017e+01,6.258333333000000209e+01,4.097866700000000334e-02,2.156776668999999913e+01,1.000000000000000000e+00
2.241349130000000045e+01,1.689345179000000030e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.346296296000000225e+00,3.393333333000000351e+01,1.204907406999999964e+01,2.659166667000000075e+02,2.790274666999999820e+00,2.674258749999999907e+01,1.000000000000000000e+00
2.227504701999999881e+01,1.811484224999999881e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.984722222000000258e+00,7.454166666999999791e+01,1.030046296000000083e+01,1.945000000000000000e+02,3.457109333000000007e+00,3.270665861580000211e+01,1.000000000000000000e+00
2.099720650000000077e+01,2.864078506999999885e+00,1.257035795999999834e+02,8.469839081000000078e+02,-1.153611111000000022e+01,2.570833332999999854e+01,6.759722222000000613e+00,9.591666666999999791e+01,6.370319999999999316e-01,2.008971854170000171e+01,1.000000000000000000e+00
2.123738230000000016e+01,2.462155711000000124e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.342592593000000001e+00,8.746666666999999507e+01,4.234722222000000258e+00,2.512500000000000000e+02,1.806786666999999902e+00,3.745863380579999813e+01,1.000000000000000000e+00
2.339748189000000167e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135833333000000067e+01,8.962500000000000000e+01,1.301018518999999962e+01,1.355000000000000000e+02,0.000000000000000000e+00,2.382049535169999999e+01,0.000000000000000000e+00
2.271611517999999919e+01,2.965395373999999862e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.622685184999999919e+00,8.475000000000000000e+01,3.951851851999999887e+00,6.141666666999999791e+01,2.235200000000000034e-02,3.935593679999999495e+01,1.000000000000000000e+00
2.118433252999999894e+01,2.237926836000000108e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.066203703999999419e+00,6.933333333000000209e+01,-1.305555559999999893e-01,1.110000000000000000e+02,0.000000000000000000e+00,3.480066844080000266e+01,1.000000000000000000e+00
2.285778683999999927e+01,1.525597452999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.136574073999999435e+00,7.832500000000000284e+01,1.074675925999999926e+01,2.255000000000000000e+02,2.235200000000000034e-02,3.284875577670000268e+01,1.000000000000000000e+00
2.469841139000000041e+01,2.810723899999999720e+00,1.623530011999999942e+02,5.667575281000000587e+02,3.769907406999999822e+00,4.217499999999999716e+01,1.669120369999999909e+01,2.390000000000000000e+02,5.140959999999999974e-01,2.396325692250000117e+01,1.000000000000000000e+00
2.301339712000000048e+01,2.480561243000000005e+01,9.568176674999999420e+01,8.664193957000000523e+01,-4.285185184999999564e+00,6.214166666999999933e+01,2.204166666999999968e+00,3.240000000000000000e+02,2.607733329999999961e-01,3.669189958749999647e+01,1.000000000000000000e+00
2.225532280000000185e+01,1.101660788000000046e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.661574074000000012e+00,6.085833333000000067e+01,8.796296295999999515e+00,6.016666666999999791e+01,0.000000000000000000e+00,2.798996893079999992e+01,1.000000000000000000e+00
2.011225972000000084e+01,2.898836271000000409e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.739814814999999903e+00,4.091666666999999791e+01,6.589351852000000065e+00,1.751666666999999791e+02,2.756746669999999844e-01,1.889163171330000068e+01,1.000000000000000000e+00
2.269308737000000065e+01,3.973974494000000135e+01,4.914007720000000745e+01,9.651035780000000175e-01,6.678240741000000646e+00,9.814166667000000643e+01,6.945370371000000098e+00,9.108333333000000209e+01,1.713653330000000086e-01,4.046273235249999800e+01,1.000000000000000000e+00
2.088715569000000016e+01,2.929356476999999970e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.890740741000000114e+00,8.015000000000000568e+01,-3.958796296000000048e+00,1.587500000000000000e+02,7.376159999999999384e-01,3.927714694419999830e+01,1.000000000000000000e+00
2.171899871000000104e+01,0.000000000000000000e+00,1.425295858000000067e+02,4.187119805999999755e+01,1.238518518999999962e+01,6.997499999999999432e+01,1.792592592999999823e+01,2.001666666999999791e+02,1.862666666999999832e+00,2.166643818500000052e+01,0.000000000000000000e+00
2.082630264999999881e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.603240741000000469e+00,9.564166667000000643e+01,1.025648147999999971e+01,6.983333333000000209e+01,1.899919999999999942e-01,2.123152155500000049e+01,0.000000000000000000e+00
2.069766163999999975e+01,3.316426158000000157e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.464768519000000069e+01,7.184166666999999507e+01,-1.054398147999999935e+01,3.150833332999999925e+02,1.303866669999999839e-01,3.996573449169999748e+01,1.000000000000000000e+00
1.978735774000000092e+01,2.584863238999999879e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.055509258999999922e+01,5.727499999999999858e+01,-3.313888888999999782e+00,1.969166666999999791e+02,5.550746670000000771e-01,2.730047995829999863e+01,1.000000000000000000e+00
2.214496515000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.445370370000000015e+00,9.147499999999999432e+01,7.739351852000000420e+00,3.116666667000000075e+02,9.089813329999999469e-01,2.309790555500000053e+01,0.000000000000000000e+00
1.986086996999999954e+01,3.918498601999999664e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.291898147999999935e+01,6.382500000000000284e+01,-7.237499999999999822e+00,2.803333332999999925e+02,1.400725333000000017e+00,4.439849537170000104e+01,1.000000000000000000e+00
2.279599771999999902e+01,5.076708822999999882e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.470277777999999991e+01,6.323333333000000067e+01,-8.989351852000000420e+00,2.911666667000000075e+02,1.393274666999999800e+00,5.921584907420000121e+01,1.000000000000000000e+00
2.277939295999999914e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261157406999999964e+01,9.803333333000000493e+01,1.290046296000000048e+01,2.170833333000000209e+02,6.705599999999999061e-02,2.299957564329999826e+01,0.000000000000000000e+00
2.257611732000000160e+01,7.303558837999999298e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.566759258999999993e+01,6.210833333000000067e+01,-9.777777777999999032e+00,2.901666667000000075e+02,1.620520000000000183e+00,6.522693319420000080e+01,1.000000000000000000e+00
1.985725267000000116e+01,1.220286079000000079e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+01,5.199166667000000075e+01,-2.494444443999999983e+00,3.208333333000000209e+01,2.980266669999999674e-01,2.415412078749999836e+01,1.000000000000000000e+00
2.282764221000000049e+01,1.746168027999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.351851852000000243e+00,7.925833332999999925e+01,1.079722222000000009e+01,1.704166666999999791e+02,8.605520000000000946e-01,3.309043685329999818e+01,1.000000000000000000e+00
2.127943680000000271e+01,2.389340483999999876e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.390740741000000114e+00,7.300000000000000000e+01,9.023148149999999923e-01,3.100000000000000000e+02,1.750906670000000054e-01,3.666269652420000114e+01,1.000000000000000000e+00
2.039472548000000174e+01,2.998489787999999834e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.966666667000000146e+00,8.251666667000000643e+01,-3.414351851999999798e+00,1.196666667000000075e+02,2.756746669999999844e-01,3.905039652749999846e+01,1.000000000000000000e+00
2.356548808000000150e+01,2.888765155000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.143055556000000195e+00,5.104166666999999791e+01,1.410648147999999935e+01,2.325833333000000209e+02,1.821688000000000196e+00,2.283184953749999835e+01,1.000000000000000000e+00
2.334835325999999966e+01,2.814482391999999944e+00,2.204422856000000053e+01,1.602420079000000044e+02,2.629629629999999940e-01,4.754999999999999716e+01,1.099444444000000054e+01,1.177500000000000000e+02,1.266613330000000148e-01,2.263315217079999897e+01,1.000000000000000000e+00
2.499386244000000090e+01,2.837194806999999930e+00,2.214318622000000047e+01,1.832190945000000113e+02,3.680092592999999912e+00,3.878333332999999783e+01,1.789907407999999833e+01,2.325833333000000209e+02,2.544402666999999951e+00,2.466172101749999968e+01,1.000000000000000000e+00
2.129673344000000057e+01,0.000000000000000000e+00,1.771444401999999627e+02,1.078399442999999902e+00,4.500462963000000371e+00,6.561666667000000075e+01,1.067222222000000009e+01,1.043333332999999925e+02,1.151128000000000151e+00,2.112020344920000170e+01,0.000000000000000000e+00
2.090218198999999899e+01,2.052552114999999944e+01,2.815835473000000206e+02,1.070252138999999971e+02,-9.791203703999999064e+00,5.633333333000000209e+01,-2.278703704000000219e+00,2.932500000000000000e+02,1.974426666999999913e+00,2.777478834829999954e+01,1.000000000000000000e+00
1.974613262000000091e+01,2.930294036999999907e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.304629629999999985e+00,4.999166667000000075e+01,7.434722222000000436e+00,2.518333333000000209e+02,8.903546669999999885e-01,1.886351956920000106e+01,1.000000000000000000e+00
2.185918741000000054e+01,7.447332806000000005e+01,2.840815270000000003e-01,1.494244980000000167e-01,2.259259259000000242e+00,8.996666666999999507e+01,3.750462962999999927e+00,2.525833333000000209e+02,5.886026670000000793e-01,5.777087092669999890e+01,1.000000000000000000e+00
2.044106637999999876e+01,2.802405535000000114e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047685184999999919e+01,9.409999999999999432e+01,1.137824074000000074e+01,1.683333333000000209e+02,9.015306670000000633e-01,1.975492938920000086e+01,1.000000000000000000e+00
2.361295429000000112e+01,3.073949138999999775e+00,7.168425451999999609e+01,1.502591776999999951e+01,1.183796296000000048e+01,8.789166667000000643e+01,1.379583333000000067e+01,2.111666666999999791e+02,4.470400000000000068e-02,2.541265021750000130e+01,1.000000000000000000e+00
2.262955059000000091e+01,3.187730138999999951e+01,3.869117689999999610e-01,1.750374369999999902e-01,3.238888888999999605e+00,9.110833332999999357e+01,4.559259259000000064e+00,2.836666667000000075e+02,1.490133333000000171e+00,3.835678055999999714e+01,1.000000000000000000e+00
2.068182506999999859e+01,1.769991478000000029e+01,2.177531549999999925e+02,1.078474946999999950e+01,9.171296300000000290e-01,7.946666666999999507e+01,4.147222221999999903e+00,3.130833332999999925e+02,5.029200000000000337e-01,2.642386050329999847e+01,1.000000000000000000e+00
2.026198176999999845e+01,3.384755379999999292e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.575925926000000032e+00,7.183333333000000209e+01,-5.290277778000000097e+00,2.904166667000000075e+02,8.009466670000000565e-01,4.220852846999999741e+01,1.000000000000000000e+00
2.092288390999999947e+01,2.052552086000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.785648147999999935e+00,4.741666666999999791e+01,2.243981481999999694e+00,1.646666666999999791e+02,5.923279999999999657e-01,3.310143101250000086e+01,1.000000000000000000e+00
2.088329743999999977e+01,3.100985618000000166e+00,1.253773790999999989e+02,8.483261691000000155e+02,-1.229537037000000055e+01,3.094999999999999929e+01,3.225925926000000388e+00,8.133333333000000209e+01,6.109546670000000068e-01,2.177254911170000184e+01,1.000000000000000000e+00
2.259602805999999831e+01,1.709919381999999999e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.430555555999999839e+00,9.527500000000000568e+01,8.135185184999999208e+00,7.975000000000000000e+01,1.266613330000000148e-01,3.432096726830000222e+01,1.000000000000000000e+00
1.834814781000000039e+01,2.439667608999999970e+01,3.293390057999999954e+01,2.820561442999999713e+02,-9.900000000000000355e+00,6.879999999999999716e+01,-5.056944443999999983e+00,2.612500000000000000e+02,1.203282667000000083e+00,3.414174807919999921e+01,1.000000000000000000e+00
1.946987478000000138e+01,1.681499064000000132e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.629629630000000162e-01,9.541666666999999791e+01,1.316203704000000085e+00,5.500000000000000000e+01,0.000000000000000000e+00,2.880161786080000041e+01,1.000000000000000000e+00
2.309219191000000038e+01,3.392613596000000342e+00,1.064754544000000038e+02,8.436474478000000090e+02,-2.385185185000000097e+00,5.342499999999999716e+01,6.391666667000000857e+00,2.460833333000000209e+02,3.021245332999999977e+00,2.613745640750000021e+01,1.000000000000000000e+00
2.291399257000000134e+01,3.183371183999999854e+00,1.778166561999999828e+02,4.560993143999999120e+02,-3.470833333000000298e+00,5.770000000000000284e+01,4.120370369999999838e+00,1.075833332999999925e+02,1.303866669999999839e-01,2.609859171169999925e+01,1.000000000000000000e+00
2.215546040999999988e+01,5.798822995000000091e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.192268518999999927e+01,6.738333332999999925e+01,-6.895370370000000193e+00,2.804166667000000075e+02,3.088301332999999982e+00,4.178174411999999904e+01,1.000000000000000000e+00
2.611448705999999831e+01,0.000000000000000000e+00,3.321380565000000047e+02,2.043379281999999932e+02,1.276365741000000043e+01,5.352499999999999858e+01,2.266736111000000164e+01,2.936666667000000075e+02,1.695026666999999820e+00,2.418999010670000160e+01,0.000000000000000000e+00
2.217059112000000098e+01,6.656941174000000672e+01,1.302638817999999965e+01,7.058760649999999970e-01,-8.702314814999999371e+00,8.015000000000000568e+01,-5.817129630000000162e+00,2.880833332999999925e+02,3.207511999999999919e+00,5.612654268420000392e+01,1.000000000000000000e+00
2.280748226000000045e+01,2.565712827000000118e+01,8.379180249999999219e+00,1.176373834999999923e+00,-1.144444444000000116e+00,7.819166667000000359e+01,2.259722221999999725e+00,1.422500000000000000e+02,0.000000000000000000e+00,3.926326828670000424e+01,1.000000000000000000e+00
2.296635102000000117e+01,2.882463754999999850e+01,1.896228519999999946e+02,4.392235630999999785e+01,-5.997685184999999919e+00,6.364999999999999858e+01,8.888888899999999871e-02,2.705833332999999925e+02,1.382098666999999947e+00,4.165328986080000107e+01,1.000000000000000000e+00
2.269981403999999969e+01,2.135292253000000073e+01,9.108642584000000397e+01,2.101974071999999971e+00,2.689814815000000081e+00,8.579999999999999716e+01,4.862962963000000194e+00,2.825833332999999925e+02,1.743456000000000117e+00,3.585941075830000102e+01,1.000000000000000000e+00
1.975834172000000066e+01,3.951944963999999771e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.683842592999999965e+01,6.324166667000000075e+01,-1.123379629999999985e+01,2.045833333000000209e+02,4.917439999999999589e-01,4.472870898170000231e+01,1.000000000000000000e+00
2.230470388999999898e+01,2.065347726999999978e+01,2.259267873999999949e+02,4.841709445000000187e+02,-6.596296296000000225e+00,4.610000000000000142e+01,3.947222221999999725e+00,1.840833333000000209e+02,1.721104000000000189e+00,3.447725575829999656e+01,1.000000000000000000e+00
2.088338764999999952e+01,3.869242778000000271e+00,1.556800767000000008e+02,6.710816125999999713e+02,-1.001064814999999975e+01,5.451666666999999933e+01,-2.065277778000000009e+00,2.992500000000000000e+02,1.676399999999999890e+00,2.584672921749999830e+01,1.000000000000000000e+00
1.867022872000000078e+01,2.469857469000000094e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.845833333999999937e+00,6.689166667000000643e+01,-4.631481481000000677e+00,2.812500000000000000e+02,2.238925333000000073e+00,3.251948106169999875e+01,1.000000000000000000e+00
2.098677600000000254e+01,2.653439331999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.393055556000000195e+00,7.840000000000000568e+01,-8.888888899999999871e-02,2.073333333000000209e+02,0.000000000000000000e+00,3.833788023079999618e+01,1.000000000000000000e+00
2.386693378000000010e+01,2.949286035000000084e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.908796296000000225e+00,4.763333332999999925e+01,1.492175925999999997e+01,2.290000000000000000e+02,1.430528000000000022e+00,2.321058362500000172e+01,1.000000000000000000e+00
1.977315031999999917e+01,4.022559677999999650e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.592083333000000067e+01,6.963333332999999925e+01,-1.146574073999999932e+01,2.750000000000000000e+02,1.702477333000000037e+00,4.455686249920000108e+01,1.000000000000000000e+00
2.058713420999999855e+01,2.829443361999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.609722222000000258e+00,8.368333332999999641e+01,-4.260185185000000097e+00,3.340000000000000000e+02,0.000000000000000000e+00,3.788619814749999648e+01,1.000000000000000000e+00
1.950885511999999977e+01,1.083638462999999952e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.583333329999999428e-01,8.573333332999999357e+01,1.411111110999999863e+00,2.794166667000000075e+02,6.340517332999999311e+00,2.050815719420000249e+01,1.000000000000000000e+00
2.058713420999999855e+01,2.829443361999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.609722222000000258e+00,8.368333332999999641e+01,-4.260185185000000097e+00,3.340000000000000000e+02,0.000000000000000000e+00,3.788619814749999648e+01,1.000000000000000000e+00
2.157828689000000111e+01,2.029482246999999973e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.315740740999999936e+00,9.009999999999999432e+01,3.785185185000000008e+00,2.523333333000000209e+02,2.980266669999999674e-01,3.500168894829999999e+01,1.000000000000000000e+00
