# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.225734746376799933e+01,2.351856754418529860e+01,2.515645241000000087e+00,1.486795744000000141e+00,9.560185190000000111e-01,7.784999999999999432e+01,4.486111111000000484e+00,2.606666667000000075e+02,1.750906666999999972e+00,4.995980722329999679e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.102145399522339986e+01,9.232818201283599535e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.212962963000000283e+00,9.794166667000000359e+01,2.506018518999999944e+00,3.263333332999999925e+02,0.000000000000000000e+00,3.643944557919999738e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.075670086714740137e+01,1.206512713499279954e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.833333329999999206e-01,6.059166667000000217e+01,6.063425925999999855e+00,1.526666666999999791e+02,4.470400000000000068e-02,3.698759438500000130e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.160619527438329968e+01,9.724548896369750395e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.192268518999999927e+01,6.738333332999999925e+01,-6.895370370000000193e+00,2.804166667000000075e+02,3.088301332999999982e+00,4.178174411999999904e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.208290468834210074e+01,3.940772495651089891e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.975462962999999128e+00,6.368333333000000351e+01,-9.643518520000000649e-01,5.458333333000000209e+01,2.980266669999999674e-01,3.442033045000000158e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.112693386063530099e+01,8.027015479622249927e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224074074000000012e+00,7.808333333000000209e+01,4.713425926000000210e+00,2.799166667000000075e+02,1.572090666999999886e+00,3.358756338919999962e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.106878584443829894e+01,1.393438061097620029e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.708333332999999676e+00,7.384999999999999432e+01,-1.643981481999999827e+00,2.785000000000000000e+02,3.982381333000000190e+00,2.992396306420000229e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.023364212752819924e+01,9.822105413491140524e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.299305556000000017e+01,6.900000000000000000e+01,-8.316203703999999419e+00,2.632500000000000000e+02,7.338906670000000521e-01,4.559065259169999962e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.585510332141589984e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230740740999999971e+01,8.361666667000000075e+01,1.504259258999999993e+01,2.455833333000000209e+02,1.452879999999999949e+00,2.503831663920000139e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.426053748532899945e+01,2.248069236731299880e-01,6.120883134000000325e+01,1.732443480000000202e-01,9.803240740999999758e+00,9.795833333000000209e+01,1.009999999999999964e+01,8.608333333000000209e+01,1.080346669999999870e-01,3.003095529670000019e+01,1.666666666999999935e-01,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.106686829310309861e+01,9.567230702314189372e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.901388888999999693e+00,7.028333333000000493e+01,-1.467592590000000030e-01,1.570000000000000000e+02,2.570479999999999987e-01,3.730289773580000201e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.120008534420849955e+01,3.432677224967390028e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.110185185000000185e+00,7.807500000000000284e+01,1.286574074000000012e+00,3.092500000000000000e+02,4.433146670000000511e-01,3.736491166580000112e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.347233764462179906e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151759258999999957e+01,8.043333332999999641e+01,1.483842592999999965e+01,2.187500000000000000e+02,1.218183999999999934e+00,2.461246897670000067e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.431909971369830004e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096018519000000069e+01,5.764999999999999858e+01,1.954120369999999696e+01,1.175000000000000000e+02,1.564640000000000197e-01,2.513456370749999991e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.420207071213850014e+01,3.511843676130009806e-01,3.714700544000000093e+01,1.071645994000000002e+02,-5.034259258999999709e+00,6.165833332999999783e+01,1.527314814999999992e+00,3.261666667000000075e+02,4.172373329999999880e-01,3.851223300830000085e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.212430031113380124e+01,3.685782224077850344e+01,1.382724970999999812e+02,3.213062093000000345e+02,-1.309722222000000080e+01,7.234166666999999507e+01,-9.023611111000001017e+00,3.084166667000000075e+02,1.043093330000000041e-01,6.538032351830000266e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.131613597328649945e+01,2.809891011290989837e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.486574073999999968e+00,8.285833332999999357e+01,-3.999537037000000073e+00,3.340000000000000000e+02,0.000000000000000000e+00,3.675767000999999823e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.256857694121610081e+01,1.079798530217160035e+01,1.787462238000000170e+01,2.965215889999999743e-01,-7.620370370000000282e-01,7.575000000000000000e+01,3.097685185000000008e+00,2.694166667000000075e+02,2.369311999999999863e+00,3.799111843000000022e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.266661176855719972e+01,1.351876787075470077e+01,1.983963350000000219e+02,2.465657988999999972e+01,-4.834259258999999531e+00,6.335000000000000142e+01,1.358333333000000032e+00,2.944166667000000075e+02,3.650826667000000025e+00,3.753767611579999652e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.199890137778699994e+01,7.661383871537600365e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.655092592999999113e+00,8.410833332999999357e+01,1.122870370000000051e+01,2.043333333000000209e+02,3.203786670000000059e-01,3.058259292580000022e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.621440780638700119e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.285277778000000026e+01,9.392499999999999716e+01,1.379953704000000059e+01,2.100000000000000000e+02,2.235200000000000034e-02,2.428448101920000113e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.123568456188770170e+01,4.053854166543249704e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.859259258999999886e+00,9.597499999999999432e+01,5.445370370000000015e+00,6.958333333000000209e+01,0.000000000000000000e+00,3.746833059669999955e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.150728114173369931e+01,1.610662691828929960e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.568981480999999789e+00,6.570833333000000209e+01,3.228240741000000025e+00,3.095833332999999925e+02,3.576320000000000054e-01,3.461116544920000138e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.442152753380920061e+01,4.279083577796780169e+00,1.386963099000000170e+02,6.260060862999999927e+02,-8.917129629999999807e+00,5.263333332999999925e+01,-3.685185189999999888e-01,2.449166666999999791e+02,2.540677333000000093e+00,3.743870286579999629e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.203740800621120144e+01,4.798079569724830185e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.307870369999999838e+00,9.460833332999999357e+01,1.012453703999999988e+01,1.620833333000000209e+02,4.656666670000000341e-01,3.343476926830000195e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.449526119845119965e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142870369999999980e+01,6.122500000000000142e+01,1.905000000000000071e+01,1.654166666999999791e+02,2.454994666999999797e+00,2.532126805500000089e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.367151882354849946e+01,0.000000000000000000e+00,8.354066858000000195e+01,2.711041605999999859e+01,1.207364701999999923e+01,7.404807787000000019e+01,1.671371049000000042e+01,1.886666666999999791e+02,1.311890457000000065e+00,2.376673240750000105e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.618060548124060105e+01,0.000000000000000000e+00,2.564063704000000143e+02,4.308872382000000130e+02,7.023148147999999757e+00,5.554999999999999716e+01,1.589351852000000065e+01,2.243333333000000209e+02,2.175594666999999927e+00,8.756340556099999617e+00,2.500000000000000000e-01,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.111923984930770004e+01,8.740814529930730714e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.418981481999999961e+00,9.685833332999999357e+01,2.867592592999999912e+00,2.873333332999999925e+02,1.676400000000000112e-01,3.615109489000000309e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.224872818327639834e+01,1.322224515627780050e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.622685184999999919e+00,8.475000000000000000e+01,3.951851851999999887e+00,6.141666666999999791e+01,2.235200000000000034e-02,3.935593679999999495e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.099710800485290108e+01,1.022834729887729921e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.292592593000000178e+00,7.700000000000000000e+01,2.629629629999999940e-01,2.102500000000000000e+02,1.750906670000000054e-01,3.781138929669999982e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.541204130344830148e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151759258999999957e+01,8.043333332999999641e+01,1.483842592999999965e+01,2.187500000000000000e+02,1.218183999999999934e+00,2.461246897670000067e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.063588374562920080e+01,6.305216236986179723e+01,1.426292143000000046e+01,1.407152959999999897e-01,-6.221296296000000225e+00,8.547499999999999432e+01,-4.141666666999999968e+00,2.990000000000000000e+02,1.154853332999999926e+00,5.057006824079999774e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.377710232179289918e+01,3.512441870805559918e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.719444443999999628e+00,3.953833355999999810e+01,1.045120359999999948e+01,2.765500000000000114e+02,2.741845333000000107e+00,2.069635351830000047e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.306982923663469975e+01,1.423260547471250081e+00,3.099395944999999983e+02,1.147163462999999979e+02,-6.783796296000000225e+00,3.979166666999999791e+01,5.837037037000000872e+00,2.081666666999999791e+02,1.516210666999999956e+00,3.150666297420000106e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.255669225679010026e+01,5.592324228431370337e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.019907406999999822e+00,9.629166666999999791e+01,4.555555555999999839e+00,2.885000000000000000e+02,8.605520000000000946e-01,3.480291537080000097e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.086542063436030148e+01,3.373847231601619967e+01,6.048510707999999347e+00,1.622877985999999995e+00,-6.956944443999999450e+00,7.669166667000000359e+01,-3.452314814999999815e+00,2.937500000000000000e+02,3.144181333000000134e+00,6.005182143500000080e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.281501893409749826e+01,1.281439576282519965e+01,1.089272629000000059e+01,1.731747935999999877e+00,5.876388888999999338e+00,9.737500000000000000e+01,6.256944445000000243e+00,8.625000000000000000e+01,4.470400000000000068e-02,5.611773518580000086e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
1.890982673285870064e+01,2.058543511239379953e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.526064814999999975e+01,7.958333333000000209e+01,-1.244768518999999962e+01,2.790833332999999925e+02,2.577930666999999954e+00,5.146179124999999743e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
