# # iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityAll,infilRate
2.461455371201689957e+01,1.452100308707890086e+01,1.735958421999999928e+02,6.238691397000000194e+00,7.179166666999999791e+01,-2.493518519000000211e+00,4.407675717669999926e+01,1.000000000000000000e+00,2.387110350955412314e-03,6.182877269990746782e+01,6.522516800905931404e+02,1.132367128856925031e+00,4.786300278750093895e+01,7.955189345176499893e-02
2.064952891623279996e+01,1.109542410314590022e+01,1.134141462999999987e+02,8.331819767999999158e+02,3.491666666999999791e+01,1.147685185000000052e+00,2.553380464250000159e+01,1.000000000000000000e+00,4.646577812668278851e-03,3.199984964932386902e+02,9.641499638213957724e+02,1.144286282458844672e+00,4.043212604714211267e+01,2.180073421648446585e-01
2.467851080758670079e+01,1.773780705559450155e+01,4.091836945000000014e+01,1.384271228000000020e+00,7.493333332999999641e+01,-2.740740740000000009e-01,4.385285763830000150e+01,1.000000000000000000e+00,1.747291020671845520e-03,2.419886825980589435e+02,7.776021982953147926e+02,1.227040372184117212e+00,4.093424321036125235e+01,2.736215000815087756e-02
1.851598914425829889e+01,1.696081533204949920e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.434166666999999507e+01,-5.710648147999999757e+00,4.240957532499999871e+01,1.000000000000000000e+00,1.590787945439891497e-03,1.199771094731601409e+02,8.556671059349052939e+02,1.158318973667483931e+00,1.676991424426717003e+01,2.666663455510474567e-01
1.933883038217770078e+01,1.011541524605329911e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.364999999999999858e+01,9.738425925999999677e+00,2.118743307749999971e+01,4.166666667000000213e-01,4.300454499431727307e-03,1.526292564861445271e+02,4.513960848356200586e+02,1.323775049041660212e+00,3.403362003867388097e+01,2.328569400448082249e-01
2.535889786742979979e+01,1.254113802565940006e+01,1.887134158000000070e+02,1.164397355999999917e+02,6.379166666999999791e+01,1.830092593000000045e+00,3.691841888829999618e+01,1.000000000000000000e+00,4.613954320923469195e-03,3.357295763488946818e+02,3.494662789277604134e+02,1.312404410279859768e+00,4.839497019574899639e+01,1.209159149577073433e-01
1.914484282166689866e+01,1.067574055693689949e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.269166667000000359e+01,-1.974537036999999939e+00,3.905622791580000097e+01,1.000000000000000000e+00,4.567508963145174364e-03,3.986358028337763812e+02,2.422297415299718750e+02,1.180885352475290251e+00,1.713885030785574415e+01,2.196745643943254223e-01
2.171170662095330073e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.121666666999999507e+01,8.006481480999999789e+00,2.171032731500000068e+01,0.000000000000000000e+00,2.234676024521141738e-03,2.106594600830958370e+02,6.864393085050131731e+02,1.643712544503260764e+00,9.808312914243064284e+00,9.691172933357435071e-02
2.482126686654880032e+01,0.000000000000000000e+00,1.065495072999999877e+02,1.225643851999999896e+02,4.444166666999999649e+01,2.439768519000000069e+01,2.540573491670000195e+01,0.000000000000000000e+00,2.888676382540296059e-03,1.648478025332721586e+02,8.154398571807070084e+02,1.574751009946308677e+00,1.833498145741327789e+01,1.985774970448344334e-01
1.923912881404260133e+01,1.444430351540360036e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.382500000000000284e+01,-7.237499999999999822e+00,4.439849537170000104e+01,1.000000000000000000e+00,3.747887115177990502e-03,1.103407829176635175e+02,4.432893230436613408e+02,1.176674880201253437e+00,2.107586315101816865e+01,1.672960630659197645e-01
2.183970724459549828e+01,1.800151122810460080e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.295833333000000209e+01,-8.648148150000000145e-01,4.023534236079999715e+01,1.000000000000000000e+00,2.506207260487653028e-03,1.939554276775360790e+02,6.133578379377338479e+02,1.292060023327559648e+00,4.639861315518889739e+01,1.626923007206388938e-01
2.598271181988030065e+01,0.000000000000000000e+00,2.767411930000000098e+02,6.812052006000000404e+01,5.356666666999999649e+01,2.286018518999999927e+01,2.466227631829999822e+01,0.000000000000000000e+00,2.088785651274046966e-03,2.461047639779740450e+02,2.197290597633499942e+02,1.223916533669978435e+00,1.022465980294211008e+01,8.354243933201474515e-02
2.283805558820559867e+01,1.160392467539149930e+00,3.313812281999999527e+02,1.180596919999999983e+02,5.891666666999999791e+01,9.948611110999999951e+00,2.139521618999999930e+01,1.000000000000000000e+00,3.229182408821706235e-03,3.634725306173608033e+02,7.157380304185427349e+02,1.302775213216142980e+00,3.477072512388668457e+01,1.497753552019452095e-01
2.120549921296870011e+01,1.007987283244239940e+01,4.892306351999999947e+01,2.619747709999999952e-01,9.766666666999999791e+01,1.423240741000000043e+01,2.901943422579999776e+01,1.000000000000000000e+00,3.672628697513391060e-03,2.351426153925143581e+02,8.660491702767385505e+02,1.578796572953895749e+00,9.267723963514029606e+00,1.912092186371990021e-01
2.250919840022140050e+01,5.141275560109669840e+01,3.784673292000000089e+01,2.180306441000000106e+01,8.182500000000000284e+01,1.296342592999999965e+01,4.892609759169999961e+01,1.000000000000000000e+00,1.531081879164819613e-03,2.538944094982810213e+02,8.639413509778540856e+02,1.698263713143888687e+00,4.643677664487630352e+01,9.218775206760010388e-02
2.284867173316769851e+01,6.037438201404410165e+01,4.614648114999999962e+01,3.074269501999999932e+01,8.030833332999999641e+01,-3.185185184999999919e+00,6.586337180579999995e+01,1.000000000000000000e+00,2.668893958826969517e-03,6.008467557858712382e+01,3.086903681562346264e+02,1.421220915698258480e+00,3.626722523793604580e+01,2.925084715555847370e-01
2.441979756262499990e+01,1.333452465985040014e+01,9.651590143999999327e+01,7.863819288999999380e+00,8.553333333000000493e+01,5.163888888999999871e+00,3.501343170000000526e+01,1.000000000000000000e+00,4.602906557964571606e-03,2.478303226585928769e+02,4.724680938446300615e+02,1.583000438093307150e+00,2.479580979822440767e+01,1.252596544331922301e-01
2.053558047219749838e+01,2.012842555745620032e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,3.514351851999999887e+00,3.614639858419999996e+01,1.000000000000000000e+00,2.001443314610056642e-03,8.332587525086117353e+01,7.739514679139352893e+02,1.402879336752659079e+00,7.152703452803524264e+00,1.957925412913540109e-01
2.298243280275000089e+01,7.516910777526859988e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.184999999999999432e+01,-1.262499999999999956e+00,2.285830408170000183e+01,1.000000000000000000e+00,3.311101855754676644e-03,1.083874289167217171e+02,7.448746248978784479e+02,1.388950743952012790e+00,3.447501573777068273e+01,1.238916765654990010e-01
2.088025020074820048e+01,5.235783096123620339e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.527499999999999858e+01,-6.736111109999999291e-01,5.633839124920000074e+01,1.000000000000000000e+00,1.680268948463384607e-03,3.894334933356741999e+02,9.387722519767980884e+02,1.192133750622381694e+00,1.615836341904861939e+01,1.337907539363647480e-01
2.601025367808410138e+01,1.904800036079510051e+01,2.401367203000000075e+02,1.878780236000000059e+02,5.337500000000000000e+01,-1.133796295999999870e+00,3.605000567999999816e+01,1.000000000000000000e+00,3.394909976302857776e-03,2.559790298580524848e+02,7.875323437885336944e+02,1.701485992552692839e+00,4.668900095972997377e+01,1.575198451688873680e-01
2.083619926829370073e+01,1.861403916845329931e+01,9.776284524999999803e+01,1.734729860000000201e+02,5.604999999999999716e+01,2.606481480000000239e-01,4.071241699000000125e+01,1.000000000000000000e+00,4.760715281803131610e-03,3.065213802834289254e+02,7.507085118013800411e+02,1.229602813227683944e+00,1.335126003789098093e+01,2.860788398558651302e-01
2.436387202028420162e+01,2.717898797998829963e+01,1.585859908999999845e+02,5.355354151000000229e+00,7.164166667000000643e+01,-2.316203703999999863e+00,4.425822643419999736e+01,1.000000000000000000e+00,3.349559973291778119e-03,3.127684941287893707e+02,5.708226214534680594e+02,1.434197314637903231e+00,3.222458269727256663e+01,1.364773415054861272e-01
2.402362324069520128e+01,3.490600910246219968e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.398333333000000067e+01,5.694444500000000325e-02,4.720234305670000197e+01,1.000000000000000000e+00,3.856543308150043280e-03,2.008202979352984698e+02,8.024216324913143126e+02,1.493144657130721864e+00,2.184479693930597932e+01,2.593961463836109704e-01
2.446510593730160110e+01,2.293153769031849976e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.738333332999999925e+01,1.400462963000000061e+00,4.473503777670000403e+01,1.000000000000000000e+00,4.456154190051481861e-03,3.264506714370371583e+02,5.535090777825314490e+02,1.362816243929690252e+00,2.969912791837981558e+01,3.080655196528001016e-02
2.806842710830190057e+01,4.837703549017570381e+00,1.753407765000000040e+01,7.467673930000000126e+00,6.164999999999999858e+01,3.596759258999999709e+00,3.015132612500000064e+01,1.000000000000000000e+00,2.387110350955412314e-03,6.182877269990746782e+01,6.522516800905931404e+02,1.132367128856925031e+00,4.786300278750093895e+01,7.955189345176499893e-02
2.282968419269320037e+01,1.164212027667380056e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.175000000000000000e+01,1.824074074000000101e+00,3.692718911419999728e+01,1.000000000000000000e+00,1.763220483284131702e-03,3.686797256468664727e+02,6.886998535677116706e+02,1.186770912366239772e+00,3.579341434619716011e+01,1.752236774842017009e-01
1.916227563025350022e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.524166667000000075e+01,-3.700000000000000178e+00,1.564999046420000006e+01,0.000000000000000000e+00,1.289448423992952189e-03,3.951154929015928019e+02,6.676590970564759573e+02,1.713798827196832519e+00,3.284832560114084288e+01,2.143749994537535453e-01
2.143541481838730078e+01,0.000000000000000000e+00,4.139266548999999884e+01,4.311691890000000082e-01,9.316666666999999791e+01,1.291111111000000022e+01,2.229842197670000203e+01,0.000000000000000000e+00,1.038955538624294949e-03,1.167626799232079975e+02,3.822218810321219280e+02,1.595554669714507767e+00,1.560406280827488423e+01,1.198218517773848718e-01
1.996302760795099829e+01,1.505542682617529948e+01,5.135200528000000020e+01,1.091902658000000059e+01,8.558333333000000209e+01,2.849074073999999790e+00,3.813549288080000110e+01,1.000000000000000000e+00,4.506699203193411177e-03,1.471374494721733868e+02,9.925692268924435666e+02,1.161470080767597501e+00,1.264772171694056269e+01,2.572969906887794811e-01
2.037632888071680171e+01,2.837727494672429884e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.963333332999999925e+01,-1.146574073999999932e+01,4.455686249920000108e+01,1.000000000000000000e+00,4.920829446693224772e-03,1.642410330363209425e+02,3.392329021346600939e+02,1.521668035487126147e+00,1.304511918179113650e+01,2.497731730318079324e-01
2.208200894441759843e+01,2.350962426936359861e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.587500000000000000e+01,2.519444444999999977e+00,3.520142246750000226e+01,1.000000000000000000e+00,2.049517893208022135e-03,2.161546560852953291e+02,2.256779808740666340e+02,1.657513501710598636e+00,2.482878073248706485e+01,7.051077166671021468e-02
2.359932979997369884e+01,1.501111558567560067e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.999166667000000075e+01,2.230555556000000106e+00,3.221155951170000264e+01,1.000000000000000000e+00,2.093536984169267791e-03,3.977237482696522193e+02,2.670360550083884164e+02,1.450178460533134928e+00,1.626999660019734151e+01,2.524137561333010815e-01
2.541783924216530011e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400833332999999925e+01,1.090092592999999965e+01,1.850681775580000021e+01,0.000000000000000000e+00,3.241626329041033192e-03,2.498935506754752396e+02,9.181322021001250278e+02,1.639935426959431730e+00,3.112601497182609123e+01,1.018793116221695938e-01
2.200930977127639920e+01,3.451251472275159937e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.233333333000000209e+01,1.308657406999999928e+01,2.612377384670000069e+01,1.000000000000000000e+00,4.937953161234731429e-03,1.058649356336598828e+02,9.451875893828423614e+02,1.217848921788699634e+00,2.509385797093330339e+01,1.146491572321186869e-01
2.521396395529620094e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.710833332999999357e+01,1.876296295999999941e+01,2.483313550500000133e+01,0.000000000000000000e+00,3.431372200744419593e-03,1.595875227248322403e+02,2.064363558191189441e+02,1.559825546105250371e+00,1.883509415412826371e+01,2.529257597448621997e-01
2.210476294469230041e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.820833333000000209e+01,1.141666666999999968e+01,2.267147310670000238e+01,0.000000000000000000e+00,3.904624405532695301e-03,2.609919895676761712e+02,5.557820547933586113e+02,1.598727561524551088e+00,5.563251780662313628e+00,9.536704870535951672e-02
2.406929147911110078e+01,2.225830668083199981e+01,7.268512735000000191e+01,6.930906780000000156e-01,8.818333332999999641e+01,3.645370371000000276e+00,4.105411356420000146e+01,1.000000000000000000e+00,3.887915174331547929e-03,1.758806093521608602e+02,7.472020764477089187e+02,1.478135441542840711e+00,2.672940999773497595e+01,6.447210082831640598e-02
2.071360421537810126e+01,7.001577799561009385e+01,1.665400336999999809e+02,4.052608676999999915e+01,6.267499999999999716e+01,-7.028703703999999775e+00,6.548593958329999509e+01,1.000000000000000000e+00,2.112366371224581527e-03,2.872460369901454555e+02,9.436885093119142311e+02,1.482660630179463368e+00,1.032162586839565677e+01,2.833623257728076772e-01
2.322849458430500036e+01,5.640104465257420152e+00,1.875649233000000038e+02,4.070443142000000236e+00,6.179999999999999716e+01,1.193194444000000054e+01,2.772627815170000076e+01,1.000000000000000000e+00,2.831463449703757948e-03,2.645390930305287611e+02,8.458643622781205522e+02,1.318945704676229624e+00,3.886686213613005236e+01,1.979843369165388001e-01
2.256156186764640026e+01,0.000000000000000000e+00,2.383020764000000042e+02,5.390283821999999958e+01,4.515833332999999783e+01,1.828472221999999903e+01,2.328794913329999972e+01,0.000000000000000000e+00,3.463070724556215323e-03,1.367787866834084411e+02,3.292774087580614832e+02,1.535710724166354790e+00,6.763231030479363248e+00,2.100091568236469863e-01
2.321961095283840137e+01,4.659329409672719891e+01,1.634117229999999950e+02,2.510362240000000327e+02,5.709166667000000217e+01,-8.892592591999999740e+00,6.574631763920000083e+01,1.000000000000000000e+00,4.784520284164430273e-03,3.453214754947491656e+02,4.404491668828317756e+02,1.317163411296506936e+00,4.338720503862523259e+01,2.790802695708061165e-01
2.059176181516360060e+01,2.157640554975940039e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.010833332999999357e+01,1.363842593000000036e+01,2.228455416750000140e+01,8.333333330000000649e-02,3.948192358533024991e-03,3.026203526786280236e+02,2.046863732064060741e+02,1.427911726022262906e+00,5.300756078253394676e+00,1.615052249005769214e-01
2.219949233823560064e+01,3.481255470871609958e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.080833332999999641e+01,-7.782407409999999581e-01,4.322834231419999895e+01,1.000000000000000000e+00,1.964416533162500773e-03,1.794381920475308334e+02,4.157803503257902094e+02,1.461642207981536767e+00,1.918508806087017149e+01,2.955466503255925192e-01
2.276007304612090110e+01,1.009128463683270027e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.089999999999999858e+01,6.740740740000000786e-01,3.059102621170000091e+01,1.000000000000000000e+00,3.887915174331547929e-03,1.758806093521608602e+02,7.472020764477089187e+02,1.478135441542840711e+00,2.672940999773497595e+01,6.447210082831640598e-02
2.534551105836980156e+01,4.547950914380709975e+01,9.154207390000000943e-01,3.986780540000000039e-01,7.437500000000000000e+01,-2.763888889999999710e-01,5.259760458249999715e+01,1.000000000000000000e+00,4.535483307261393288e-03,9.003483175070238076e+01,6.425900457147025691e+02,1.673293149042967665e+00,2.849027012472181752e+01,1.408536707274490873e-01
2.238023957750660031e+01,1.729703565062670023e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.938333332999999925e+01,3.926851851999999976e+00,3.682601899920000221e+01,1.000000000000000000e+00,4.744696765690371854e-03,2.591213294409304808e+02,7.527371751380846945e+02,1.519599826431419665e+00,2.072033867980364619e+01,2.757823032767212079e-02
2.139747108397270026e+01,8.303408867156630180e+00,1.469163197999999966e+02,6.235003281000000008e+00,9.734999999999999432e+01,5.329166666999999968e+00,3.031803308250000129e+01,1.000000000000000000e+00,2.215961191208185369e-03,2.662096001421498386e+02,7.591689764694314135e+02,1.231006502992442631e+00,4.740272617050194270e+01,1.185985684604430462e-01
2.283418860724039945e+01,2.295668413388739992e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.095000000000000284e+01,-1.190277778000000009e+00,3.648936254499999876e+01,1.000000000000000000e+00,3.585850798051193507e-03,2.866522138697437754e+02,3.805885585385306058e+02,1.622136485787322169e+00,1.798679522955139731e+01,2.870659298967139783e-01
2.216282937751579851e+01,2.970559827857420032e+01,1.695122925999999950e+02,6.134909435000000144e+01,6.879999999999999716e+01,-8.795370370000000548e+00,4.022398610169999955e+01,1.000000000000000000e+00,3.103215433771063219e-03,3.337036463983204726e+02,9.085123166765688438e+02,1.615350082314369828e+00,1.098826597404784700e+01,1.528236034824205503e-01
2.286112303506819998e+01,1.697229037213320169e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.916666666999999791e+01,9.656944444000000516e+00,3.560017725920000231e+01,1.000000000000000000e+00,4.364034753414923473e-03,1.742623404237608611e+02,7.711286017204525933e+02,1.679371308052693523e+00,5.288391426425869568e+00,2.431192726010780042e-02
2.300080366158830003e+01,2.581749638589519780e+00,9.505755876999999998e+01,8.989216738000000078e+02,4.038333332999999925e+01,1.329629629999999896e+00,2.168043101829999841e+01,1.000000000000000000e+00,1.743393282710370721e-03,2.124461657522500104e+02,2.745236692249545172e+02,1.536931605806739265e+00,3.178209743989638270e+01,1.173401664514347881e-01
2.134295787134579925e+01,1.575714006243000043e+01,2.399776027999999997e+02,2.565600590999999895e+02,6.369166666999999649e+01,-4.172222222000000258e+00,3.421386801079999884e+01,1.000000000000000000e+00,2.129834964606429609e-03,1.153236247978139204e+02,8.695561171753082590e+02,1.331558276659541296e+00,2.008018372501977922e+01,1.041798847052318594e-01
2.255313333014780142e+01,1.253954860581930042e+01,1.343906248000000119e+02,5.696424505999999610e+02,7.077500000000000568e+01,8.523148149999999479e-01,3.284077808829999867e+01,1.000000000000000000e+00,4.820182821297606425e-03,2.895447108872955368e+02,9.474078926091599442e+02,1.256515040670483474e+00,4.408339880396209054e+01,2.880780776707896895e-01
2.328735097197450088e+01,2.029872106714639912e+01,6.034260931000000028e+01,5.614811072999999624e+02,5.172500000000000142e+01,-2.609259258999999886e+00,6.081231990669999732e+01,1.000000000000000000e+00,4.523422808311413496e-03,1.205921923891295648e+02,5.776471814296367029e+02,1.367360051260867460e+00,1.655162140386090641e+01,2.005600943232687533e-02
2.237110369550870104e+01,3.916339661970150132e+01,8.392427383000000418e+01,7.696254799999999174e-02,9.740000000000000568e+01,1.075231480999999967e+01,3.309430776880000025e+01,7.500000000000000000e-01,3.585850798051193507e-03,2.866522138697437754e+02,3.805885585385306058e+02,1.622136485787322169e+00,1.798679522955139731e+01,2.870659298967139783e-01
2.539861854808000174e+01,2.545720650728739898e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.653333333000000493e+01,1.819444439999999830e-01,4.071411555419999928e+01,1.000000000000000000e+00,3.812572967654525267e-03,1.271670347642237715e+02,3.751914263280486352e+02,1.528055123331458987e+00,2.757295670120280562e+01,4.343016185611462548e-02
2.338173244719429889e+01,8.439775856813019672e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.904999999999999716e+01,1.014722221999999974e+01,2.770335258169999904e+01,1.000000000000000000e+00,2.178432533451950259e-03,3.737875334655872166e+02,6.997718233210871404e+02,1.350115990003270872e+00,2.644896455206381702e+01,6.795979001098895189e-02
2.553150906404989939e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.261666667000000075e+01,1.260092593000000072e+01,2.328570213920000143e+01,0.000000000000000000e+00,3.320925789564223643e-03,2.769462905274693298e+02,5.616805697095890082e+02,1.669026499279397946e+00,4.267543006131149497e+01,1.189268603006191430e-02
1.940932625401820033e+01,5.942466606012580144e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.293333332999999641e+01,2.982407408000000260e+00,2.884608186000000174e+01,1.000000000000000000e+00,2.764608324393498604e-03,1.023439195861541577e+02,5.108906960337699275e+02,1.146931451283573988e+00,4.728878580097990181e+01,2.172407820490920155e-02
2.243640222385720051e+01,7.955178655585069869e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.912500000000000000e+01,1.285787037000000055e+01,2.541393949999999791e+01,1.000000000000000000e+00,2.457334849928654186e-03,3.599126508697999043e+02,9.016552929154044023e+02,1.688698025399150371e+00,2.343436718348764813e+01,1.632486980469315674e-01
2.497673609496710156e+01,0.000000000000000000e+00,1.006248885999999914e+02,4.315084739999999641e+00,7.341666666999999791e+01,1.857777778000000168e+01,2.154941949499999865e+01,0.000000000000000000e+00,2.290117724499009765e-03,6.388840327639658057e+01,7.959989863107115298e+02,1.307690120725943927e+00,4.562906641829071930e+01,8.131122466288999429e-02
2.516919899326660115e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.419166666999999649e+01,1.992546296000000083e+01,2.500192453749999899e+01,0.000000000000000000e+00,4.937953161234731429e-03,1.058649356336598828e+02,9.451875893828423614e+02,1.217848921788699634e+00,2.509385797093330339e+01,1.146491572321186869e-01
2.275244895569790060e+01,2.804872650046729987e+01,3.869117689999999610e-01,1.750374369999999902e-01,9.110833332999999357e+01,4.559259259000000064e+00,3.835678055999999714e+01,1.000000000000000000e+00,2.480845136050457110e-03,1.849978339208116154e+02,2.582923967771582738e+02,1.570135651464017013e+00,1.548810466511122996e+01,2.224943481321345062e-01
2.590268544928920136e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.958333333000000209e+01,1.325925926000000032e+01,2.408212706500000166e+01,0.000000000000000000e+00,3.368527274886839919e-03,3.910308707911439114e+02,6.628908594067351032e+02,1.195229617088325869e+00,4.373072393801918167e+01,2.714751320777507582e-01
2.578041493392860062e+01,8.039194432360989850e+00,1.045783394000000044e+02,5.562594861000000037e+02,5.876666666999999933e+01,3.456018518999999678e+00,3.214922347830000149e+01,1.000000000000000000e+00,3.132931717722506251e-03,2.949798053555239221e+02,3.725066205790761273e+02,1.365637515276247882e+00,2.993382593415653048e+01,1.110616970840611478e-01
2.305391942942300076e+01,1.908400237892709939e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.692499999999999716e+01,8.426851852000000420e+00,3.151604651419999925e+01,1.000000000000000000e+00,1.289448423992952189e-03,3.951154929015928019e+02,6.676590970564759573e+02,1.713798827196832519e+00,3.284832560114084288e+01,2.143749994537535453e-01
2.142359868344529872e+01,0.000000000000000000e+00,1.390914201999999875e+02,7.177679858999999851e+02,7.341666666999999791e+01,1.642314814999999939e+01,3.023300360329999847e+01,0.000000000000000000e+00,3.904624405532695301e-03,2.609919895676761712e+02,5.557820547933586113e+02,1.598727561524551088e+00,5.563251780662313628e+00,9.536704870535951672e-02
2.245850140282049878e+01,1.054578391600620080e+01,1.401893539000000146e+02,2.707717279999999893e-01,9.670000000000000284e+01,1.056759259000000029e+01,3.075638958829999936e+01,1.000000000000000000e+00,3.856543308150043280e-03,2.008202979352984698e+02,8.024216324913143126e+02,1.493144657130721864e+00,2.184479693930597932e+01,2.593961463836109704e-01
2.236343385216330049e+01,2.365236675785349973e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.546666667000000217e+01,3.121296296000000137e+00,3.546911412920000117e+01,1.000000000000000000e+00,2.409725346266097974e-03,3.145148880510639628e+02,5.410458543835266028e+02,1.697948317521181139e+00,2.170164003951856202e+01,2.874914806570508241e-02
2.366020688592039889e+01,2.278271374267899940e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.876333293000000424e+01,1.170740741000000007e+01,2.211422196579999877e+01,1.000000000000000000e+00,3.475888280495066304e-03,3.533975824871176883e+02,4.239875253001650890e+02,1.555724649937534121e+00,2.142999924489360097e+01,6.887481709400990193e-02
2.150237077567989985e+01,2.468185159743719836e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.681666667000000359e+01,4.684722221999999547e+00,2.311503245500000148e+01,1.000000000000000000e+00,1.443251487360135751e-03,2.062924489810413604e+02,8.377569939185153771e+02,1.159625722143867721e+00,2.931922479274062354e+01,2.128462292856858340e-01
2.381900593236069952e+01,3.755607122705870182e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.623333332999999357e+01,-9.525462962999998950e+00,6.432570564830000137e+01,1.000000000000000000e+00,4.152656118179704967e-03,2.317592855822681486e+02,4.608960108067341253e+02,1.197652387304252386e+00,4.259817848127693196e+01,1.797792775043067226e-01
2.456418694306839967e+01,2.861491989964919824e+01,1.513792633000000194e+02,1.659585474000000005e+01,6.883333333000000209e+01,2.976851850000000188e-01,4.261294574080000075e+01,1.000000000000000000e+00,2.971933129464202766e-03,3.326870226663504582e+02,2.818632853790961690e+02,1.709027442900409088e+00,3.490476048835823519e+01,1.126588112232057570e-01
2.330760402131970110e+01,1.142271957559539963e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.149166667000000075e+01,-1.375462963000000149e+00,3.974407893419999738e+01,1.000000000000000000e+00,4.425297018553606479e-03,1.411559391168402726e+02,2.225019490877782573e+02,1.241207328311970226e+00,4.016737799188686608e+01,9.341447949862212441e-02
2.325163366620180128e+01,2.289921078669300059e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.091666666999999791e+01,6.589351852000000065e+00,1.889163171330000068e+01,1.000000000000000000e+00,2.831463449703757948e-03,2.645390930305287611e+02,8.458643622781205522e+02,1.318945704676229624e+00,3.886686213613005236e+01,1.979843369165388001e-01
1.949902182071999945e+01,5.773091498962229728e+00,1.824236261000000070e+02,3.408428346000000175e+01,8.959999999999999432e+01,6.591203703999999775e+00,2.601076399080000101e+01,1.000000000000000000e+00,2.234676024521141738e-03,2.106594600830958370e+02,6.864393085050131731e+02,1.643712544503260764e+00,9.808312914243064284e+00,9.691172933357435071e-02
