,,f,c
2017-06-01T08:00:00Z,,71.88964047,22.16091137
2017-06-01T08:05:00Z,,71.86878,22.14932222
2017-06-01T08:10:00Z,,71.84718279,22.13732377
2017-06-01T08:15:00Z,,71.83364444,22.12980247
2017-06-01T08:20:00Z,,71.79500267,22.10833481
2017-06-01T08:25:00Z,,71.77756207,22.09864559
2017-06-01T08:30:00Z,,71.752,22.08444444
2017-06-01T08:35:00Z,,71.71276949,22.06264972
2017-06-01T08:40:00Z,,71.66721877,22.03734376
2017-06-01T08:45:00Z,,71.66081602,22.03378668
2017-06-01T08:50:00Z,,71.63681,22.02045
2017-06-01T08:55:00Z,,71.62082021,22.01156678
2017-06-01T09:00:00Z,,71.58962556,21.99423642
2017-06-01T09:05:00Z,,71.56081563,21.97823091
2017-06-01T09:10:00Z,,71.54159556,21.96755309
2017-06-01T09:15:00Z,,71.52795,21.95997222
2017-06-01T09:20:00Z,,71.51040723,21.95022624
2017-06-01T09:25:00Z,,71.48645333,21.93691852
2017-06-01T09:30:00Z,,71.47281062,21.92933923
2017-06-01T09:35:00Z,,71.44100667,21.91167037
2017-06-01T09:40:00Z,,71.40396667,21.89109259
2017-06-01T09:45:00Z,,71.40163889,21.88979938
2017-06-01T09:50:00Z,,71.37600002,21.87555557
2017-06-01T09:55:00Z,,71.34599497,21.85888609
2017-06-01T10:00:00Z,,71.34003571,21.8555754
2017-06-01T10:05:00Z,,71.31199949,21.83999972
2017-06-01T10:10:00Z,,71.28878222,21.82710123
2017-06-01T10:15:00Z,,71.28999389,21.82777438
2017-06-01T10:20:00Z,,71.2760354,21.82001967
2017-06-01T10:25:00Z,,71.28667211,21.82592895
2017-06-01T10:30:00Z,,71.31118667,21.83954815
2017-06-01T10:35:00Z,,71.34240727,21.85689293
2017-06-01T10:40:00Z,,71.37280944,21.87378302
2017-06-01T10:45:00Z,,71.41440667,21.89689259
2017-06-01T10:50:00Z,,71.43521,21.90845
2017-06-01T10:55:00Z,,71.47840729,21.93244849
2017-06-01T11:00:00Z,,71.50078568,21.94488093
2017-06-01T11:05:00Z,,71.53356043,21.96308913
2017-06-01T11:10:00Z,,71.5880006,21.99333367
2017-06-01T11:15:00Z,,71.61122328,22.00623515
2017-06-01T11:20:00Z,,71.63840444,22.0213358
2017-06-01T11:25:00Z,,71.69996188,22.05553438
2017-06-01T11:30:00Z,,71.7448084,22.08044911
2017-06-01T11:35:00Z,,71.79518333,22.10843519
2017-06-01T11:40:00Z,,71.844,22.13555556
2017-06-01T11:45:00Z,,71.90322377,22.16845765
2017-06-01T11:50:00Z,,71.95118942,22.19510523
2017-06-01T11:55:00Z,,72.01036,22.22797778
2017-06-01T12:00:00Z,,72.10399957,22.27999976
2017-06-01T12:05:00Z,,72.16804444,22.31558025
2017-06-01T12:10:00Z,,72.22559444,22.34755247
2017-06-01T12:15:00Z,,72.30404838,22.39113799
2017-06-01T12:20:00Z,,72.35918778,22.42177099
2017-06-01T12:25:00Z,,72.43918222,22.46621235
2017-06-01T12:30:00Z,,72.48962177,22.49423431
2017-06-01T12:35:00Z,,72.56800172,22.53777873
2017-06-01T12:40:00Z,,72.62159333,22.56755185
2017-06-01T12:45:00Z,,72.69363156,22.60757309
2017-06-01T12:50:00Z,,72.75361996,22.64089998
2017-06-01T12:55:00Z,,72.81681938,22.67601077
2017-06-01T13:00:00Z,,72.87437396,22.70798553
2017-06-01T13:05:00Z,,72.96318444,22.75732469
2017-06-01T13:10:00Z,,73.0391906,22.79955033
2017-06-01T13:15:00Z,,73.09358956,22.82977198
2017-06-01T13:20:00Z,,73.17918667,22.87732593
2017-06-01T13:25:00Z,,73.25677563,22.92043091
2017-06-01T13:30:00Z,,73.34083444,22.96713025
2017-06-01T13:35:00Z,,73.43041046,23.0168947
2017-06-01T13:40:00Z,,73.49599943,23.05333302
2017-06-01T13:45:00Z,,73.59277546,23.10709748
2017-06-01T13:50:00Z,,73.66159377,23.14532987
2017-06-01T13:55:00Z,,73.716,23.17555556
2017-06-01T14:00:00Z,,73.76003069,23.20001705
2017-06-01T14:05:00Z,,73.80554222,23.22530123
2017-06-01T14:10:00Z,,73.864,23.25777778
2017-06-01T14:15:00Z,,73.91400556,23.28555864
2017-06-01T14:20:00Z,,73.94877793,23.30487663
2017-06-01T14:25:00Z,,74.00665836,23.33703242
2017-06-01T14:30:00Z,,74.06874718,23.37152621
2017-06-01T14:35:00Z,,74.13040551,23.40578084
2017-06-01T14:40:00Z,,74.17681443,23.43156357
2017-06-01T14:45:00Z,,74.22638333,23.45910185
2017-06-01T14:50:00Z,,74.29122903,23.49512724
2017-06-01T14:55:00Z,,74.33118733,23.5173263
2017-06-01T15:00:00Z,,74.38799948,23.5488886
2017-06-01T15:05:00Z,,74.43678774,23.57599319
2017-06-01T15:10:00Z,,74.50877333,23.61598519
2017-06-01T15:15:00Z,,74.55278274,23.64043486
2017-06-01T15:20:00Z,,74.6,23.66666667
2017-06-01T15:25:00Z,,74.65840444,23.69911358
2017-06-01T15:30:00Z,,74.70954446,23.7275247
2017-06-01T15:35:00Z,,74.76318667,23.75732593
2017-06-01T15:40:00Z,,74.8304472,23.79469289
2017-06-01T15:45:00Z,,74.87118111,23.81732284
2017-06-01T15:50:00Z,,74.93443004,23.85246114
2017-06-01T15:55:00Z,,74.9975929,23.88755161
2017-06-01T16:00:00Z,,75.04368444,23.91315802
2017-06-01T16:05:00Z,,75.06159442,23.92310801
2017-06-01T16:10:00Z,,75.07118957,23.92843865
2017-06-01T16:15:00Z,,75.056,23.92
2017-06-01T16:20:00Z,,75.08321339,23.93511855
2017-06-01T16:25:00Z,,75.13682062,23.96490035
2017-06-01T16:30:00Z,,75.20481333,24.00267407
2017-06-01T16:35:00Z,,75.22081609,24.01156449
2017-06-01T16:40:00Z,,75.28534153,24.04741196
2017-06-01T16:45:00Z,,75.30640732,24.05911518
2017-06-01T16:50:00Z,,75.30480556,24.05822531
2017-06-01T16:55:00Z,,75.31840778,24.0657821
2017-06-01T17:00:00Z,,75.35519,24.08621667
2017-06-01T17:05:00Z,,75.38959494,24.10533052
2017-06-01T17:10:00Z,,75.40640379,24.11466877
2017-06-01T17:15:00Z,,75.45759222,24.14310679
2017-06-01T17:20:00Z,,75.47602487,24.15334715
2017-06-01T17:25:00Z,,75.49281333,24.16267407
2017-06-01T17:30:00Z,,75.49119111,24.16177284
2017-06-01T17:35:00Z,,75.54559222,24.19199568
2017-06-01T17:40:00Z,,75.592,24.21777778
2017-06-01T17:45:00Z,,75.61277889,24.2293216
2017-06-01T17:50:00Z,,75.67521333,24.26400741
2017-06-01T17:55:00Z,,75.71359057,24.28532809
2017-06-01T18:00:00Z,,75.72397046,24.2910947
2017-06-01T18:05:00Z,,75.73677838,24.29821021
2017-06-01T18:10:00Z,,75.74319111,24.30177284
2017-06-01T18:15:00Z,,75.77195272,24.31775151
2017-06-01T18:20:00Z,,75.82959273,24.34977374
2017-06-01T18:25:00Z,,75.868,24.37111111
2017-06-01T18:30:00Z,,75.90399889,24.39111049
2017-06-01T18:35:00Z,,75.92481333,24.40267407
2017-06-01T18:40:00Z,,75.98080667,24.43378148
2017-06-01T18:45:00Z,,76.05763111,24.47646173
2017-06-01T18:50:00Z,,76.12799954,24.5155553
2017-06-01T18:55:00Z,,76.16962667,24.53868148
2017-06-01T19:00:00Z,,76.20959667,24.56088704
2017-06-01T19:05:00Z,,76.25596174,24.58664541
2017-06-01T19:10:00Z,,76.30159556,24.61199753
2017-06-01T19:15:00Z,,76.31922121,24.62178956
2017-06-01T19:20:00Z,,76.36959556,24.64977531
2017-06-01T19:25:00Z,,76.39603889,24.66446605
2017-06-01T19:30:00Z,,76.4824039,24.71244661
2017-06-01T19:35:00Z,,76.51359222,24.72977346
2017-06-01T19:40:00Z,,76.56640488,24.75911382
2017-06-01T19:45:00Z,,76.60081667,24.77823148
2017-06-01T19:50:00Z,,76.63999822,24.79999901
2017-06-01T19:55:00Z,,76.67603716,24.82002064
2017-06-01T20:00:00Z,,76.6848084,24.82489356
2017-06-01T20:05:00Z,,76.68959,24.82755
2017-06-01T20:10:00Z,,76.71443672,24.84135373
2017-06-01T20:15:00Z,,76.74877667,24.86043148
2017-06-01T20:20:00Z,,76.75357111,24.86309506
2017-06-01T20:25:00Z,,76.80722623,24.89290346
2017-06-01T20:30:00Z,,76.78637326,24.88131848
2017-06-01T20:35:00Z,,76.82723431,24.90401906
2017-06-01T20:40:00Z,,76.8695918,24.927551
2017-06-01T20:45:00Z,,76.9,24.94444444
2017-06-01T20:50:00Z,,76.91918507,24.95510281
2017-06-01T20:55:00Z,,76.94158904,24.96754947
2017-06-01T21:00:00Z,,76.95933398,24.97740777
2017-06-01T21:05:00Z,,76.98866602,24.99370335
2017-06-01T21:10:00Z,,77.02799658,25.01555365
2017-06-01T21:15:00Z,,77.05199449,25.02888583
2017-06-01T21:20:00Z,,77.03200111,25.0177784
2017-06-01T21:25:00Z,,77.01600229,25.00889016
2017-06-01T21:30:00Z,,77.05399667,25.02999815
2017-06-01T21:35:00Z,,77.06079937,25.03377743
2017-06-01T21:40:00Z,,77.07200057,25.04000031
2017-06-01T21:45:00Z,,77.05600048,25.03111138
2017-06-01T21:50:00Z,,77.05199778,25.02888765
2017-06-01T21:55:00Z,,77.03999938,25.02222188
2017-06-01T22:00:00Z,,76.99200494,24.9955583
2017-06-01T22:05:00Z,,76.99999927,24.99999959
2017-06-01T22:10:00Z,,76.97999778,24.98888765
2017-06-01T22:15:00Z,,76.94133111,24.96740617
2017-06-01T22:20:00Z,,76.91999664,24.95555369
2017-06-01T22:25:00Z,,76.9319995,24.96222194
2017-06-01T22:30:00Z,,76.908,24.94888889
2017-06-01T22:35:00Z,,76.93266556,24.96259198
2017-06-01T22:40:00Z,,76.93200283,24.9622238
2017-06-01T22:45:00Z,,76.94459778,24.96922099
2017-06-01T22:50:00Z,,76.93733111,24.96518395
2017-06-01T22:55:00Z,,76.95266556,24.97370309
2017-06-01T23:00:00Z,,76.97376111,24.98542284
2017-06-01T23:05:00Z,,76.98159889,24.98977716
2017-06-01T23:10:00Z,,76.98741444,24.99300802
2017-06-01T23:15:00Z,,76.99599841,24.9977769
2017-06-01T23:20:00Z,,76.9839994,24.99111078
2017-06-01T23:25:00Z,,76.99199874,24.99555486
2017-06-01T23:30:00Z,,76.98400104,24.99111169
2017-06-01T23:35:00Z,,76.99141338,24.99522965
2017-06-01T23:40:00Z,,76.97133556,24.98407531
2017-06-01T23:45:00Z,,76.93842056,24.9657892
2017-06-01T23:50:00Z,,76.90399772,24.9466654
2017-06-01T23:55:00Z,,76.88399444,24.93555247
2017-06-02T00:00:00Z,,76.81779778,24.89877654
2017-06-02T00:05:00Z,,76.7668271,24.8704595
2017-06-02T00:10:00Z,,76.72140544,24.84522525
2017-06-02T00:15:00Z,,76.66461,24.81367222
2017-06-02T00:20:00Z,,76.62263714,24.79035397
2017-06-02T00:25:00Z,,76.5525923,24.75144017
2017-06-02T00:30:00Z,,76.49200064,24.71777814
2017-06-02T00:35:00Z,,76.41599563,24.67555313
2017-06-02T00:40:00Z,,76.32800158,24.62666754
2017-06-02T00:45:00Z,,76.26400402,24.59111335
2017-06-02T00:50:00Z,,76.18,24.54444444
2017-06-02T00:55:00Z,,76.10400177,24.5022232
2017-06-02T01:00:00Z,,76.01599943,24.45333302
2017-06-02T01:05:00Z,,75.93018889,24.40566049
2017-06-02T01:10:00Z,,75.83600447,24.35333581
2017-06-02T01:15:00Z,,75.77599884,24.31999936
2017-06-02T01:20:00Z,,75.6960017,24.2755565
2017-06-02T01:25:00Z,,75.61999282,24.23332935
2017-06-02T01:30:00Z,,75.52733444,24.18185247
2017-06-02T01:35:00Z,,75.44399714,24.13555397
2017-06-02T01:40:00Z,,75.37925526,24.09958625
2017-06-02T01:45:00Z,,75.37999878,24.09999932
2017-06-02T01:50:00Z,,75.35733111,24.08740617
2017-06-02T01:55:00Z,,75.32400113,24.06888952
2017-06-02T02:00:00Z,,75.28400222,24.0466679
2017-06-02T02:05:00Z,,75.24800166,24.02666759
2017-06-02T02:10:00Z,,75.19199992,23.99555551
2017-06-02T02:15:00Z,,75.14000181,23.96666767
2017-06-02T02:20:00Z,,75.0880016,23.93777867
2017-06-02T02:25:00Z,,75.02800446,23.90444692
2017-06-02T02:30:00Z,,74.98618657,23.88121476
2017-06-02T02:35:00Z,,74.93999718,23.85555399
2017-06-02T02:40:00Z,,74.87599877,23.81999931
2017-06-02T02:45:00Z,,74.80000312,23.77777951
2017-06-02T02:50:00Z,,74.7416649,23.74536939
2017-06-02T02:55:00Z,,74.678664,23.71036889
2017-06-02T03:00:00Z,,74.612,23.67333333
2017-06-02T03:05:00Z,,74.54000391,23.63333551
2017-06-02T03:10:00Z,,74.48399909,23.60222172
2017-06-02T03:15:00Z,,74.41858388,23.56587993
2017-06-02T03:20:00Z,,74.35999667,23.53333148
2017-06-02T03:25:00Z,,74.26061222,23.4781179
2017-06-02T03:30:00Z,,74.21199667,23.45110926
2017-06-02T03:35:00Z,,74.14799666,23.4155537
2017-06-02T03:40:00Z,,74.08799667,23.38222037
2017-06-02T03:45:00Z,,74.02000293,23.34444607
2017-06-02T03:50:00Z,,73.95600111,23.30888951
2017-06-02T03:55:00Z,,73.90000122,23.27777846
2017-06-02T04:00:00Z,,73.82000058,23.23333365
2017-06-02T04:05:00Z,,73.7679972,23.20444289
2017-06-02T04:10:00Z,,73.69599599,23.16444222
2017-06-02T04:15:00Z,,73.62400047,23.1244447
2017-06-02T04:20:00Z,,73.56062549,23.08923638
2017-06-02T04:25:00Z,,73.50663222,23.05924012
2017-06-02T04:30:00Z,,73.43037667,23.01687593
2017-06-02T04:35:00Z,,73.35999846,22.97777692
2017-06-02T04:40:00Z,,73.29600266,22.9422237
2017-06-02T04:45:00Z,,73.24800179,22.91555655
2017-06-02T04:50:00Z,,73.19880946,22.88822748
2017-06-02T04:55:00Z,,73.1519983,22.86222128
2017-06-02T05:00:00Z,,73.07999507,22.82221948
2017-06-02T05:05:00Z,,73.01540778,22.78633765
2017-06-02T05:10:00Z,,72.94800043,22.74888913
2017-06-02T05:15:00Z,,72.89999838,22.72222132
2017-06-02T05:20:00Z,,72.83600611,22.68667006
2017-06-02T05:25:00Z,,72.80400508,22.66889171
2017-06-02T05:30:00Z,,72.77088456,22.65049142
2017-06-02T05:35:00Z,,72.74600381,22.63666878
2017-06-02T05:40:00Z,,72.71458663,22.6192148
2017-06-02T05:45:00Z,,72.66800158,22.59333421
2017-06-02T05:50:00Z,,72.64733444,22.58185247
2017-06-02T05:55:00Z,,72.62400238,22.56889021
2017-06-02T06:00:00Z,,72.58687603,22.54826446
2017-06-02T06:05:00Z,,72.56666441,22.53703578
2017-06-02T06:10:00Z,,72.54659981,22.52588878
2017-06-02T06:15:00Z,,72.51933488,22.5107416
2017-06-02T06:20:00Z,,72.516,22.50888889
2017-06-02T06:25:00Z,,72.48339333,22.49077407
2017-06-02T06:30:00Z,,72.45200448,22.47333582
2017-06-02T06:35:00Z,,72.40800007,22.44888893
2017-06-02T06:40:00Z,,72.39199616,22.43999786
2017-06-02T06:45:00Z,,72.34000269,22.4111126
2017-06-02T06:50:00Z,,72.31360457,22.39644698
2017-06-02T06:55:00Z,,72.29999111,22.38888395
2017-06-02T07:00:00Z,,72.27849333,22.37694074
2017-06-02T07:05:00Z,,72.24799613,22.35999785
2017-06-02T07:10:00Z,,72.23999444,22.35555247
2017-06-02T07:15:00Z,,72.19866861,22.33259367
2017-06-02T07:20:00Z,,72.156,22.30888889
2017-06-02T07:25:00Z,,72.14533228,22.30296238
2017-06-02T07:30:00Z,,72.11999559,22.28888644
2017-06-02T07:35:00Z,,72.08580444,22.26989136
2017-06-02T07:40:00Z,,72.05200162,22.25111201
2017-06-02T07:45:00Z,,72.03199997,22.23999998
2017-06-02T07:50:00Z,,72.00477889,22.22487716
2017-06-02T07:55:00Z,,71.97866889,22.2103716
2017-06-02T08:00:00Z,,71.94460222,22.19144568
2017-06-02T08:05:00Z,,71.92800066,22.18222259
2017-06-02T08:10:00Z,,71.91200111,22.17333395
2017-06-02T08:15:00Z,,71.86859773,22.14922096
2017-06-02T08:20:00Z,,71.8360038,22.13111322
2017-06-02T08:25:00Z,,71.83066932,22.12814962
2017-06-02T08:30:00Z,,71.81599667,22.11999815
2017-06-02T08:35:00Z,,71.79599889,22.10888827
2017-06-02T08:40:00Z,,71.77200054,22.09555586
2017-06-02T08:45:00Z,,71.78072778,22.10040432
2017-06-02T08:50:00Z,,71.78399449,22.10221916
2017-06-02T08:55:00Z,,71.76400111,22.09111173
2017-06-02T09:00:00Z,,71.73200102,22.0733339
2017-06-02T09:05:00Z,,71.76399452,22.09110807
2017-06-02T09:10:00Z,,71.72400068,22.06888927
2017-06-02T09:15:00Z,,71.71162,22.06201111
2017-06-02T09:20:00Z,,71.7079938,22.05999656
2017-06-02T09:25:00Z,,71.6479995,22.02666639
2017-06-02T09:30:00Z,,71.62399842,22.01333246
2017-06-02T09:35:00Z,,71.57337997,21.98521109
2017-06-02T09:40:00Z,,71.548,21.97111111
2017-06-02T09:45:00Z,,71.51822556,21.95456975
2017-06-02T09:50:00Z,,71.476,21.93111111
2017-06-02T09:55:00Z,,71.43600227,21.90889015
2017-06-02T10:00:00Z,,71.40458604,21.89143669
2017-06-02T10:05:00Z,,71.37334333,21.87407963
2017-06-02T10:10:00Z,,71.36328156,21.86848975
2017-06-02T10:15:00Z,,71.33999546,21.85555303
2017-06-02T10:20:00Z,,71.31000381,21.83889101
2017-06-02T10:25:00Z,,71.2687106,21.81595033
2017-06-02T10:30:00Z,,71.25200233,21.80666796
2017-06-02T10:35:00Z,,71.26333492,21.81296385
2017-06-02T10:40:00Z,,71.29199271,21.82888484
2017-06-02T10:45:00Z,,71.29054889,21.82808272
2017-06-02T10:50:00Z,,71.32340497,21.84633609
2017-06-02T10:55:00Z,,71.35679834,21.86488797
2017-06-02T11:00:00Z,,71.39421889,21.88567716
2017-06-02T11:05:00Z,,71.42119556,21.9006642
2017-06-02T11:10:00Z,,71.45599844,21.91999914
2017-06-02T11:15:00Z,,71.48800456,21.93778031
2017-06-02T11:20:00Z,,71.54000007,21.9666667
2017-06-02T11:25:00Z,,71.58,21.98888889
2017-06-02T11:30:00Z,,71.61531332,22.0085074
2017-06-02T11:35:00Z,,71.66666222,22.03703457
2017-06-02T11:40:00Z,,71.73599267,22.07555148
2017-06-02T11:45:00Z,,71.77999782,22.09999879
2017-06-02T11:50:00Z,,71.82079889,22.12266605
2017-06-02T11:55:00Z,,71.87200444,22.15111358
2017-06-02T12:00:00Z,,71.95082387,22.19490215
2017-06-02T12:05:00Z,,72.00000111,22.22222284
2017-06-02T12:10:00Z,,72.06399667,22.25777593
2017-06-02T12:15:00Z,,72.10800066,22.28222259
2017-06-02T12:20:00Z,,72.17600288,22.3200016
2017-06-02T12:25:00Z,,72.23337333,22.35187407
2017-06-02T12:30:00Z,,72.29999854,22.38888808
2017-06-02T12:35:00Z,,72.3824051,22.4346695
2017-06-02T12:40:00Z,,72.44084512,22.46713618
2017-06-02T12:45:00Z,,72.52240614,22.51244786
2017-06-02T12:50:00Z,,72.59761552,22.55423085
2017-06-02T12:55:00Z,,72.66499712,22.59166507
2017-06-02T13:00:00Z,,72.73119178,22.62843988
2017-06-02T13:05:00Z,,72.828,22.68222222
2017-06-02T13:10:00Z,,72.89918121,22.72176734
2017-06-02T13:15:00Z,,72.96721738,22.75956521
2017-06-02T13:20:00Z,,73.06078814,22.81154897
2017-06-02T13:25:00Z,,73.14959444,22.8608858
2017-06-02T13:30:00Z,,73.24959222,22.91644012
2017-06-02T13:35:00Z,,73.32077717,22.95598731
2017-06-02T13:40:00Z,,73.42881111,23.01600617
2017-06-02T13:45:00Z,,73.52721957,23.07067754
2017-06-02T13:50:00Z,,73.64000007,23.13333337
2017-06-02T13:55:00Z,,73.74880333,23.19377963
2017-06-02T14:00:00Z,,73.85441,23.25245
2017-06-02T14:05:00Z,,73.93118881,23.2951049
2017-06-02T14:10:00Z,,73.98637778,23.32576543
2017-06-02T14:15:00Z,,74.05918667,23.36621481
2017-06-02T14:20:00Z,,74.12640556,23.40355864
2017-06-02T14:25:00Z,,74.17599282,23.43110712
2017-06-02T14:30:00Z,,74.24559333,23.46977407
2017-06-02T14:35:00Z,,74.31840444,23.51022469
2017-06-02T14:40:00Z,,74.39840544,23.55466969
2017-06-02T14:45:00Z,,74.47440444,23.59689136
2017-06-02T14:50:00Z,,74.53597442,23.6310969
2017-06-02T14:55:00Z,,74.6186627,23.67703483
2017-06-02T15:00:00Z,,74.68077,23.71153889
2017-06-02T15:05:00Z,,74.74159444,23.74533025
2017-06-02T15:10:00Z,,74.83359333,23.79644074
2017-06-02T15:15:00Z,,74.92134222,23.84519012
2017-06-02T15:20:00Z,,74.98559437,23.88088576
2017-06-02T15:25:00Z,,75.06133111,23.92296173
2017-06-02T15:30:00Z,,75.13359667,23.96310926
2017-06-02T15:35:00Z,,75.19440842,23.99689357
2017-06-02T15:40:00Z,,75.25358889,24.0297716
2017-06-02T15:45:00Z,,75.26718376,24.03732431
2017-06-02T15:50:00Z,,75.30721226,24.05956236
2017-06-02T15:55:00Z,,75.30700331,24.05944628
2017-06-02T16:00:00Z,,75.28881068,24.04933927
2017-06-02T16:05:00Z,,75.29312333,24.05173519
2017-06-02T16:10:00Z,,75.29440657,24.05244809
2017-06-02T16:15:00Z,,75.31995556,24.06664198
2017-06-02T16:20:00Z,,75.32721546,24.07067525
2017-06-02T16:25:00Z,,75.38800172,24.1044454
2017-06-02T16:30:00Z,,75.41359333,24.11866296
2017-06-02T16:35:00Z,,75.45001721,24.13889845
2017-06-02T16:40:00Z,,75.47281333,24.15156296
2017-06-02T16:45:00Z,,75.45600111,24.14222284
2017-06-02T16:50:00Z,,75.39840838,24.11022688
2017-06-02T16:55:00Z,,75.40478333,24.11376852
2017-06-02T17:00:00Z,,75.49520063,24.16400035
2017-06-02T17:05:00Z,,75.56240333,24.20133519
2017-06-02T17:10:00Z,,75.63999933,24.24444407
2017-06-02T17:15:00Z,,75.69400937,24.27444965
2017-06-02T17:20:00Z,,75.73996712,24.29998173
2017-06-02T17:25:00Z,,75.77037111,24.31687284
2017-06-02T17:30:00Z,,75.82155226,24.34530681
2017-06-02T17:35:00Z,,75.88530487,24.38072493
2017-06-02T17:40:00Z,,75.94559222,24.4142179
2017-06-02T17:45:00Z,,75.95437778,24.41909877
2017-06-02T17:50:00Z,,75.97040778,24.42800432
2017-06-02T17:55:00Z,,76.00640444,24.44800247
2017-06-02T18:00:00Z,,76.03918326,24.46621292
2017-06-02T18:05:00Z,,76.09360499,24.49644722
2017-06-02T18:10:00Z,,76.12719286,24.51510714
2017-06-02T18:15:00Z,,76.16405,24.53558333
2017-06-02T18:20:00Z,,76.20963556,24.56090864
2017-06-02T18:25:00Z,,76.23999954,24.57777752
2017-06-02T18:30:00Z,,76.28959154,24.60532864
2017-06-02T18:35:00Z,,76.32883164,24.62712869
2017-06-02T18:40:00Z,,76.37599951,24.65333306
2017-06-02T18:45:00Z,,76.41281271,24.67378484
2017-06-02T18:50:00Z,,76.44559554,24.69199752
2017-06-02T18:55:00Z,,76.49363206,24.71868448
2017-06-02T19:00:00Z,,76.5615961,24.75644228
2017-06-02T19:05:00Z,,76.60321333,24.77956296
2017-06-02T19:10:00Z,,76.64881778,24.80489877
2017-06-02T19:15:00Z,,76.69920838,24.83289354
2017-06-02T19:20:00Z,,76.76481333,24.86934074
2017-06-02T19:25:00Z,,76.82159562,24.90088646
2017-06-02T19:30:00Z,,76.86395607,24.92442004
2017-06-02T19:35:00Z,,76.90959048,24.94977249
2017-06-02T19:40:00Z,,76.97363282,24.98535157
2017-06-02T19:45:00Z,,77.01518889,25.00843827
2017-06-02T19:50:00Z,,77.05919556,25.03288642
2017-06-02T19:55:00Z,,77.11759557,25.06533087
2017-06-02T20:00:00Z,,77.14963333,25.08312963
2017-06-02T20:05:00Z,,77.16798006,25.09332225
2017-06-02T20:10:00Z,,77.20081069,25.11156149
2017-06-02T20:15:00Z,,77.21440603,25.11911446
2017-06-02T20:20:00Z,,77.20721392,25.11511885
2017-06-02T20:25:00Z,,77.19200111,25.10666728
2017-06-02T20:30:00Z,,77.18722424,25.10401347
2017-06-02T20:35:00Z,,77.21040556,25.11689198
2017-06-02T20:40:00Z,,77.18155783,25.10086546
2017-06-02T20:45:00Z,,77.13519444,25.07510802
2017-06-02T20:50:00Z,,77.12640667,25.07022593
2017-06-02T20:55:00Z,,77.11919333,25.06621852
2017-06-02T21:00:00Z,,77.11999933,25.0666663
2017-06-02T21:05:00Z,,77.09440556,25.05244753
2017-06-02T21:10:00Z,,77.05284718,25.02935954
2017-06-02T21:15:00Z,,77.02719063,25.01510591
2017-06-02T21:20:00Z,,77.02159556,25.01199753
2017-06-02T21:25:00Z,,77.00301556,25.00167531
2017-06-02T21:30:00Z,,77.01918222,25.01065679
2017-06-02T21:35:00Z,,77.02402778,25.01334877
2017-06-02T21:40:00Z,,77.02077843,25.01154357
2017-06-02T21:45:00Z,,76.97775556,24.98764198
2017-06-02T21:50:00Z,,76.99756301,24.99864612
2017-06-02T21:55:00Z,,77.03918394,25.02176886
2017-06-02T22:00:00Z,,77.07438347,25.04132415
2017-06-02T22:05:00Z,,#DIV/0!,#DIV/0!
2017-06-02T22:10:00Z,,77.69841605,25.38800892
2017-06-02T22:15:00Z,,77.7218263,25.40101461
2017-06-02T22:20:00Z,,77.763185,25.42399167
2017-06-02T22:25:00Z,,77.8514125,25.47300694
2017-06-02T22:30:00Z,,77.88025475,25.48903042
2017-06-02T22:35:00Z,,77.9269714,25.51498411
2017-06-02T22:40:00Z,,77.988185,25.54899167
2017-06-02T22:45:00Z,,78.10882,25.61601111
2017-06-02T22:50:00Z,,78.1902425,25.66124583
2017-06-02T22:55:00Z,,78.3283465,25.73797028
2017-06-02T23:00:00Z,,78.454415,25.80800833
2017-06-02T23:05:00Z,,78.569585,25.87199167
2017-06-02T23:10:00Z,,78.66863873,25.92702151
2017-06-02T23:15:00Z,,78.7707565,25.98375361
2017-06-02T23:20:00Z,,78.872,26.04
2017-06-02T23:25:00Z,,78.95659098,26.08699499
2017-06-02T23:30:00Z,,79.0412225,26.1340125
2017-06-02T23:35:00Z,,79.1294225,26.1830125
2017-06-02T23:40:00Z,,79.196,26.22
2017-06-02T23:45:00Z,,79.268,26.26
2017-06-02T23:50:00Z,,79.313,26.285
2017-06-02T23:55:00Z,,79.35259,26.30699444
2017-06-03T00:00:00Z,,79.3652375,26.31402083
2017-06-03T00:05:00Z,,79.37416125,26.31897847
2017-06-03T00:10:00Z,,79.33641,26.29800556
2017-06-03T00:15:00Z,,79.331,26.295
2017-06-03T00:20:00Z,,79.29317,26.27398333
2017-06-03T00:25:00Z,,79.271585,26.26199167
2017-06-03T00:30:00Z,,79.2211725,26.23398472
2017-06-03T00:35:00Z,,79.1725775,26.2069875
2017-06-03T00:40:00Z,,79.11500135,26.17500075
2017-06-03T00:45:00Z,,79.0555825,26.14199028
2017-06-03T00:50:00Z,,78.9908212,26.10601178
2017-06-03T00:55:00Z,,78.909846,26.06102556
2017-06-03T01:00:00Z,,78.830585,26.01699167
2017-06-03T01:05:00Z,,78.7856639,25.9920355
2017-06-03T01:10:00Z,,78.728,25.96
2017-06-03T01:15:00Z,,78.67041,25.92800556
2017-06-03T01:20:00Z,,78.59125135,25.88402853
2017-06-03T01:25:00Z,,78.522755,25.845975
2017-06-03T01:30:00Z,,78.4525875,25.80699306
2017-06-03T01:35:00Z,,78.37999,25.76666111
2017-06-03T01:40:00Z,,78.32300098,25.73500054
2017-06-03T01:45:00Z,,78.24200038,25.69000021
2017-06-03T01:50:00Z,,78.19927753,25.66626529
