,F,C,sim results
2017-06-02T20:40:00Z,77.496666,25.27592556,
2017-06-02T20:45:00Z,77.468,25.26,
2017-06-02T20:50:00Z,77.468,25.26,
2017-06-02T20:55:00Z,77.468,25.26,
2017-06-02T21:00:00Z,77.504,25.28,
2017-06-02T21:05:00Z,77.4607,25.25594444,
2017-06-02T21:10:00Z,77.45367,25.25203889,
2017-06-02T21:15:00Z,77.41764,25.23202222,
2017-06-02T21:20:00Z,77.432,25.24,
2017-06-02T21:25:00Z,77.44635,25.24797222,
2017-06-02T21:30:00Z,77.432,25.24,
2017-06-02T21:35:00Z,77.48965,25.27202778,
2017-06-02T21:40:00Z,77.49667,25.27592778,
2017-06-02T21:45:00Z,77.48237,25.26798333,
2017-06-02T21:50:00Z,77.4823456,25.26796978,
2017-06-02T21:55:00Z,77.56167,25.31203889,
2017-06-02T22:00:00Z,77.55436,25.30797778,
2017-06-02T22:05:00Z,/,#VALUE!,
2017-06-02T22:10:00Z,77.612,25.34,
2017-06-02T22:15:00Z,77.63365,25.35202778,
2017-06-02T22:20:00Z,77.684,25.38,
2017-06-02T22:25:00Z,77.74165,25.41202778,
2017-06-02T22:30:00Z,77.77767,25.43203889,
2017-06-02T22:35:00Z,77.8159256,25.453292,
2017-06-02T22:40:00Z,77.9,25.5,
2017-06-02T22:45:00Z,77.92164,25.51202222,
2017-06-02T22:50:00Z,78.008,25.56,
2017-06-02T22:55:00Z,78.14469,25.63593889,
2017-06-02T23:00:00Z,78.24566,25.69203333,
2017-06-02T23:05:00Z,78.32469,25.73593889,
2017-06-02T23:10:00Z,78.42564,25.79202222,
2017-06-02T23:15:00Z,78.49393,25.82996111,
2017-06-02T23:20:00Z,78.56232,25.86795556,
2017-06-02T23:25:00Z,78.656,25.92,
2017-06-02T23:30:00Z,78.728,25.96,
2017-06-02T23:35:00Z,78.8,26,
2017-06-02T23:40:00Z,78.872,26.04,
2017-06-02T23:45:00Z,78.944,26.08,
2017-06-02T23:50:00Z,78.944,26.08,
2017-06-02T23:55:00Z,78.97272,26.09595556,
2017-06-03T00:00:00Z,79.03765,26.13202778,
2017-06-03T00:05:00Z,79.06632,26.14795556,
2017-06-03T00:10:00Z,79.016,26.12,
2017-06-03T00:15:00Z,79.03033,26.12796111,
2017-06-03T00:20:00Z,79.03034,26.12796667,
2017-06-03T00:25:00Z,79.052,26.14,
2017-06-03T00:30:00Z,78.97269,26.09593889,
2017-06-03T00:35:00Z,78.944,26.08,
2017-06-03T00:40:00Z,78.90061,26.05589444,
2017-06-03T00:45:00Z,78.872,26.04,
2017-06-03T00:50:00Z,78.8,26,
2017-06-03T00:55:00Z,78.728,25.96,
2017-06-03T01:00:00Z,78.656,25.92,
2017-06-03T01:05:00Z,78.64166,25.91203333,
2017-06-03T01:10:00Z,78.548,25.86,
2017-06-03T01:15:00Z,78.56964,25.87202222,
2017-06-03T01:20:00Z,78.48334,25.82407778,
2017-06-03T01:25:00Z,78.41834,25.78796667,
2017-06-03T01:30:00Z,78.368,25.76,
2017-06-03T01:35:00Z,78.27196,25.70664444,
2017-06-03T01:40:00Z,78.224,25.68,
2017-06-03T01:45:00Z,78.2096558,25.672031,
2017-06-03T01:50:00Z,78.1430359,25.63501994,
2017-06-03T01:55:00Z,78.08,25.6,
2017-06-03T02:00:00Z,78.03664,25.57591111,
2017-06-03T02:05:00Z,77.972,25.54,
2017-06-03T02:10:00Z,77.9,25.5,
2017-06-03T02:15:00Z,77.878334,25.48796333,
2017-06-03T02:20:00Z,77.792,25.44,
2017-06-03T02:25:00Z,77.77764,25.43202222,
2017-06-03T02:30:00Z,77.69298,25.38498889,
2017-06-03T02:35:00Z,77.6263351,25.34796394,
2017-06-03T02:40:00Z,77.612,25.34,
2017-06-03T02:45:00Z,77.54,25.3,
2017-06-03T02:50:00Z,77.468,25.26,
2017-06-03T02:55:00Z,77.42002,25.23334444,
2017-06-03T03:00:00Z,77.35103,25.19501667,
2017-06-03T03:05:00Z,77.30965,25.17202778,
2017-06-03T03:10:00Z,77.216,25.12,
2017-06-03T03:15:00Z,77.216,25.12,
2017-06-03T03:20:00Z,77.12969,25.07205,
2017-06-03T03:25:00Z,77.05031,25.02795,
2017-06-03T03:30:00Z,77,25,
2017-06-03T03:35:00Z,77,25,
2017-06-03T03:40:00Z,76.928,24.96,
2017-06-03T03:45:00Z,76.90633,24.94796111,
2017-06-03T03:50:00Z,76.7983246,24.88795811,
2017-06-03T03:55:00Z,76.76964,24.87202222,
2017-06-03T04:00:00Z,76.748,24.86,
2017-06-03T04:05:00Z,76.69763,24.83201667,
2017-06-03T04:10:00Z,76.604,24.78,
2017-06-03T04:15:00Z,76.54632,24.74795556,
2017-06-03T04:20:00Z,76.46,24.7,
2017-06-03T04:25:00Z,76.388,24.66,
2017-06-03T04:30:00Z,76.352,24.64,
2017-06-03T04:35:00Z,76.26565,24.59202778,
2017-06-03T04:40:00Z,76.172,24.54,
2017-06-03T04:45:00Z,76.16302,24.53501111,
2017-06-03T04:50:00Z,76.064,24.48,
2017-06-03T04:55:00Z,75.992,24.44,
2017-06-03T05:00:00Z,75.992,24.44,
2017-06-03T05:05:00Z,75.884,24.38,
2017-06-03T05:10:00Z,75.83365,24.35202778,
2017-06-03T05:15:00Z,75.7833,24.32405556,
2017-06-03T05:20:00Z,75.74,24.3,
2017-06-03T05:25:00Z,75.704,24.28,
2017-06-03T05:30:00Z,75.596,24.22,
2017-06-03T05:35:00Z,75.56,24.2,
2017-06-03T05:40:00Z,75.54566,24.19203333,
2017-06-03T05:45:00Z,75.46632,24.14795556,
2017-06-03T05:50:00Z,75.452,24.14,
2017-06-03T05:55:00Z,75.416,24.12,
2017-06-03T06:00:00Z,75.36568,24.09204444,
2017-06-03T06:05:00Z,75.3366,24.07588889,
2017-06-03T06:10:00Z,75.308,24.06,
2017-06-03T06:15:00Z,75.2,24,
2017-06-03T06:20:00Z,75.2,24,
2017-06-03T06:25:00Z,75.164,23.98,
2017-06-03T06:30:00Z,75.1856842,23.99204678,
2017-06-03T06:35:00Z,75.14236,23.96797778,
2017-06-03T06:40:00Z,75.092,23.94,
2017-06-03T06:45:00Z,75.07762,23.93201111,
2017-06-03T06:50:00Z,75.02,23.9,
2017-06-03T06:55:00Z,75.00565,23.89202778,
2017-06-03T07:00:00Z,74.99832,23.88795556,
2017-06-03T07:05:00Z,74.948,23.86,
2017-06-03T07:10:00Z,74.89765,23.83202778,
2017-06-03T07:15:00Z,74.876,23.82,
2017-06-03T07:20:00Z,74.81836,23.78797778,
2017-06-03T07:25:00Z,74.804,23.78,
2017-06-03T07:30:00Z,74.7590256,23.75501422,
2017-06-03T07:35:00Z,74.7590256,23.75501422,
2017-06-03T07:40:00Z,74.74636,23.74797778,
2017-06-03T07:45:00Z,74.732,23.74,
2017-06-03T07:50:00Z,74.66,23.7,
2017-06-03T07:55:00Z,74.696,23.72,
2017-06-03T08:00:00Z,74.64563,23.69201667,
2017-06-03T08:05:00Z,74.60234,23.66796667,
2017-06-03T08:10:00Z,74.56633,23.64796111,
2017-06-03T08:15:00Z,74.552,23.64,
2017-06-03T08:20:00Z,74.5303345,23.62796361,
2017-06-03T08:25:00Z,74.552,23.64,
2017-06-03T08:30:00Z,74.50167,23.61203889,
2017-06-03T08:35:00Z,74.48,23.6,
2017-06-03T08:40:00Z,74.49434,23.60796667,
2017-06-03T08:45:00Z,74.408,23.56,
2017-06-03T08:50:00Z,74.43667,23.57592778,
2017-06-03T08:55:00Z,74.39365,23.55202778,
2017-06-03T09:00:00Z,74.39367,23.55203889,
2017-06-03T09:05:00Z,74.372,23.54,
2017-06-03T09:10:00Z,74.372,23.54,
2017-06-03T09:15:00Z,74.35766,23.53203333,
2017-06-03T09:20:00Z,74.32164,23.51202222,
2017-06-03T09:25:00Z,74.3216553,23.51203072,
2017-06-03T09:30:00Z,74.27831,23.48795,
2017-06-03T09:35:00Z,74.3,23.5,
2017-06-03T09:40:00Z,74.264,23.48,
2017-06-03T09:45:00Z,74.228,23.46,
2017-06-03T09:50:00Z,74.17765,23.43202778,
2017-06-03T09:55:00Z,74.192,23.44,
2017-06-03T10:00:00Z,74.156,23.42,
2017-06-03T10:05:00Z,74.12,23.4,
2017-06-03T10:10:00Z,74.156,23.42,
2017-06-03T10:15:00Z,74.12,23.4,
2017-06-03T10:20:00Z,74.07666,23.37592222,
2017-06-03T10:25:00Z,74.084,23.38,
2017-06-03T10:30:00Z,74.07203,23.37335,
2017-06-03T10:35:00Z,74.03005,23.35002778,
2017-06-03T10:40:00Z,74.02636,23.34797778,
2017-06-03T10:45:00Z,74.012,23.34,
2017-06-03T10:50:00Z,73.91836,23.28797778,
2017-06-03T10:55:00Z,73.91598,23.28665556,
2017-06-03T11:00:00Z,73.94,23.3,
2017-06-03T11:05:00Z,73.92565,23.29202778,
2017-06-03T11:10:00Z,73.93103,23.29501667,
2017-06-03T11:15:00Z,73.93104,23.29502222,
2017-06-03T11:20:00Z,73.94,23.3,
2017-06-03T11:25:00Z,73.96167,23.31203889,
2017-06-03T11:30:00Z,73.94,23.3,
2017-06-03T11:35:00Z,73.94,23.3,
2017-06-03T11:40:00Z,73.976,23.32,
2017-06-03T11:45:00Z,73.95437,23.30798333,
2017-06-03T11:50:00Z,73.9543152,23.30795289,
2017-06-03T11:55:00Z,74.00495,23.33608333,
2017-06-03T12:00:00Z,73.99036,23.32797778,
2017-06-03T12:05:00Z,73.94,23.3,
2017-06-03T12:10:00Z,73.9543152,23.30795289,
2017-06-03T12:15:00Z,73.96166,23.31203333,
2017-06-03T12:20:00Z,74.01928,23.34404444,
2017-06-03T12:25:00Z,74.0046539,23.33591883,
2017-06-03T12:30:00Z,74.0599747,23.36665261,
2017-06-03T12:35:00Z,74.10569,23.39205,
2017-06-03T12:40:00Z,74.12,23.4,
2017-06-03T12:45:00Z,74.13434,23.40796667,
2017-06-03T12:50:00Z,74.156,23.42,
2017-06-03T12:55:00Z,74.156,23.42,
2017-06-03T13:00:00Z,74.2927246,23.49595811,
2017-06-03T13:05:00Z,74.3143539,23.50797439,
2017-06-03T13:10:00Z,74.35766,23.53203333,
2017-06-03T13:15:00Z,74.408,23.56,
2017-06-03T13:20:00Z,74.516,23.62,
2017-06-03T13:25:00Z,74.588,23.66,
2017-06-03T13:30:00Z,74.66,23.7,
2017-06-03T13:35:00Z,74.75368,23.75204444,
2017-06-03T13:40:00Z,74.876,23.82,
2017-06-03T13:45:00Z,74.948,23.86,
2017-06-03T13:50:00Z,75.07036,23.92797778,
2017-06-03T13:55:00Z,75.2,24,
2017-06-03T14:00:00Z,75.308,24.06,
2017-06-03T14:05:00Z,75.416,24.12,
2017-06-03T14:10:00Z,75.524,24.18,
2017-06-03T14:15:00Z,75.6463547,24.24797483,
2017-06-03T14:20:00Z,75.75432,24.30795556,
2017-06-03T14:25:00Z,75.8623,24.36794444,
2017-06-03T14:30:00Z,76.0353241,24.46406894,
2017-06-03T14:35:00Z,76.136,24.52,
2017-06-03T14:40:00Z,76.2296753,24.57204183,
2017-06-03T14:45:00Z,76.33036,24.62797778,
2017-06-03T14:50:00Z,76.4456558,24.692031,
2017-06-03T14:55:00Z,76.58235,24.76797222,
2017-06-03T15:00:00Z,76.66866,24.81592222,
2017-06-03T15:05:00Z,76.79835,24.88797222,
2017-06-03T15:10:00Z,76.87038,24.92798889,
2017-06-03T15:15:00Z,76.97833,24.98796111,
2017-06-03T15:20:00Z,77.05766,25.03203333,
2017-06-03T15:25:00Z,77.216,25.12,
2017-06-03T15:30:00Z,77.288,25.16,
2017-06-03T15:35:00Z,77.396,25.22,
2017-06-03T15:40:00Z,77.5256348,25.29201933,
2017-06-03T15:45:00Z,77.612,25.34,
2017-06-03T15:50:00Z,77.756,25.42,
2017-06-03T15:55:00Z,77.9,25.5,
2017-06-03T16:00:00Z,77.9863358,25.54796433,
2017-06-03T16:05:00Z,78.10168,25.61204444,
2017-06-03T16:10:00Z,78.245636,25.69202,
2017-06-03T16:15:00Z,78.31037,25.72798333,
2017-06-03T16:20:00Z,78.46166,25.81203333,
2017-06-03T16:25:00Z,78.5983353,25.88796406,
2017-06-03T16:30:00Z,78.692,25.94,
2017-06-03T16:35:00Z,78.85035,26.02797222,
2017-06-03T16:40:00Z,78.944,26.08,
2017-06-03T16:45:00Z,79.07369,26.15205,
2017-06-03T16:50:00Z,79.16,26.2,
2017-06-03T16:55:00Z,79.268,26.26,
2017-06-03T17:00:00Z,79.39033,26.32796111,
2017-06-03T17:05:00Z,79.484,26.38,
2017-06-03T17:10:00Z,79.6160355,26.45335306,
2017-06-03T17:15:00Z,79.664,26.48,
2017-06-03T17:20:00Z,79.7646561,26.53592006,
2017-06-03T17:25:00Z,79.916,26.62,
2017-06-03T17:30:00Z,80.05297,26.69609444,
2017-06-03T17:35:00Z,80.132,26.74,
2017-06-03T17:40:00Z,80.21835,26.78797222,
2017-06-03T17:45:00Z,80.348,26.86,
2017-06-03T17:50:00Z,80.4343262,26.907959,
2017-06-03T17:55:00Z,80.564,26.98,
2017-06-03T18:00:00Z,80.65032,27.02795556,
2017-06-03T18:05:00Z,80.78,27.1,
2017-06-03T18:10:00Z,80.90234,27.16796667,
2017-06-03T18:15:00Z,80.996,27.22,
2017-06-03T18:20:00Z,81.08965,27.27202778,
2017-06-03T18:25:00Z,81.15433,27.30796111,
2017-06-03T18:30:00Z,81.32,27.4,
2017-06-03T18:35:00Z,81.392,27.44,
2017-06-03T18:40:00Z,81.5,27.5,
2017-06-03T18:45:00Z,81.608,27.56,
2017-06-03T18:50:00Z,81.69435,27.60797222,
2017-06-03T18:55:00Z,81.824,27.68,
2017-06-03T19:00:00Z,81.9247055,27.7359475,
2017-06-03T19:05:00Z,82.0256348,27.79201933,
2017-06-03T19:10:00Z,82.112,27.84,
2017-06-03T19:15:00Z,82.256,27.92,
2017-06-03T19:20:00Z,82.328,27.96,
2017-06-03T19:25:00Z,82.45031,28.02795,
2017-06-03T19:30:00Z,82.57272,28.09595556,
2017-06-03T19:35:00Z,82.688,28.16,
2017-06-03T19:40:00Z,82.7689743,28.20498572,
2017-06-03T19:45:00Z,82.89503,28.27501667,
2017-06-03T19:50:00Z,82.96164,28.31202222,
2017-06-03T19:55:00Z,83.069664,28.37203556,
2017-06-03T20:00:00Z,83.156,28.42,
2017-06-03T20:05:00Z,83.24236,28.46797778,
2017-06-03T20:10:00Z,83.32863,28.51590556,
2017-06-03T20:15:00Z,83.408,28.56,
2017-06-03T20:20:00Z,83.516,28.62,
2017-06-03T20:25:00Z,83.588,28.66,
2017-06-03T20:30:00Z,83.68165,28.71202778,
2017-06-03T20:35:00Z,83.732,28.74,
2017-06-03T20:40:00Z,83.81596,28.78664444,
2017-06-03T20:45:00Z,83.91937,28.84409444,
2017-06-03T20:50:00Z,83.948,28.86,
2017-06-03T20:55:00Z,84.04164,28.91202222,
2017-06-03T21:00:00Z,84.1063461,28.94797006,
2017-06-03T21:05:00Z,84.18563,28.99201667,
2017-06-03T21:10:00Z,84.25035,29.02797222,
2017-06-03T21:15:00Z,84.32234,29.06796667,
2017-06-03T21:20:00Z,84.40166,29.11203333,
2017-06-03T21:25:00Z,84.452,29.14,
2017-06-03T21:30:00Z,84.488,29.16,
2017-06-03T21:35:00Z,84.632,29.24,
2017-06-03T21:40:00Z,84.668,29.26,
2017-06-03T21:45:00Z,84.776,29.32,
2017-06-03T21:50:00Z,84.848,29.36,
2017-06-03T21:55:00Z,84.97766,29.43203333,
2017-06-03T22:00:00Z,84.992,29.44,
2017-06-03T22:05:00Z,85.1,29.5,
2017-06-03T22:10:00Z,85.16469,29.53593889,
2017-06-03T22:15:00Z,85.26567,29.59203889,
2017-06-03T22:20:00Z,85.352,29.64,
2017-06-03T22:25:00Z,85.37363,29.65201667,
2017-06-03T22:30:00Z,85.424,29.68,
2017-06-03T22:35:00Z,85.48167,29.71203889,
2017-06-03T22:40:00Z,85.496,29.72,
2017-06-03T22:45:00Z,85.568,29.76,
2017-06-03T22:50:00Z,85.66165,29.81202778,
2017-06-03T22:55:00Z,85.712,29.84,
2017-06-03T23:00:00Z,85.748,29.86,
2017-06-03T23:05:00Z,85.80569,29.89205,
2017-06-03T23:10:00Z,85.856,29.92,
2017-06-03T23:15:00Z,85.928,29.96,
2017-06-03T23:20:00Z,85.90636,29.94797778,
2017-06-03T23:25:00Z,85.964,29.98,
2017-06-03T23:30:00Z,85.964,29.98,
2017-06-03T23:35:00Z,86,30,
2017-06-03T23:40:00Z,86.036,30.02,
2017-06-03T23:45:00Z,86.02167,30.01203889,
2017-06-03T23:50:00Z,86.072,30.04,
2017-06-03T23:55:00Z,85.964,29.98,
2017-06-04T00:00:00Z,86,30,
2017-06-04T00:05:00Z,85.964,29.98,
2017-06-04T00:10:00Z,85.9136658,29.95203656,
2017-06-04T00:15:00Z,85.83434,29.90796667,
2017-06-04T00:20:00Z,85.83436,29.90797778,
2017-06-04T00:25:00Z,85.76232,29.86795556,
2017-06-04T00:30:00Z,85.712,29.84,
2017-06-04T00:35:00Z,85.65198,29.80665556,
2017-06-04T00:40:00Z,85.568,29.76,
2017-06-04T00:45:00Z,85.47435,29.70797222,
2017-06-04T00:50:00Z,85.39698,29.66498889,
2017-06-04T00:55:00Z,85.3430252,29.635014,
2017-06-04T01:00:00Z,85.208,29.56,
2017-06-04T01:05:00Z,85.1,29.5,
2017-06-04T01:10:00Z,85.04966,29.47203333,
2017-06-04T01:15:00Z,84.92,29.4,
2017-06-04T01:20:00Z,84.848,29.36,
2017-06-04T01:25:00Z,84.75196,29.30664444,
2017-06-04T01:30:00Z,84.68232,29.26795556,
2017-06-04T01:35:00Z,84.6103439,29.22796883,
2017-06-04T01:40:00Z,84.46633,29.14796111,
2017-06-04T01:45:00Z,84.38,29.1,
2017-06-04T01:50:00Z,84.28634,29.04796667,
2017-06-04T01:55:00Z,84.236,29.02,
2017-06-04T02:00:00Z,84.0776749,28.93204161,
2017-06-04T02:05:00Z,84.03436,28.90797778,
2017-06-04T02:10:00Z,83.912,28.84,
2017-06-04T02:15:00Z,83.832634,28.79590778,
2017-06-04T02:20:00Z,83.7103043,28.72794683,
2017-06-04T02:25:00Z,83.63833,28.68796111,
2017-06-04T02:30:00Z,83.516,28.62,
2017-06-04T02:35:00Z,83.444,28.58,
2017-06-04T02:40:00Z,83.372,28.54,
2017-06-04T02:45:00Z,83.28565,28.49202778,
2017-06-04T02:50:00Z,83.192,28.44,
2017-06-04T02:55:00Z,83.12732,28.40406667,
2017-06-04T03:00:00Z,83.0406647,28.35592483,
2017-06-04T03:05:00Z,82.96166,28.31203333,
2017-06-04T03:10:00Z,82.796,28.22,
2017-06-04T03:15:00Z,82.76,28.2,
2017-06-04T03:20:00Z,82.688,28.16,
2017-06-04T03:25:00Z,82.58,28.1,
2017-06-04T03:30:00Z,82.51526,28.06403333,
2017-06-04T03:35:00Z,82.42403,28.01335,
2017-06-04T03:40:00Z,82.30636,27.94797778,
2017-06-04T03:45:00Z,82.256,27.92,
2017-06-04T03:50:00Z,82.148,27.86,
2017-06-04T03:55:00Z,82.0616455,27.81202528,
2017-06-04T04:00:00Z,82.01836,27.78797778,
2017-06-04T04:05:00Z,81.95367,27.75203889,
2017-06-04T04:10:00Z,81.824,27.68,
2017-06-04T04:15:00Z,81.752,27.64,
2017-06-04T04:20:00Z,81.644,27.58,
2017-06-04T04:25:00Z,81.5647049,27.53594717,
2017-06-04T04:30:00Z,81.5,27.5,
2017-06-04T04:35:00Z,81.392,27.44,
2017-06-04T04:40:00Z,81.3273849,27.40410272,
2017-06-04T04:45:00Z,81.26968,27.37204444,
2017-06-04T04:50:00Z,81.14,27.3,
2017-06-04T04:55:00Z,81.104,27.28,
2017-06-04T05:00:00Z,81.01033,27.22796111,
2017-06-04T05:05:00Z,80.9456558,27.192031,
2017-06-04T05:10:00Z,80.924,27.18,
2017-06-04T05:15:00Z,80.852,27.14,
2017-06-04T05:20:00Z,80.78,27.1,
2017-06-04T05:25:00Z,80.708,27.06,
2017-06-04T05:30:00Z,80.672,27.04,
2017-06-04T05:35:00Z,80.636,27.02,
2017-06-04T05:40:00Z,80.564,26.98,
2017-06-04T05:45:00Z,80.5063248,26.94795822,
2017-06-04T05:50:00Z,80.44166,26.91203333,
2017-06-04T05:55:00Z,80.40564,26.89202222,
2017-06-04T06:00:00Z,80.348,26.86,
2017-06-04T06:05:00Z,80.24,26.8,
2017-06-04T06:10:00Z,80.204,26.78,
2017-06-04T06:15:00Z,80.18234,26.76796667,
2017-06-04T06:20:00Z,80.096,26.72,
2017-06-04T06:25:00Z,80.024,26.68,
2017-06-04T06:30:00Z,79.988,26.66,
2017-06-04T06:35:00Z,79.952,26.64,
2017-06-04T06:40:00Z,79.90403,26.61335,
2017-06-04T06:45:00Z,79.8656845,26.59204694,
2017-06-04T06:50:00Z,79.779335,26.544075,
2017-06-04T06:55:00Z,79.71434,26.50796667,
2017-06-04T07:00:00Z,79.63698,26.46498889,
2017-06-04T07:05:00Z,79.628,26.46,
2017-06-04T07:10:00Z,79.5649643,26.42498017,
2017-06-04T07:15:00Z,79.5110245,26.39501361,
2017-06-04T07:20:00Z,79.46233,26.36796111,
2017-06-04T07:25:00Z,79.376,26.32,
2017-06-04T07:30:00Z,79.31128,26.28404444,
2017-06-04T07:35:00Z,79.2463455,26.24796972,
2017-06-04T07:40:00Z,79.196,26.22,
2017-06-04T07:45:00Z,79.1312943,26.18405239,
2017-06-04T07:50:00Z,79.088,26.16,
2017-06-04T07:55:00Z,79.02797,26.12665,
2017-06-04T08:00:00Z,78.98,26.1,
2017-06-04T08:05:00Z,78.944,26.08,
2017-06-04T08:10:00Z,78.85036,26.02797778,
2017-06-04T08:15:00Z,78.8,26,
2017-06-04T08:20:00Z,78.78568,25.99204444,
2017-06-04T08:25:00Z,78.728,25.96,
2017-06-04T08:30:00Z,78.6343155,25.90795306,
2017-06-04T08:35:00Z,78.63432,25.90795556,
2017-06-04T08:40:00Z,78.584,25.88,
2017-06-04T08:45:00Z,78.512,25.84,
2017-06-04T08:50:00Z,78.512,25.84,
2017-06-04T08:55:00Z,78.44,25.8,
2017-06-04T09:00:00Z,78.38963,25.77201667,
2017-06-04T09:05:00Z,78.35365,25.75202778,
2017-06-04T09:10:00Z,78.31766,25.73203333,
2017-06-04T09:15:00Z,78.2674255,25.70412528,
2017-06-04T09:20:00Z,78.23833,25.68796111,
2017-06-04T09:25:00Z,78.188,25.66,
2017-06-04T09:30:00Z,78.188,25.66,
2017-06-04T09:35:00Z,78.08,25.6,
2017-06-04T09:40:00Z,78.08,25.6,
2017-06-04T09:45:00Z,78.03674,25.57596667,
2017-06-04T09:50:00Z,78.008,25.56,
2017-06-04T09:55:00Z,77.99365,25.55202778,
2017-06-04T10:00:00Z,77.92164,25.51202222,
2017-06-04T10:05:00Z,77.9,25.5,
2017-06-04T10:10:00Z,77.9,25.5,
2017-06-04T10:15:00Z,77.828,25.46,
2017-06-04T10:20:00Z,77.80634,25.44796667,
2017-06-04T10:25:00Z,77.76498,25.42498889,
2017-06-04T10:30:00Z,77.71267,25.39592778,
2017-06-04T10:35:00Z,77.727356,25.40408667,
2017-06-04T10:40:00Z,77.70566,25.39203333,
2017-06-04T10:45:00Z,77.63369,25.35205,
2017-06-04T10:50:00Z,77.612,25.34,
2017-06-04T10:55:00Z,77.59031,25.32795,
2017-06-04T11:00:00Z,77.58807,25.32670556,
2017-06-04T11:05:00Z,77.56169,25.31205,
2017-06-04T11:10:00Z,77.52566,25.29203333,
2017-06-04T11:15:00Z,77.4823151,25.26795283,
2017-06-04T11:20:00Z,77.4754,25.26411111,
2017-06-04T11:25:00Z,77.468,25.26,
2017-06-04T11:30:00Z,77.41034,25.22796667,
2017-06-04T11:35:00Z,77.38703,25.21501667,
2017-06-04T11:40:00Z,77.38169,25.21205,
2017-06-04T11:45:00Z,77.396,25.22,
2017-06-04T11:50:00Z,77.324,25.18,
2017-06-04T11:55:00Z,77.324,25.18,
2017-06-04T12:00:00Z,77.324,25.18,
2017-06-04T12:05:00Z,77.26632,25.14795556,
2017-06-04T12:10:00Z,77.288,25.16,
2017-06-04T12:15:00Z,77.28073,25.15596111,
2017-06-04T12:20:00Z,77.252,25.14,
2017-06-04T12:25:00Z,77.23769,25.13205,
2017-06-04T12:30:00Z,77.216,25.12,
2017-06-04T12:35:00Z,77.2087,25.11594444,
2017-06-04T12:40:00Z,77.19435,25.10797222,
2017-06-04T12:45:00Z,77.2016449,25.11202494,
2017-06-04T12:50:00Z,77.216,25.12,
2017-06-04T12:55:00Z,77.216,25.12,
2017-06-04T13:00:00Z,77.20169,25.11205,
2017-06-04T13:05:00Z,77.20403,25.11335,
2017-06-04T13:10:00Z,77.144,25.08,
2017-06-04T13:15:00Z,77.13664,25.07591111,
2017-06-04T13:20:00Z,77.18,25.1,
2017-06-04T13:25:00Z,77.216,25.12,
2017-06-04T13:30:00Z,77.1943359,25.10796439,
2017-06-04T13:35:00Z,77.216,25.12,
2017-06-04T13:40:00Z,77.216,25.12,
2017-06-04T13:45:00Z,77.216,25.12,
2017-06-04T13:50:00Z,77.216,25.12,
2017-06-04T13:55:00Z,77.27364,25.15202222,
2017-06-04T14:00:00Z,77.27365,25.15202778,
2017-06-04T14:05:00Z,77.30233,25.16796111,
2017-06-04T14:10:00Z,77.30236,25.16797778,
2017-06-04T14:15:00Z,77.324,25.18,
2017-06-04T14:20:00Z,77.324,25.18,
2017-06-04T14:25:00Z,77.396,25.22,
2017-06-04T14:30:00Z,77.4049759,25.22498661,
2017-06-04T14:35:00Z,77.432,25.24,
2017-06-04T14:40:00Z,77.468,25.26,
2017-06-04T14:45:00Z,77.504,25.28,
2017-06-04T14:50:00Z,77.56168,25.31204444,
2017-06-04T14:55:00Z,77.56396,25.31331111,
2017-06-04T15:00:00Z,77.648,25.36,
2017-06-04T15:05:00Z,77.684,25.38,
2017-06-04T15:10:00Z,77.684,25.38,
2017-06-04T15:15:00Z,77.756,25.42,
2017-06-04T15:20:00Z,77.828,25.46,
2017-06-04T15:25:00Z,77.9,25.5,
2017-06-04T15:30:00Z,77.972,25.54,
2017-06-04T15:35:00Z,78.044,25.58,
2017-06-04T15:40:00Z,78.09436,25.60797778,
2017-06-04T15:45:00Z,78.20232,25.66795556,
2017-06-04T15:50:00Z,78.26,25.7,
2017-06-04T15:55:00Z,78.35366,25.75203333,
2017-06-04T16:00:00Z,78.44,25.8,
2017-06-04T16:05:00Z,78.53366,25.85203333,
2017-06-04T16:10:00Z,78.62,25.9,
2017-06-04T16:15:00Z,78.728,25.96,
2017-06-04T16:20:00Z,78.82167,26.01203889,
2017-06-04T16:25:00Z,78.89368,26.05204444,
2017-06-04T16:30:00Z,79.0736542,26.15203011,
2017-06-04T16:35:00Z,79.16,26.2,
2017-06-04T16:40:00Z,79.25367,26.25203889,
2017-06-04T16:45:00Z,79.28234,26.26796667,
2017-06-04T16:50:00Z,79.448,26.36,
2017-06-04T16:55:00Z,79.53434,26.40796667,
2017-06-04T17:00:00Z,79.664,26.48,
2017-06-04T17:05:00Z,79.736,26.52,
2017-06-04T17:10:00Z,79.83203,26.57335,
2017-06-04T17:15:00Z,79.916,26.62,
2017-06-04T17:20:00Z,80.024,26.68,
2017-06-04T17:25:00Z,80.132,26.74,
2017-06-04T17:30:00Z,80.204,26.78,
2017-06-04T17:35:00Z,80.32096,26.84497778,
2017-06-04T17:40:00Z,80.36232,26.86795556,
2017-06-04T17:45:00Z,80.492,26.94,
2017-06-04T17:50:00Z,80.564,26.98,
2017-06-04T17:55:00Z,80.68634,27.04796667,
2017-06-04T18:00:00Z,80.78,27.1,
2017-06-04T18:05:00Z,80.85935,27.14408333,
2017-06-04T18:10:00Z,80.924,27.18,
2017-06-04T18:15:00Z,80.96,27.2,
