# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,elecEquipDensityHigh,elecEquipDensityLow,mullMetalConductivity,intMass,infilRate
2.216135331750000148e+01,1.102192129999999964e-01,6.486436399999999380e-02,9.409166666999999507e+01,3.870833333999999848e+00,5.766954527579999734e+01,1.000000000000000000e+00,2.955629211420000146e+01,1.444285179589999935e+01,2.314834695412000087e+02,9.244191511950999711e+02,2.120285235000000101e-01
2.171649284049999906e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.188333332999999925e+01,8.322685184999999208e+00,1.931702953250000121e+01,1.000000000000000000e+00,4.330014467130000355e+01,1.698104055479999985e+01,2.155267872178000061e+02,5.161954677262000359e+02,6.708788520000000255e-02
2.634284837270000068e+01,1.401893538999999862e+02,2.707717279999999893e-01,9.670000000000000284e+01,1.056759259000000029e+01,3.075638958829999936e+01,1.000000000000000000e+00,2.994796883800000131e+01,2.018255337809999972e+01,1.390995434476000128e+02,6.964447155837000309e+02,6.222243329999999767e-02
2.635887500509999981e+01,2.136436385000000087e+02,1.008804810999999972e+02,4.548333333000000067e+01,5.292592593000000178e+00,2.537073869920000035e+01,1.000000000000000000e+00,4.939455339130000056e+01,2.044427662989999916e+01,3.887232529511999815e+02,8.400585372312999652e+02,7.021963059999999923e-02
2.276611170130000161e+01,1.990334903000000111e+01,4.078048360000000039e-01,9.357500000000000284e+01,1.457777777999999991e+01,2.235585902249999890e+01,0.000000000000000000e+00,3.152372344220000144e+01,8.009201548500000101e+00,3.019841918992000274e+02,6.561873038950000137e+02,7.508980510000000386e-02
1.996842159130000027e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.075000000000000000e+01,3.250000000000000000e+00,2.897093803250000121e+01,1.000000000000000000e+00,4.674521599349999690e+01,8.985140595300000754e+00,1.792430735432000120e+02,7.251194274949000373e+02,1.266338921000000062e-01
2.244853825450000073e+01,2.768542857999999995e+00,5.851132679999999642e-01,7.554999999999999716e+01,7.827314815000000259e+00,3.816509423250000310e+01,1.000000000000000000e+00,2.595493105959999980e+01,1.472829264099999946e+01,2.287337885045000121e+02,3.369566589611000040e+02,1.816102733000000136e-01
2.514575852380000143e+01,8.896516701000000182e+01,2.755065205999999822e+00,9.300833332999999925e+01,1.248657406999999964e+01,3.204734419500000087e+01,1.000000000000000000e+00,2.012585144049999997e+01,1.828125438709999884e+01,2.598869111174000182e+02,2.489405975893999994e+02,3.085576359999999893e-02
2.106984248890000089e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.155833333000000351e+01,-2.341203704000000219e+00,3.923160893419999695e+01,1.000000000000000000e+00,2.393938145499999948e+01,1.788439515829999849e+01,3.162450795047000156e+02,4.486939352472999758e+02,2.498955344999999884e-01
2.243672056449999985e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.933333333000000209e+01,-1.305555559999999893e-01,3.480066844080000266e+01,1.000000000000000000e+00,2.831363156740000164e+01,1.457050611770000081e+01,7.287357104699999866e+01,9.544478931168999907e+02,1.275922999000000113e-01
2.417440357879999979e+01,2.977426052999999850e+00,5.956168259999999881e-01,8.094166667000000359e+01,2.186111111000000218e+00,5.564285129670000174e+01,1.000000000000000000e+00,2.611536611929999907e+01,1.661774814179999993e+01,3.066990640997000241e+02,9.214801291794000235e+02,2.871413999999999911e-02
2.210881797649999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.409999999999999432e+01,-1.199490740999999971e+01,4.752134958330000103e+01,1.000000000000000000e+00,2.994796883800000131e+01,2.018255337809999972e+01,1.390995434476000128e+02,6.964447155837000309e+02,6.222243329999999767e-02
2.575616681349999837e+01,5.297201528000000437e+00,5.377235078000000001e+00,6.378333332999999783e+01,-3.966666667000000146e+00,5.507690953670000056e+01,1.000000000000000000e+00,2.012585144049999997e+01,1.828125438709999884e+01,2.598869111174000182e+02,2.489405975893999994e+02,3.085576359999999893e-02
2.316452419199999824e+01,4.876108899999999835e+01,9.900361228000000438e+02,7.809999999999999432e+01,-1.234305555999999982e+01,6.558474199079999778e+01,1.000000000000000000e+00,3.692077017689999963e+01,2.342381601510000166e+01,3.470005787136000208e+02,9.574951442473000043e+02,7.450276070000000361e-02
2.445923398740000110e+01,4.572286960999999650e+01,4.222398689999999899e-01,9.777500000000000568e+01,1.102962963000000052e+01,2.093781457920000122e+01,0.000000000000000000e+00,2.831363156740000164e+01,1.457050611770000081e+01,7.287357104699999866e+01,9.544478931168999907e+02,1.275922999000000113e-01
2.777128330549999902e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.994166667000000359e+01,1.946759259000000020e+00,1.986183821750000078e+01,1.000000000000000000e+00,4.895069962950000075e+01,1.933109653300000019e+01,1.692350278718000141e+02,3.848833087450000221e+02,9.553855090000000494e-02
2.216462193410000125e+01,1.257035795999999976e+02,8.469839081000000078e+02,2.570833332999999854e+01,6.759722221999999725e+00,2.008971854170000171e+01,1.000000000000000000e+00,3.289423476550000203e+01,5.512381526999999615e+00,9.435432829849999337e+01,2.196528263685999889e+02,1.374673721000000126e-01
2.297888189600000075e+01,7.629788777999999994e+00,1.180528425999999964e+00,9.088333332999999925e+01,2.984722221999999814e+00,5.287123342670000170e+01,1.000000000000000000e+00,4.669744432920000321e+01,9.677271136299999910e+00,2.884631157163000239e+02,8.576259316926999645e+02,2.812544048000000241e-01
2.196809503180000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.462500000000000000e+01,-8.859259258999999886e+00,4.375814152670000112e+01,1.000000000000000000e+00,3.352644571959999809e+01,2.127710404950000012e+01,8.750042156279999972e+01,4.728337322109999832e+02,8.419374720000000201e-02
2.499590260960000165e+01,9.651590143999999327e+01,7.863819289000000268e+00,8.553333333000000493e+01,5.163888888999999871e+00,3.501343169999999816e+01,1.000000000000000000e+00,4.065865241360000226e+01,2.190726132580000041e+01,2.761994858754000006e+02,9.258987379054999565e+02,1.823118043999999993e-01
2.139402603699999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.970000000000000284e+01,-1.254166667000000013e+00,1.775985787420000150e+01,0.000000000000000000e+00,3.975674434999999818e+01,1.047103317989999915e+01,1.665447218777999865e+02,7.687288727540000082e+02,2.423644070000000039e-02
2.276497807430000009e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.101666666999999933e+01,6.023611111000000129e+00,3.272229075999999992e+01,1.000000000000000000e+00,4.739394392530000033e+01,1.761516332240000082e+01,1.643559327657000040e+02,4.200725907876000065e+02,1.331730532000000022e-01
2.620519589890000134e+01,3.645374624000000097e+01,3.118783382000000159e+00,9.718333332999999641e+01,1.124120369999999980e+01,3.238324474000000208e+01,1.000000000000000000e+00,3.897008524329999801e+01,2.436622835789999897e+01,1.605253714099000035e+02,2.880004912643000239e+02,2.679772689999999902e-02
2.308332338940000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.842499999999999716e+01,2.368055555000000201e+00,3.607994280580000179e+01,1.000000000000000000e+00,3.750708290219999697e+01,1.408715108590000042e+01,3.712984126567999965e+02,5.433003128614999468e+02,1.653730630999999951e-01
2.476470609640000120e+01,2.003125406999999925e+01,2.218645228000000191e+00,6.966666666999999791e+01,8.499999999999999778e-01,4.264599671250000057e+01,1.000000000000000000e+00,4.488051224040000164e+01,2.220843352280000005e+01,3.266221499846000142e+02,8.628485838500999989e+02,2.243360134999999866e-01
2.063440508500000092e+01,2.468165585000000135e+02,3.747308594999999798e+01,5.369166666999999649e+01,-2.151851852000000065e+00,3.494485939669999652e+01,1.000000000000000000e+00,2.312101068149999961e+01,1.231123914409999998e+01,2.118172379108000030e+02,3.253654591932000244e+02,2.626471063999999966e-01
2.590518411589999914e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.349166667000000075e+01,6.537499999999999645e+00,2.114474906919999952e+01,1.000000000000000000e+00,4.623782326290000100e+01,6.436579961799999694e+00,1.507844099845999892e+02,8.130002064448000283e+02,3.435733660000000328e-02
2.463322067329999854e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.738333332999999925e+01,1.400462963000000061e+00,4.473503777669999693e+01,1.000000000000000000e+00,4.525128709220000189e+01,2.243794559459999860e+01,2.336334480897000105e+02,7.135291558513999917e+02,2.145052523000000044e-01
2.497918657299999978e+01,1.202350018000000063e+02,8.349713665000000447e+02,4.373333333000000067e+01,1.127777777999999920e+01,2.219492731000000063e+01,1.000000000000000000e+00,2.486799506279999861e+01,1.043699873399999944e+01,3.655273920144999806e+02,2.452000753899000074e+02,8.148247329999999677e-02
2.207394153219999922e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900833332999999925e+01,-8.187037036999999629e+00,3.223048521169999958e+01,1.000000000000000000e+00,3.009016542000000172e+01,5.708042067500000094e+00,3.039052935108999804e+02,5.927724894980999579e+02,8.229014070000000014e-02
2.628144815910000176e+01,2.026584018000000071e+02,1.501449155999999974e+01,6.179166666999999791e+01,1.642222221999999832e+01,2.278710900420000129e+01,0.000000000000000000e+00,4.494646381649999967e+01,1.870942556110000154e+01,1.279046955024000027e+02,9.790321708289000071e+02,6.137077269999999946e-02
2.202425515310000037e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.483333333000000209e+01,1.464074074000000003e+01,2.249077150080000109e+01,0.000000000000000000e+00,3.445558933950000124e+01,1.037604314350000045e+01,2.608976596297000015e+02,7.806813182910999558e+02,2.128414838000000087e-01
2.334088952320000132e+01,1.824446877999999970e+02,2.594688188000000082e+02,6.865000000000000568e+01,-2.637962963000000105e+00,4.083604726920000161e+01,1.000000000000000000e+00,2.583251953730000139e+01,1.657003800149999861e+01,1.216460516398000067e+02,3.877776315276000219e+02,1.694186061999999882e-01
2.221135779609999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.009999999999999432e+01,3.785185185000000008e+00,3.500168894829999999e+01,1.000000000000000000e+00,2.290498830659999996e+01,2.334923432460000114e+01,2.040442400356999997e+02,7.736819543223000437e+02,2.214976811000000101e-01
2.454880619249999896e+01,1.795500676000000055e+02,1.508958482999999973e+01,4.277499999999999858e+01,7.128240740999999936e+00,3.224229579579999694e+01,1.000000000000000000e+00,3.940607733910000121e+01,1.772490787490000130e+01,3.635124864416000037e+02,7.560510642199999438e+02,1.901040093999999958e-01
2.466625447630000068e+01,1.087720331999999956e+02,8.370744300000000067e+02,5.042499999999999716e+01,8.143055555000000112e+00,2.253575252830000153e+01,1.000000000000000000e+00,4.367870204830000347e+01,6.307956493199999848e+00,3.492388730477999843e+02,3.717082671814000037e+02,1.982163486999999891e-01
2.412208203810000029e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.294166667000000359e+01,-6.999537036999999629e+00,3.301469588999999871e+01,1.000000000000000000e+00,4.253065227759999800e+01,6.108331814999999665e+00,1.657571916011000042e+02,9.673445095004000223e+02,7.188699140000000265e-02
2.607041257870000095e+01,4.288049198000000217e+01,5.604841662000000042e+02,4.839166666999999933e+01,-2.900925926000000210e+00,4.796146726749999800e+01,1.000000000000000000e+00,4.504709758210000103e+01,2.256429753809999994e+01,1.001019178506000031e+02,3.736703280054999823e+02,1.229754497000000030e-01
2.323105988600000060e+01,4.646700806999999855e+01,3.821754110000000204e-01,9.812500000000000000e+01,7.281944444999999710e+00,3.553719395419999927e+01,1.000000000000000000e+00,3.648213032240000331e+01,1.208801503910000008e+01,7.983218919220000487e+01,7.966483244147999585e+02,2.008034664999999996e-01
2.399473871929999902e+01,1.106061195999999995e+02,7.832287767000000258e+02,4.694166666999999649e+01,1.737129630000000091e+01,2.368778611080000118e+01,0.000000000000000000e+00,4.674521599349999690e+01,8.985140595300000754e+00,1.792430735432000120e+02,7.251194274949000373e+02,1.266338921000000062e-01
2.304173120189999935e+01,4.760800116000000060e+01,3.565494449999999915e+01,7.688333332999999925e+01,-6.034722222000000080e+00,5.269743078669999647e+01,1.000000000000000000e+00,2.265828704830000007e+01,1.220307417469999933e+01,3.450286457220000216e+02,5.329748150709000356e+02,1.762130071999999936e-01
2.788422633720000121e+01,9.010903524999999803e+00,4.802988469999999666e+01,5.913333332999999925e+01,1.934305555999999982e+01,2.470769653829999868e+01,0.000000000000000000e+00,4.297890678310000112e+01,1.902055050370000089e+01,3.003338381504000267e+02,8.215182015074999526e+02,2.271613789999999966e-01
2.578485375749999875e+01,6.385899904000000049e+01,3.778066635000000062e+00,8.552500000000000568e+01,5.504629630000000162e+00,3.509567422170000128e+01,1.000000000000000000e+00,2.369794878500000124e+01,2.477150731480000090e+01,2.486829477585999939e+02,4.657592331898999873e+02,1.509549349999999950e-02
2.854442230389999935e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.713333332999999925e+01,1.876249999999999929e+01,2.286571990750000083e+01,0.000000000000000000e+00,4.468480179329999658e+01,1.987152165519999869e+01,3.085327410999000222e+02,5.660853871670000217e+02,1.037560956999999950e-01
2.484134372480000152e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.510833333000000067e+01,8.630555555999999129e+00,2.253178121750000074e+01,0.000000000000000000e+00,3.841919138789999977e+01,9.512060194600000074e+00,1.152642681431999989e+02,4.950696233355999993e+02,1.886539949000000105e-01
2.216104533169999868e+01,1.469163197999999966e+02,6.235003281000000008e+00,9.734999999999999432e+01,5.329166666999999968e+00,3.031803308250000129e+01,1.000000000000000000e+00,4.253065227759999800e+01,6.108331814999999665e+00,1.657571916011000042e+02,9.673445095004000223e+02,7.188699140000000265e-02
2.787531672260000093e+01,1.362279928000000098e+02,8.266365821000000551e+02,2.960000000000000142e+01,1.341851851999999923e+01,2.318084722249999885e+01,1.000000000000000000e+00,2.070030921480000075e+01,1.156217240319999995e+01,1.324934358812000141e+02,2.337609593861000121e+02,1.506018255000000083e-01
2.653473155340000034e+01,3.178632663000000136e+01,6.450183130000000098e-01,7.734166666999999507e+01,1.186527777999999955e+01,2.807640069500000024e+01,4.166666667000000213e-01,4.889582125100000098e+01,2.145242342450000095e+01,3.876709915381999849e+02,4.590141553294000119e+02,1.748208123999999974e-01
2.599149508509999862e+01,1.057713537000000059e+01,1.967060660000000016e+00,7.834166666999999507e+01,8.198148147999999580e+00,4.642506708169999996e+01,1.000000000000000000e+00,2.216199695770000133e+01,2.181754046340000031e+01,3.142197464581000190e+02,4.058193403517000206e+02,5.543138499999999969e-02
2.291328060260000044e+01,3.288222547000000162e+01,3.047304902000000126e+01,6.817499999999999716e+01,-5.859259258999999886e+00,6.611114800830000604e+01,1.000000000000000000e+00,3.924894074160000201e+01,6.470380406700000364e+00,3.542592924284999754e+02,6.445006137975999536e+02,1.412047827000000033e-01
2.347680306339999845e+01,1.868992955999999950e+01,1.904764730000000073e-01,8.697499999999999432e+01,6.643518520000000205e-01,4.213371333330000112e+01,1.000000000000000000e+00,3.623777048150000013e+01,2.001324003979999944e+01,1.830896545379999907e+02,8.801157101920999821e+02,2.738436651000000222e-01
2.393790306309999849e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.695000000000000284e+01,1.536111110999999951e+01,2.397532936920000068e+01,0.000000000000000000e+00,2.824631383550000052e+01,2.213958254969999828e+01,2.830931165280999835e+02,9.915586855817999776e+02,1.911036936999999936e-01
2.568480681289999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.510833333000000067e+01,8.630555555999999129e+00,2.253178121750000074e+01,0.000000000000000000e+00,2.029516109780000122e+01,1.805678481420000026e+01,3.032990852661999952e+02,2.251517053018999945e+02,1.336747020000000029e-02
2.369639212979999954e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.139166667000000643e+01,5.371759259000000064e+00,3.117653208750000005e+01,1.000000000000000000e+00,2.918028695880000001e+01,8.804310526200000098e+00,3.534763641743999756e+02,2.702417071424999904e+02,4.306335619999999975e-02
2.552107519140000136e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.175833332999999925e+01,1.505879629999999914e+01,2.431422196749999998e+01,0.000000000000000000e+00,2.236588827710000160e+01,8.743909201499999284e+00,8.955310111779999716e+01,3.314630149994000021e+02,4.858271930000000044e-02
2.402098553140000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.996666666999999507e+01,-2.254629629999999885e-01,3.598068587579999900e+01,1.000000000000000000e+00,3.990163236800000135e+01,2.087481602560000127e+01,2.052120887288000119e+02,5.711197029393999856e+02,8.039366990000000601e-02
2.600779255739999840e+01,2.212550746999999944e+02,1.900690192000000138e+02,5.859166667000000217e+01,8.840740740999999403e+00,2.132505184749999927e+01,1.000000000000000000e+00,3.409943480159999751e+01,2.083588922470000071e+01,1.638749846450999996e+02,7.112481944419999991e+02,4.981251359999999684e-02
2.195790334639999841e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.954166666999999791e+01,6.955092592999999823e+00,3.660755919830000238e+01,1.000000000000000000e+00,4.957515533499999805e+01,1.963606066250000026e+01,1.907333944794000047e+02,8.938385863309999877e+02,2.726757322999999733e-01
2.492542936579999946e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.676666666999999933e+01,2.219444444000000072e+00,3.576042841169999775e+01,1.000000000000000000e+00,4.939455339130000056e+01,2.044427662989999916e+01,3.887232529511999815e+02,8.400585372312999652e+02,7.021963059999999923e-02
2.065140173720000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,7.704166665999999886e+00,1.914814465830000145e+01,1.000000000000000000e+00,4.652196832669999793e+01,7.708069697600000048e+00,7.780375179269999819e+01,2.781656888051999772e+02,4.503593000000000179e-02
2.217859086120000001e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.747500000000000142e+01,7.336111111000000129e+00,3.057234543170000052e+01,1.000000000000000000e+00,4.688498132800000207e+01,1.640052450729999833e+01,1.853064263294999989e+02,5.629665506027999982e+02,2.555724621000000085e-01
2.385166659389999921e+01,2.471091634999999940e+02,2.060655087000000094e+02,6.387500000000000000e+01,3.222222220000000026e-01,3.719658305080000105e+01,1.000000000000000000e+00,3.183616664930000084e+01,1.540677419969999917e+01,3.226389165336000246e+02,2.839752247859000249e+02,6.536364470000000093e-02
2.321471122459999847e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.777499999999999858e+01,-5.714814815000000436e+00,3.394497448079999913e+01,1.000000000000000000e+00,3.026370594040000128e+01,2.194975129950000081e+01,2.356267084028999932e+02,8.887815603765000105e+02,1.304891861999999958e-01
