# iw north average temp C,iw heating energy kWh,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode
2.493680407000000088e+01,2.754424813999999611e+00,1.338901946000000009e+02,4.800349922000000333e+02,3.843333333000000351e+01,1.712777777999999884e+01,2.422011669579999804e+01,1.000000000000000000e+00
2.007946873999999937e+01,3.480849881000000323e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.434166666999999507e+01,-5.710648147999999757e+00,4.240957532499999871e+01,1.000000000000000000e+00
1.886249589000000171e+01,2.281122342999999830e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.881666667000000359e+01,-5.031018518999999856e+00,3.143190371420000062e+01,1.000000000000000000e+00
2.050158762999999951e+01,2.233925911000000042e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.471666667000000217e+01,3.653703703999999775e+00,3.523155813500000022e+01,1.000000000000000000e+00
2.290759510999999904e+01,0.000000000000000000e+00,8.897921911999999622e+01,3.152116653999999585e+02,9.558333333000000209e+01,1.372546295999999977e+01,2.291187011579999933e+01,0.000000000000000000e+00
2.246514262999999900e+01,3.796925358000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.190833332999999783e+01,9.142129629999999452e+00,2.205565397750000045e+01,1.000000000000000000e+00
2.287144739999999743e+01,2.510720071000000075e+01,1.738796945999999934e+02,2.116983343000000062e+01,8.540833333000000493e+01,2.682870369999999838e+00,3.947292837919999897e+01,1.000000000000000000e+00
2.426778394999999833e+01,0.000000000000000000e+00,1.381429566999999849e+02,6.908474797000000081e+02,5.996666667000000217e+01,2.119490740999999900e+01,2.381825664830000022e+01,0.000000000000000000e+00
2.225902891999999866e+01,1.887033647999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.636666667000000075e+01,4.544444444999999888e+00,3.217949610170000341e+01,1.000000000000000000e+00
2.233332066999999910e+01,5.360226916999999958e+01,1.966656585000000064e+02,1.703429214000000229e+02,8.370000000000000284e+01,5.861111110000000179e-01,3.639125352330000140e+01,1.000000000000000000e+00
2.414312587999999948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.695833333000000209e+01,1.688518518000000057e+01,2.331392730419999992e+01,0.000000000000000000e+00
2.273459246999999905e+01,4.808767888999999940e+01,5.260716284000000087e+01,2.285746150000000032e+00,7.976666667000000643e+01,3.522685184999999830e+00,5.987566726749999901e+01,1.000000000000000000e+00
2.189421116999999839e+01,6.263050762999999677e+01,1.502691650000000045e+01,1.277339844999999974e+00,8.180833332999999641e+01,2.228240741000000025e+00,6.376436254669999926e+01,1.000000000000000000e+00
2.215311539999999724e+01,7.979936708999999517e+00,1.024201024000000046e+02,1.062232611999999961e+02,8.642499999999999716e+01,7.201388888999999516e+00,3.320493546329999646e+01,1.000000000000000000e+00
2.046871980999999963e+01,2.813070093000000327e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.539999999999999858e+01,9.012962962999999661e+00,1.955999790579999953e+01,1.000000000000000000e+00
2.388809704000000167e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.027499999999999858e+01,1.355046296000000083e+01,2.365304633750000107e+01,0.000000000000000000e+00
2.468763802999999868e+01,0.000000000000000000e+00,2.837788377000000040e+01,5.987149117000000409e+00,7.692499999999999716e+01,1.470509258999999957e+01,2.398053194499999918e+01,0.000000000000000000e+00
2.077682837000000049e+01,8.053779590999999627e+00,1.968250364000000161e+02,2.342197000000000173e+01,8.197499999999999432e+01,3.520370370000000193e+00,3.103997823919999988e+01,1.000000000000000000e+00
2.095267795999999905e+01,4.451760121999999598e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.415833333000000493e+01,1.072268518999999998e+01,2.132224886999999924e+01,1.000000000000000000e+00
2.262968168000000091e+01,2.376054935999999884e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.921666666999999507e+01,3.586574073999999612e+00,3.750654237670000413e+01,1.000000000000000000e+00
2.277799986000000132e+01,5.613780530999999741e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.065000000000000568e+01,-5.298148148000000113e+00,5.863323055669999917e+01,1.000000000000000000e+00
2.469841139000000041e+01,2.810723899999999720e+00,1.623530011999999942e+02,5.667575281000000587e+02,4.217499999999999716e+01,1.669120369999999909e+01,2.396325692250000117e+01,1.000000000000000000e+00
2.324583407000000079e+01,2.954692336000000363e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.669500000000000028e+01,1.317962963000000087e+01,2.247875439919999963e+01,1.000000000000000000e+00
2.051023574999999965e+01,3.117921292999999849e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.914642929000000038e+01,-7.083399417000000753e+00,3.822139384249999949e+01,1.000000000000000000e+00
2.072179754000000074e+01,2.860648652000000070e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.704999999999999716e+01,1.088749999999999929e+01,2.008544670000000210e+01,1.000000000000000000e+00
2.289139987000000076e+01,5.789265532999999131e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.230833332999999641e+01,1.093518519000000078e+00,3.968659113830000251e+01,1.000000000000000000e+00
2.098101009000000161e+01,1.893271758999999932e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.151666666999999933e+01,6.812962962999999483e+00,2.719046416579999814e+01,1.000000000000000000e+00
2.274565086000000136e+01,1.956926607999999845e+01,9.651590143999999327e+01,7.863819288999999380e+00,8.553333333000000493e+01,5.163888888999999871e+00,3.501343170000000526e+01,1.000000000000000000e+00
2.303946089000000086e+01,2.910015660000000004e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.194166666999999649e+01,1.061990740999999971e+01,2.190098823170000131e+01,1.000000000000000000e+00
1.964598413999999948e+01,1.569704957999999984e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.435000000000000142e+01,4.124074074000000145e+00,2.843476573170000066e+01,1.000000000000000000e+00
2.253982332000000000e+01,9.829446088999999276e+00,1.149817500999999993e+02,6.792098767999999787e+00,8.142499999999999716e+01,6.246296296000000581e+00,3.461669101420000061e+01,1.000000000000000000e+00
2.198663209000000052e+01,4.004783089000000018e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.726666666999999933e+01,-3.622685184999999919e+00,4.609964735999999874e+01,1.000000000000000000e+00
1.900503731999999957e+01,7.967327251999999760e+01,9.324571285999999404e+00,1.381133385999999952e+01,5.870000000000000284e+01,-4.530555556000000372e+00,5.450639124920000000e+01,1.000000000000000000e+00
2.262276041999999876e+01,2.888776923999999635e+00,3.470711277999999993e+02,1.411629484999999988e+02,6.129999999999999716e+01,9.011574074000000323e+00,2.151720510079999826e+01,1.000000000000000000e+00
2.643871125000000077e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.764999999999999858e+01,1.954120369999999696e+01,2.513456370749999991e+01,0.000000000000000000e+00
2.232257896000000130e+01,3.359499826999999783e+01,3.372865233999999823e+00,1.294383214000000004e+00,7.571666666999999507e+01,-6.005555554999999934e+00,5.144508833420000116e+01,1.000000000000000000e+00
1.928793467999999933e+01,1.995353817000000163e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.283333333000000209e+01,-2.906018518999999856e+00,2.975043048579999905e+01,1.000000000000000000e+00
2.281157222999999945e+01,2.797089393999999984e+01,1.480851456999999982e+02,3.104982916999999887e+01,5.568333333000000351e+01,6.833333329999999872e-01,4.098308625079999956e+01,1.000000000000000000e+00
2.069028192000000033e+01,2.023613702999999830e+01,1.978757651999999894e+02,7.571028615999999545e+01,8.239166667000000643e+01,6.722222222000000080e+00,3.062151951419999918e+01,1.000000000000000000e+00
2.287616536000000167e+01,3.222081078000000076e+01,1.123567285999999825e+02,6.231609049000000056e+01,8.178333333000000493e+01,-6.750000000000000444e-01,4.031973314830000277e+01,1.000000000000000000e+00
2.050745417999999987e+01,3.193691241000000147e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.075000000000000000e+01,-2.998611111000000218e+00,4.111676694420000189e+01,1.000000000000000000e+00
