# # iwNorthAvgTemp,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode,pitchedRoofInsuThickness,mullSurfaceMetalThickness,extWinU,extWinSHGC,intMass,infilRate
2.021920166053919843e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.749074073999999701e+00,8.624166667000000075e+01,4.849537037000000161e+00,2.345000000000000000e+02,1.303866667000000090e+00,2.513340559579999933e+01,1.000000000000000000e+00,1.076022456210858347e-01,9.657124906519098939e-03,1.536436740881937713e+00,4.770483260821020144e-01,9.637917854152603070e+01,5.651852832587941217e-02
1.956736865721549989e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.202731481000000002e+01,9.078333333000000493e+01,1.348564814999999939e+01,2.065000000000000000e+02,1.616794666999999963e+00,2.272358196249999907e+01,1.000000000000000000e+00,2.516784444337444859e-01,5.721038877482374427e-03,2.748948140432408316e+00,2.756086008496677064e-01,3.298319342722746939e+01,7.465039441748383409e-02
2.282231255343370080e+01,8.388936069000000373e+01,1.085843507999999957e+01,1.124537037000000073e+00,9.334999999999999432e+01,2.085185184999999830e+00,2.387500000000000000e+02,1.557189333000000175e+00,4.780009550999999846e+01,1.000000000000000000e+00,1.516124879701200301e-01,9.625741303186134343e-03,2.638343112004434943e+00,6.342761759583608328e-01,7.427120245511673602e+01,1.030172784117035917e-02
1.976094050570920047e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.150416667000000004e+01,7.964166667000000643e+01,1.498379630000000162e+01,1.918333333000000209e+02,0.000000000000000000e+00,2.398795869499999966e+01,0.000000000000000000e+00,2.049204628128997729e-01,8.659639183407865509e-03,2.477530768902310498e+00,3.608010405481207328e-01,3.832999457415180444e+01,2.766019103432920123e-01
1.806388007472979851e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.166666670000000128e-01,9.524166667000000075e+01,9.958333329999999872e-01,1.017500000000000000e+02,1.080346669999999870e-01,2.023249719500000054e+01,1.000000000000000000e+00,1.578607458106136563e-01,8.671934100241234650e-03,1.895205641363245208e+00,3.223608264120094158e-01,9.115339925819503719e+01,2.800947035513497441e-01
1.754512578278010082e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.046296300000000068e-01,6.613333332999999925e+01,5.612962962999999306e+00,2.760833332999999925e+02,2.305981333000000078e+00,3.358760000920000266e+01,1.000000000000000000e+00,6.346726616615043504e-02,2.103921532281274962e-03,2.887486805175315752e+00,5.965685045077673276e-01,4.454198483981840440e+01,9.941725755407321286e-02
1.985460936154670009e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.106342592999999930e+01,4.990833332999999783e+01,-2.010648148000000024e+00,8.191666666999999791e+01,2.831253330000000346e-01,2.925491756919999986e+01,1.000000000000000000e+00,1.727484249541101913e-01,2.700196978604684894e-03,2.833105082510801509e+00,3.816975537535834961e-01,5.441563780847651088e+01,1.233503160312305613e-01
1.926444173934709880e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.140740740999999892e+00,9.302500000000000568e+01,2.150462963000000283e+00,6.516666666999999791e+01,1.080346669999999870e-01,3.540374299500000177e+01,1.000000000000000000e+00,1.121518784800580315e-01,2.969369088899888234e-03,1.852451937014627514e+00,4.711035719519670595e-01,4.317925369737667296e+01,1.360406367472680733e-01
2.404411299188760154e+01,2.177837896999999998e+02,1.438999343000000124e+02,1.298055556000000088e+01,5.238333332999999925e+01,2.325833332999999925e+01,2.090000000000000000e+02,4.060613329999999688e-01,2.504338613420000215e+01,0.000000000000000000e+00,2.029830154489100091e-01,5.822796332424599874e-03,2.355425154670011345e+00,3.306585770902428778e-01,8.753925799517183748e+01,2.356822552934349779e-01
1.999921512626550069e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.316203703999999863e+00,8.831666667000000359e+01,4.071759258999999354e+00,6.200000000000000000e+01,0.000000000000000000e+00,3.150208683250000163e+01,1.000000000000000000e+00,2.029830154489100091e-01,5.822796332424599874e-03,2.355425154670011345e+00,3.306585770902428778e-01,8.753925799517183748e+01,2.356822552934349779e-01
2.154261075414489923e+01,2.661286171999999510e+02,1.143258344000000051e+02,1.953240740999999892e+00,5.754999999999999716e+01,9.962962962000000644e+00,2.727500000000000000e+02,5.018023999999999596e+00,2.129762500080000009e+01,1.000000000000000000e+00,2.217574839114282992e-01,5.295076489143056044e-03,1.745237685906972258e+00,3.954422343795927497e-01,4.765017693229066253e+01,1.799434008819643105e-01
2.317366593538709907e+01,1.796820404000000053e+02,1.031689969999999903e+02,-2.332870370000000193e+00,5.214999999999999858e+01,6.785648147999999935e+00,2.747500000000000000e+02,2.231474667000000078e+00,3.314042111580000238e+01,1.000000000000000000e+00,2.973152433969914465e-01,5.808817937070481080e-03,2.050048440812745731e+00,6.394000450275317826e-01,8.867797636063524180e+01,1.128710665879422842e-01
2.411344346629439883e+01,1.467233234000000266e+02,4.479779329999999948e-01,1.400046296000000012e+01,9.650000000000000000e+01,1.453333332999999961e+01,2.832500000000000000e+02,1.195832000000000006e+00,2.385900918000000104e+01,0.000000000000000000e+00,7.938474570458646518e-02,5.247948902428467566e-03,2.590531735500890775e+00,6.184925286374310938e-01,6.555441242624750942e+01,1.537299572994296204e-01
2.040084834045740081e+01,1.011330130000000054e+02,1.825584003999999823e+02,1.013287036999999913e+01,7.704999999999999716e+01,1.408472221999999974e+01,1.750000000000000000e+02,1.240536000000000083e+00,4.255406837329999803e+01,1.000000000000000000e+00,2.597103465479900231e-01,7.735698118679927918e-03,2.568082648558514869e+00,2.585263065990410225e-01,6.274857552319841858e+01,2.614972195080935147e-01
2.238184769505020100e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.171759258999999886e+00,8.304166666999999791e+01,4.802777778000000275e+00,2.483333333000000209e+02,3.539066670000000081e-01,3.695047866670000047e+01,1.000000000000000000e+00,2.278770112211435106e-01,7.354266617402887424e-03,2.758102431832194057e+00,3.457765931019329275e-01,4.006005703541678997e+01,1.103856989257417931e-01
2.162359621436640111e+01,5.600603140000000035e-01,5.106481139999999863e-01,5.093055556000000372e+00,9.386666667000000075e+01,6.002314815000000081e+00,2.911666667000000075e+02,1.385823999999999945e+00,5.623268962920000291e+01,1.000000000000000000e+00,2.513560902856740165e-01,7.776378765314443352e-03,2.154338490524643213e+00,6.136749449369547360e-01,6.823520445801887035e+01,1.340583175290581963e-01
1.828825378122499856e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.579166666999999968e+00,7.389166667000000643e+01,6.910185184999999564e+00,2.457500000000000000e+02,5.848773329999999993e-01,3.653051086579999662e+01,1.000000000000000000e+00,1.578607458106136563e-01,8.671934100241234650e-03,1.895205641363245208e+00,3.223608264120094158e-01,9.115339925819503719e+01,2.800947035513497441e-01
2.153818002028560130e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.083333330000000094e-01,5.832500000000000284e+01,7.874537037000000517e+00,8.616666666999999791e+01,1.326218667000000018e+00,2.208165722580000079e+01,0.000000000000000000e+00,5.049099152431506948e-02,5.963050843636446413e-03,1.515725830958994047e+00,5.286830105842518224e-01,7.827309628782884943e+01,4.357865998323644935e-02
2.415855914475839938e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.246203704000000023e+01,6.866666666999999791e+01,1.830138888999999836e+01,2.186666666999999791e+02,6.109546670000000068e-01,2.293953425999999851e+01,0.000000000000000000e+00,5.106559409263261573e-02,5.108471052099414905e-03,2.683065074517592130e+00,6.359678661521206422e-01,4.331471041377652398e+01,1.427910213890500046e-01
2.226351496720799972e+01,4.064652287999999913e+01,7.814342900000000036e-02,-6.619444443999999983e+00,8.092499999999999716e+01,-3.821296296999999953e+00,2.927500000000000000e+02,2.305981333000000078e+00,6.735499041580000323e+01,1.000000000000000000e+00,2.887449537926226051e-01,6.220333777911824999e-03,2.041374043491372969e+00,4.940657799134108297e-01,9.659635358101010638e+01,3.884995983005061493e-02
2.324134702217800097e+01,1.008861029000000116e+02,9.369778185000000121e+02,-4.811111111000000662e+00,5.435833333000000067e+01,3.531481481000000144e+00,2.925000000000000000e+02,3.397504000000000079e+00,2.713505649580000068e+01,1.000000000000000000e+00,1.866506403403832004e-01,6.603947522356990764e-03,1.613118212693023024e+00,3.549904511064371770e-01,3.275122165047669398e+01,2.587471877043098778e-01
2.407808179052720021e+01,1.244147729000000027e+02,5.786077701000000388e+02,-1.166342593000000072e+01,4.201666666999999933e+01,-3.236111110000000068e-01,2.367500000000000000e+02,1.758357333000000189e+00,3.942824240670000080e+01,1.000000000000000000e+00,1.763414156867234572e-01,3.928606721361420535e-03,1.956272034214210809e+00,5.501755480468589754e-01,4.619686591268063580e+01,2.583003878192394187e-02
2.562103756524630072e+01,8.574371039000000394e+01,1.920779009999999953e+00,-4.919444444999999888e+00,5.859166667000000217e+01,2.380092593000000090e+00,2.893333332999999925e+02,3.267117333000000290e+00,3.588751956419999800e+01,1.000000000000000000e+00,2.022448234554706237e-01,5.148674844678088544e-03,1.684508709976132002e+00,3.349236153035056729e-01,3.322072654424867721e+01,9.298897749844885208e-02
1.916906523113500072e+01,1.012684196000000014e+02,8.541343757000000778e+02,-5.869907407000000354e+00,5.002499999999999858e+01,3.574074073999999879e+00,2.613333332999999925e+02,1.736005333000000039e+00,2.357970416170000050e+01,1.000000000000000000e+00,1.453736079023131844e-01,9.805816904735023196e-03,2.255401879525602116e+00,4.649626437562273118e-01,9.934838178492198324e+01,2.780192163911964776e-01
2.505096575701260164e+01,8.962813156999999364e+01,1.035470059000000020e+02,-3.290277778000000097e+00,7.025833332999999925e+01,1.537500000000000089e+00,2.875833332999999925e+02,2.704591999999999885e+00,3.796042507420000334e+01,1.000000000000000000e+00,2.935247208649057193e-01,6.820118277758423914e-03,2.906922528731458399e+00,5.494899501123311492e-01,4.516656286168580436e+01,6.389767226089659857e-02
2.120537159709709840e+01,1.199026850000000053e+02,6.358093870000000036e-01,6.870370369999999838e+00,6.339999999999999858e+01,1.367916667000000075e+01,1.510000000000000000e+02,4.842933329999999925e-01,2.226485545829999779e+01,1.000000000000000000e+00,1.194930244146068937e-01,7.083203047942155176e-03,1.945894410452579493e+00,2.954659944547779471e-01,4.050709606555472675e+01,1.095621426708470736e-01
1.943940589077690007e+01,1.547113371000000086e+02,4.825948411000000604e+00,4.695370370000000015e+00,7.364166667000000643e+01,9.147685185000000274e+00,2.726666667000000075e+02,3.960029333000000040e+00,2.152516342670000071e+01,1.000000000000000000e+00,1.404211381132106085e-01,6.378866170289316899e-03,1.807642370098407669e+00,3.114380962297813027e-01,3.995060294859035821e+01,2.940853412377817389e-01
2.127764872249710137e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.206388888999999942e+01,9.267499999999999716e+01,1.320972221999999974e+01,1.703333333000000209e+02,3.874346670000000104e-01,2.389261269920000075e+01,0.000000000000000000e+00,1.700955823015915525e-01,4.366108226019083279e-03,1.964604723866415048e+00,3.595548777262525530e-01,8.062213486394571760e+01,6.522965366324236236e-02
2.221241018055560090e+01,8.674457329999999899e+01,6.190435142000001179e+02,-3.814351851999999710e+00,4.263333332999999925e+01,8.155555554999999401e+00,2.795833332999999925e+02,2.793999999999999595e+00,4.466529032249999887e+01,1.000000000000000000e+00,9.423008229978530048e-02,5.653781599566641211e-03,2.984171759525325651e+00,2.814435658605111690e-01,5.647959895920111251e+01,1.524208044252524097e-01
1.765924800986460141e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.415277777999999209e+00,7.382500000000000284e+01,-2.379629630000000162e+00,2.740000000000000000e+02,2.458720000000000017e+00,3.668106068920000240e+01,1.000000000000000000e+00,1.112847888325234902e-01,7.181193865817028094e-03,2.321266551131771827e+00,5.526800511932985494e-01,8.573862335043189375e+01,2.181678610438123334e-01
1.884204651791059959e+01,1.897205991999999810e+02,5.024588536000000545e+02,-6.022685185000000274e+00,5.671666667000000217e+01,1.654629630000000073e+00,2.623333332999999925e+02,2.719493332999999957e+00,2.684960355079999772e+01,1.000000000000000000e+00,2.706050070366483595e-01,5.914078594024500292e-03,2.790740905228603186e+00,3.505526293240606717e-01,6.594477715905351545e+01,2.339344667887963691e-01
2.266887102473900129e+01,1.223044919000000021e+02,7.176595897000000335e+00,-1.897222221999999903e+00,6.928333333000000493e+01,3.178703703999999686e+00,1.524166666999999791e+02,2.235200000000000034e-02,3.788469585330000200e+01,1.000000000000000000e+00,2.744145989148434883e-01,3.573815026533986097e-03,2.281736347956234923e+00,4.434702411886165541e-01,4.685707398678015068e+01,1.769745761142752782e-01
2.287805199977340109e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.171620369999999944e+01,9.201666667000000643e+01,1.296898148000000006e+01,1.723333333000000209e+02,1.404450666999999875e+00,2.824966255080000010e+01,1.000000000000000000e+00,1.516124879701200301e-01,9.625741303186134343e-03,2.638343112004434943e+00,6.342761759583608328e-01,7.427120245511673602e+01,1.030172784117035917e-02
2.652692698341680000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.255694444000000054e+01,6.713333332999999925e+01,1.876249999999999929e+01,2.145833333000000209e+02,6.258560000000000789e-01,2.286571990750000083e+01,0.000000000000000000e+00,2.450396017163077866e-01,5.259615920434052364e-03,1.954486296047760030e+00,4.134608178584936455e-01,5.723842014758145069e+01,4.945743967774410971e-02
1.786083382288800081e+01,1.113820776000000023e+01,1.146370362999999948e+01,-4.547222222000000258e+00,7.054999999999999716e+01,1.703703699999999932e-01,1.522500000000000000e+02,9.313333329999999854e-01,6.007412222250000156e+01,1.000000000000000000e+00,2.818996392204107804e-01,9.097884791493610762e-03,2.974894527799476052e+00,4.193843921016355836e-01,8.946943594850552017e+01,2.947053348149299978e-01
1.925717040832670079e+01,1.883650441999999714e+02,2.575504271000000145e+01,-9.504166666999999791e+00,8.259999999999999432e+01,-7.037037037000000161e+00,2.817500000000000000e+02,5.208016000000000645e+00,6.016101601919999808e+01,1.000000000000000000e+00,1.385945659505131156e-01,2.468689033816008193e-03,2.287640009412100106e+00,3.492303057505513619e-01,4.377814996700611516e+01,2.719459874802415689e-01
2.197271189815739945e+01,2.309763086000000101e+02,3.759379424999999628e+02,-1.368379630000000091e+01,5.454999999999999716e+01,-6.003703703999999419e+00,2.898333332999999925e+02,3.468285333000000303e+00,3.897356808079999979e+01,1.000000000000000000e+00,1.713304185262976842e-01,9.722228915306090763e-03,1.769130860651082493e+00,5.417192533626488116e-01,8.494004213306922679e+01,1.546447506357500612e-01
1.912577109584680102e+01,2.198369507999999826e+02,4.030891480999999885e+02,4.410185184999999564e+00,5.844166666999999649e+01,1.231759259000000029e+01,2.676666667000000075e+02,2.197946667000000076e+00,2.419321079579999889e+01,1.000000000000000000e+00,6.768067510813602361e-02,3.189372132527447130e-03,1.628171921458436477e+00,6.384037636565038643e-01,6.663138016407003761e+01,1.982089546058072027e-01
1.707353037185299982e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.400925926000000210e+00,6.147500000000000142e+01,2.232870370000000104e+00,6.675000000000000000e+01,1.080346669999999870e-01,2.722708361169999947e+01,1.000000000000000000e+00,1.394902927200745157e-01,4.564860328813055354e-03,2.872456451742308570e+00,3.923024678896461781e-01,7.987210271001146111e+01,1.308245218550538047e-01
2.123520838625490015e+01,7.283905382000000372e+01,7.111055724999999939e+00,-6.899074073999999612e+00,5.814166666999999933e+01,3.648148150000000145e-01,3.004166667000000075e+02,4.880186670000000171e-01,4.173396574000000214e+01,1.000000000000000000e+00,2.217574839114282992e-01,5.295076489143056044e-03,1.745237685906972258e+00,3.954422343795927497e-01,4.765017693229066253e+01,1.799434008819643105e-01
1.834805811609389892e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.269027778000000062e+01,8.883333333000000209e+01,1.449305556000000017e+01,1.929166666999999791e+02,1.929722666999999836e+00,2.247412826000000052e+01,0.000000000000000000e+00,1.370161127639551446e-01,9.778509168426739034e-03,2.600934245052334060e+00,2.669770080284215585e-01,5.525497945606501560e+01,4.573726886126808916e-02
1.707314407727919914e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.433796296000000581e+00,8.597499999999999432e+01,8.638425926000000032e+00,5.366666666999999791e+01,1.527386669999999946e-01,2.973702065330000011e+01,1.000000000000000000e+00,5.507954288855469033e-02,9.150034342604964829e-03,1.829817126247059278e+00,3.517101359779951086e-01,8.341722611668419063e+01,1.474902891502775926e-02
2.168429077928789894e+01,6.938068239999999776e+01,4.498385100000000247e-01,1.809722221999999991e+00,8.657500000000000284e+01,3.840277777999999920e+00,2.544166666999999791e+02,1.993053333000000205e+00,5.137716388999999850e+01,1.000000000000000000e+00,1.767931547332827202e-01,9.402854561971471514e-03,2.484565001598147305e+00,2.634843936571493184e-01,3.685760035228692288e+01,2.078693230864340213e-01
1.590087829361469929e+01,1.426292143000000046e+01,1.407152959999999897e-01,-6.221296296000000225e+00,8.547499999999999432e+01,-4.141666666999999968e+00,2.990000000000000000e+02,1.154853332999999926e+00,5.057006824079999774e+01,1.000000000000000000e+00,1.012231433356416688e-01,5.402405268573993655e-03,1.972032392598170869e+00,4.396931369490943986e-01,9.138852053210993631e+01,5.855114798273514110e-02
2.166429894752520013e+01,0.000000000000000000e+00,0.000000000000000000e+00,-9.035185184999999564e+00,6.977500000000000568e+01,-4.343981482000000227e+00,3.005833332999999925e+02,1.687575999999999743e+00,2.314244446329999860e+01,1.000000000000000000e+00,2.648012720800478892e-01,3.552403929188488289e-03,1.984850592821659543e+00,3.375612744061818882e-01,7.242471166113224967e+01,2.511299513919162951e-01
2.168535843432000121e+01,1.547113371000000086e+02,4.825948411000000604e+00,4.695370370000000015e+00,7.364166667000000643e+01,9.147685185000000274e+00,2.726666667000000075e+02,3.960029333000000040e+00,2.152516342670000071e+01,1.000000000000000000e+00,1.286893133573794035e-01,4.317361579918319557e-03,1.633155847133541450e+00,5.644308263660791081e-01,4.716316953223392261e+01,2.434293372043621617e-01
2.555927060855150046e+01,7.915507798000000150e+01,7.487498467999998866e+02,2.466203704000000219e+00,4.236666667000000075e+01,1.515324073999999932e+01,2.911666667000000075e+02,3.252215999999999774e+00,2.310938611170000101e+01,0.000000000000000000e+00,2.980345747926030353e-01,3.684621719586039963e-03,1.758097404287839449e+00,4.729505550182929730e-01,4.853370100391740039e+01,2.086615672716480574e-01
1.648522154512370008e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.150833332999999925e+01,6.135833333000000067e+01,-5.235648148000000113e+00,2.788333332999999925e+02,2.518325332999999944e+00,4.026907046170000370e+01,1.000000000000000000e+00,9.967957251748782443e-02,9.024276175465851396e-03,2.944545965130552112e+00,5.229823305075442796e-01,8.642644841722011506e+01,1.836402859756958994e-01
2.523523602599750149e+01,1.186832263000000012e+02,7.865999144999999544e+02,5.175925929999999342e-01,5.558333333000000209e+01,8.921296295999999515e+00,2.245000000000000000e+02,1.762082666999999825e+00,2.328697155920000128e+01,1.000000000000000000e+00,1.948134353786704631e-01,5.310493180259798739e-03,1.508438094133939256e+00,4.859878757144943107e-01,3.460388373826850028e+01,1.404953236914495973e-01
2.004876406598529925e+01,1.522617998000000057e+02,1.864544519000000093e+02,-1.028101851999999994e+01,5.679999999999999716e+01,-2.911574073999999790e+00,2.823333332999999925e+02,3.214962666999999996e+00,4.298600148170000068e+01,1.000000000000000000e+00,1.325762512684122152e-01,4.839718378245923963e-03,2.804401030781655813e+00,3.147255359564672950e-01,4.941794157086499695e+01,2.232368477317133726e-01
2.212170059637639952e+01,1.320027954000000250e+02,3.839610604000000080e+02,1.275181594999999923e+01,6.781025547000000131e+01,1.882980786999999978e+01,1.874166666999999791e+02,1.497010866999999967e+00,2.371817070330000021e+01,0.000000000000000000e+00,1.551842159818760947e-01,6.563936894802756446e-03,2.142362736474065166e+00,3.772931868468019090e-01,4.532829303032040968e+01,7.122395147924823200e-02
2.217910311345969987e+01,2.359502254000000221e+02,2.482546705000000031e+02,2.064351851999999710e+00,5.596666667000000217e+01,1.046481481000000002e+01,2.075833333000000209e+02,9.536853330000000240e-01,2.150159742749999836e+01,1.000000000000000000e+00,2.205971083507203279e-01,6.728909211774238702e-03,2.273532985162844078e+00,3.972197000083245721e-01,5.252062348686290960e+01,1.014045988876837029e-01
2.256746141866279842e+01,1.106061195999999995e+02,7.832287767000001395e+02,5.936111111000000662e+00,4.694166666999999649e+01,1.737129630000000091e+01,2.782500000000000000e+02,2.808901333000000111e+00,2.368778611079999763e+01,0.000000000000000000e+00,1.488228648213822947e-01,2.073214810286785892e-03,2.249982955092341808e+00,5.751625209336845845e-01,3.371963057091497262e+01,1.606198041302728252e-01
2.424610351788710005e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.255046296000000083e+01,6.710833332999999357e+01,1.876296295999999941e+01,6.516666666999999791e+01,4.619413329999999540e-01,2.483313550500000133e+01,0.000000000000000000e+00,1.422157972960358396e-01,2.676782042967372228e-03,1.969783419640798838e+00,2.995689038567201368e-01,5.314531539017171724e+01,6.799112413425807688e-02
2.200710521492450056e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.963888888999999693e+00,6.697499999999999432e+01,-5.824074080000000153e-01,2.832500000000000000e+02,4.343738667000000220e+00,3.155699006000000040e+01,1.000000000000000000e+00,2.849343831547558326e-01,5.975047826353678884e-03,2.067543153467178652e+00,4.150184433255562633e-01,9.266668333900351229e+01,2.180539224303124773e-02
2.179853888686340113e+01,1.122865270999999998e+00,5.419761410000000224e-01,-3.370370370000000393e-01,9.450833332999999925e+01,4.458333329999999428e-01,9.091666666999999791e+01,0.000000000000000000e+00,4.302229486170000428e+01,1.000000000000000000e+00,2.083136812419510431e-01,6.343088230881406206e-03,2.175995362937480415e+00,3.176860002302294150e-01,3.328419497167548968e+01,1.308769376776574289e-01
1.979491203960940027e+01,2.177531549999999925e+02,1.078474946999999950e+01,9.171296300000000290e-01,7.946666666999999507e+01,4.147222221999999903e+00,3.130833332999999925e+02,5.029200000000000337e-01,2.642386050329999847e+01,1.000000000000000000e+00,2.066999687380740025e-01,5.371992290559917185e-03,1.770427017299692984e+00,4.002135400706979818e-01,3.043482922706488836e+01,4.074846049836289286e-02
2.344572418779650036e+01,5.297201528000000437e+00,5.377235077999999113e+00,-9.818981480999999789e+00,6.378333332999999783e+01,-3.966666666999999702e+00,2.915000000000000000e+02,1.970701333000000055e+00,5.507690953670000056e+01,1.000000000000000000e+00,1.500273156255351736e-01,5.519779683581206228e-03,2.353205015556295798e+00,6.293259296814126547e-01,9.085790577177048988e+01,1.520264603659827740e-01
2.420816168667640156e+01,0.000000000000000000e+00,0.000000000000000000e+00,-8.717129630000000517e+00,3.102499999999999858e+01,7.296759258999999886e+00,8.800000000000000000e+01,0.000000000000000000e+00,2.184437781829999992e+01,1.000000000000000000e+00,6.425653058544818219e-02,3.601247555164326531e-03,1.690064987897486493e+00,5.610029781873848709e-01,8.806865094519058346e+01,2.394797744989650146e-01
1.750107648741229838e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.107870370000000104e+00,9.735833332999999357e+01,1.483796295999999959e+00,7.325000000000000000e+01,0.000000000000000000e+00,3.042361088499999866e+01,1.000000000000000000e+00,2.905832530224304322e-01,3.713485109380452488e-03,2.728119957590541489e+00,5.833870075654628007e-01,5.144549701724814383e+01,2.120632278877641053e-01
2.022609461935159914e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.399166667000000075e+01,9.180833332999999641e+01,1.530601852000000029e+01,1.917500000000000000e+02,1.635421333000000033e+00,2.263583629249999873e+01,0.000000000000000000e+00,1.498796168932675643e-01,7.804283957367643895e-03,1.837420839632979641e+00,5.273703476811969493e-01,4.081756570519527827e+01,1.596709699374210534e-01
1.591431323917860041e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.362499999999999822e+00,7.378333333000000493e+01,-2.303240740999999758e+00,2.823333332999999925e+02,3.624749333000000018e+00,3.080897148500000071e+01,1.000000000000000000e+00,7.056198980102859619e-02,8.951821462393922194e-03,2.017423866498296636e+00,3.099374692995146563e-01,3.632024805885777141e+01,1.847294284480940907e-01
1.937889631882800145e+01,1.506654055999999855e+02,6.992333442000000332e+02,-1.194444444000000161e+00,4.506666666999999649e+01,1.018240740999999971e+01,1.192500000000000000e+02,3.166533329999999813e-01,2.208786151920000052e+01,1.000000000000000000e+00,6.346726616615043504e-02,2.103921532281274962e-03,2.887486805175315752e+00,5.965685045077673276e-01,4.454198483981840440e+01,9.941725755407321286e-02
2.421375560655129888e+01,1.055451252000000153e+02,9.111462061000000858e+02,-1.160138889000000084e+01,3.189166666999999933e+01,3.587962963000000283e+00,2.859166667000000075e+02,2.540677333000000093e+00,2.598464742579999864e+01,1.000000000000000000e+00,1.899343962716175671e-01,7.257159571069695010e-03,2.318794889463957176e+00,4.048812559269918676e-01,7.013268742668526556e+01,1.484982449041459818e-01
2.176822195077640032e+01,9.629120629999999847e-01,1.298632475999999869e+00,-5.390740741000000114e+00,4.998333333000000067e+01,4.098148147999999935e+00,8.050000000000000000e+01,3.799839999999999884e-01,4.297096555579999944e+01,1.000000000000000000e+00,1.228450495270294873e-01,6.524228042936152001e-03,2.085159049128825437e+00,5.775572563420026118e-01,5.479812185888992104e+01,2.892916179348141714e-01
2.188073994936889832e+01,3.593136988999999915e+01,4.154035466000000270e+02,-9.275000000000000355e+00,2.789166666999999933e+01,8.194444444000000161e+00,8.575000000000000000e+01,5.960533329999999630e-01,2.061090879580000035e+01,1.000000000000000000e+00,9.552860674377106065e-02,8.115022465015333045e-03,1.910112715814882511e+00,5.084995375639786985e-01,9.742708500298995489e+01,6.047939507164640238e-02
2.054885757426830040e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.363425926000000121e+00,6.730833332999999641e+01,8.047685185000000629e+00,1.390000000000000000e+02,0.000000000000000000e+00,2.165921666079999852e+01,1.000000000000000000e+00,2.658979897762940303e-01,4.092136542808468870e-03,2.821976472625225441e+00,4.304350048078625646e-01,3.517806478862595299e+01,1.290219843509163578e-01
2.248050080855270139e+01,1.850719794999999834e+01,6.054832668999999612e+00,1.293981482000000049e+01,8.250833332999999925e+01,1.590648148000000006e+01,2.355000000000000000e+02,1.594442666999999814e+00,2.355846990750000103e+01,0.000000000000000000e+00,2.481270015247161731e-01,2.024991876453098756e-03,2.417131428811964522e+00,5.866482141937812145e-01,9.305065833395516961e+01,1.682354157695614694e-01
1.989292457218810029e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+01,5.199166667000000075e+01,-2.494444443999999983e+00,3.208333333000000209e+01,2.980266669999999674e-01,2.415412078749999836e+01,1.000000000000000000e+00,2.322391730478401417e-01,2.656795495671749295e-03,2.450410571246224745e+00,3.394211030043011168e-01,7.917601706655514704e+01,1.243537579193031845e-01
2.322641798304820071e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.021388888999999978e+01,6.292499999999999716e+01,-4.209259258999999531e+00,2.833333332999999925e+02,3.017520000000000202e+00,3.793073541500000090e+01,1.000000000000000000e+00,2.513560902856740165e-01,7.776378765314443352e-03,2.154338490524643213e+00,6.136749449369547360e-01,6.823520445801887035e+01,1.340583175290581963e-01
2.126685716702689888e+01,2.180598794000000282e+02,1.414552101999999820e+02,-7.640277777999999742e+00,6.947499999999999432e+01,-2.823611111000000395e+00,2.880000000000000000e+02,3.792389333000000029e+00,5.807574148079999787e+01,1.000000000000000000e+00,1.665330565802097262e-01,8.501465636227060335e-03,2.456488044162973949e+00,5.715249694572099859e-01,9.373771958520902103e+01,2.345358631273740113e-01
