# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.020030985761989939e+01,1.237623718228939929e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.116666666999999791e+01,-1.062268519000000033e+01,4.513603634420000077e+01,1.000000000000000000e+00,2.776406569051850098e-02,1.472675945298637430e+02,9.182456444630421402e+02,1.293543683107304609e+00,5.754022054519328577e+00,4.854466230449962438e+01,2.320002079979882614e-01
2.014724945068390127e+01,2.628928382548300036e+01,1.161104212000000047e+02,3.797063861999999972e+02,4.895000000000000284e+01,-1.066666667000000013e+00,2.720546178580000074e+01,1.000000000000000000e+00,6.932913003775606486e-02,2.227031466540765905e+02,5.177866181415990923e+02,1.652996874561954765e+00,1.976043502902501459e+01,2.748877180539810894e+01,2.647692998229461692e-01
2.312733079029689875e+01,0.000000000000000000e+00,1.780289530999999954e+02,4.915973554999999884e+00,7.506666497000000504e+01,1.506574099000000011e+01,2.627294788420000060e+01,0.000000000000000000e+00,3.547626177986536872e-02,1.072614220071855300e+02,2.518499008532978110e+02,1.274200643518152543e+00,1.342731448643723446e+01,4.408236248649745903e+01,2.820432278202098519e-01
2.532550888682839840e+01,0.000000000000000000e+00,8.354066858000000195e+01,2.711041605999999859e+01,7.404807787000000019e+01,1.671371049000000042e+01,2.376673240750000105e+01,0.000000000000000000e+00,3.818725909963858328e-02,2.844445594091038174e+02,5.018964497287317386e+02,1.623751189720151533e+00,2.304212171324742187e+01,3.445136634543330700e+01,1.251442739532624415e-01
2.288651925264990084e+01,8.189264973356310762e+00,1.828201521000000014e+02,3.953008371999999895e+02,5.349166667000000075e+01,6.275462962999999839e+00,3.325648764329999807e+01,1.000000000000000000e+00,6.792782870804893458e-02,1.059787101269480019e+02,4.144817288141667859e+02,1.368705516134806954e+00,2.096266551325755856e+01,3.403052155491360509e+01,2.465176389408733626e-01
2.431450558391989958e+01,2.689728331214390167e+01,3.622397448000000253e+01,9.610844885000000559e+00,9.364166667000000643e+01,1.806944445000000066e+00,6.287271273079999645e+01,1.000000000000000000e+00,2.128224090673734581e-02,3.253163273988020023e+02,2.387449550199985993e+02,1.424708486423512888e+00,2.378420164180331398e+01,3.973461630991904769e+01,2.364714813895162360e-01
2.401713625884989867e+01,4.372127584770310271e+00,7.220453994000000364e+01,1.798263181000000088e+01,7.462500000000000000e+01,1.342638889000000013e+01,2.740463718920000247e+01,1.000000000000000000e+00,2.243698379324969919e-02,2.184388231483130198e+02,7.431623282859450228e+02,1.203758350815120171e+00,1.737977290833993393e+01,4.129108181268188105e+01,2.198081498584992799e-01
2.198521479912680121e+01,1.094095211818819990e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.372500000000000142e+01,-1.398148150000000089e-01,4.035189675920000241e+01,1.000000000000000000e+00,9.569700866938646300e-02,2.962990637726338718e+02,7.211803147668911151e+02,1.468794617567019900e+00,1.074722250048554884e+01,2.300984278125367055e+01,9.453229648248634431e-02
2.499883418474840013e+01,3.465188966479439969e-01,9.458780086999999526e+01,8.460080444999999827e+01,5.152499999999999858e+01,5.501851852000000598e+00,2.094123722169999979e+01,1.000000000000000000e+00,6.379375517894211867e-02,3.559536730190615117e+02,2.230090518623935338e+02,1.361287314880304189e+00,7.661819363053766097e+00,4.258785819811231477e+01,3.126824907213730798e-02
2.294732337574719949e+01,2.881789276097989827e+01,2.709838005999999950e+02,9.329155608000000655e+01,5.500000000000000000e+01,-3.392592593000000267e+00,4.586302277829999952e+01,1.000000000000000000e+00,1.880903694966641268e-02,2.430140013505503020e+02,9.263012057538713862e+02,1.621584727331519149e+00,6.338455184252985930e+00,3.233406980549609955e+01,1.379294848480235869e-01
1.968495662533819868e+01,1.003124047710960021e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.090833332999999783e+01,-6.094907407000000887e+00,3.197341137420000123e+01,1.000000000000000000e+00,2.537831630685201054e-02,8.827164296881230143e+01,6.140277169644946298e+02,1.561057048382332280e+00,6.040808703099958876e+00,3.189276953039725271e+01,1.558404504555707115e-01
2.470690009375340068e+01,1.658079469776960124e+01,2.085037619000000007e+02,6.182384454999999690e+01,6.981666667000000359e+01,1.333333329999999983e-01,4.266966884170000185e+01,1.000000000000000000e+00,2.128224090673734581e-02,3.253163273988020023e+02,2.387449550199985993e+02,1.424708486423512888e+00,2.378420164180331398e+01,3.973461630991904769e+01,2.364714813895162360e-01
1.963586716829980006e+01,1.044232363815240028e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.650000000000000000e+01,3.951388888999999960e+00,2.650713044079999747e+01,1.000000000000000000e+00,8.975289966403603853e-03,1.876735754118443822e+02,8.930184689821246593e+02,1.678627753179147808e+00,1.022533783709252830e+01,2.915742085226185054e+01,5.694152520664155087e-02
2.119552819785030096e+01,1.094040328847700083e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.029166666999999791e+01,1.020185185000000061e+01,2.133521620420000175e+01,0.000000000000000000e+00,8.484108372320520175e-02,3.120972698731286528e+02,7.164903343718171982e+02,1.493071033170335182e+00,2.446230681523985950e+01,2.224204123697881030e+01,1.176148942191034968e-01
2.469418441721510149e+01,6.075874285366420491e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.763333332999999925e+01,1.492175925999999997e+01,2.321058362500000172e+01,1.000000000000000000e+00,1.819901466007314492e-02,6.396691388407221979e+01,2.753425295601029461e+02,1.578351156986988801e+00,2.184451876396081005e+01,4.389532896881425472e+01,2.301274469492584629e-01
2.340856516080729932e+01,4.471225100847020073e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.695000000000000284e+01,1.073240741000000043e+01,3.101273018499999878e+01,1.000000000000000000e+00,9.228792748026343196e-02,2.674691946300300742e+02,6.451107621131227461e+02,1.520186348558507206e+00,1.972852517548151852e+01,3.470176495489340596e+01,2.167981913162335961e-01
2.125183475769820163e+01,6.282031914366269731e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.220000000000000284e+01,5.509259258999999354e+00,3.372763637919999979e+01,1.000000000000000000e+00,2.933164379366436786e-02,2.584982863852592345e+02,4.107508386952637238e+02,1.337720637600462892e+00,9.026016555869411206e+00,3.697416323463657761e+01,1.719964752254141971e-01
2.374278837804870079e+01,7.280287639852540238e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.832500000000000284e+01,1.074675925999999926e+01,3.284875577670000268e+01,1.000000000000000000e+00,5.114657301354062074e-02,2.901358548116169231e+02,7.565542042219450423e+02,1.342594092083911228e+00,2.490164893909071253e+01,4.528731731750887235e+01,2.848192105466338941e-01
2.092286129008219930e+01,0.000000000000000000e+00,1.671695178000000226e+00,7.724118659999998915e-01,5.681666666999999649e+01,1.067129629999999985e+01,2.148101759249999887e+01,0.000000000000000000e+00,1.804272917065218029e-02,1.577434600494538017e+02,8.875652844167443618e+02,1.584167749284490556e+00,1.374624852680519638e+01,3.706164698586495376e+01,8.543849461063494910e-02
1.803736064879489831e+01,3.272109764396879683e+01,6.654231753999999910e+01,1.096570086000000011e+01,7.156666667000000359e+01,-9.408333332999999854e+00,6.559897342669999887e+01,1.000000000000000000e+00,7.403992565602275644e-02,7.708431406286509002e+01,7.043608407574614603e+02,1.238909426405674585e+00,5.123860483833588830e+00,2.631974990595942998e+01,2.788319595440054699e-01
2.548726574119870136e+01,1.516183149483549997e+01,6.100516651000000223e+01,9.908751529999999530e-01,9.855833332999999641e+01,8.000000000000000000e+00,3.982166111669999964e+01,1.000000000000000000e+00,2.128224090673734581e-02,3.253163273988020023e+02,2.387449550199985993e+02,1.424708486423512888e+00,2.378420164180331398e+01,3.973461630991904769e+01,2.364714813895162360e-01
2.209745685265760073e+01,4.887147109183249682e+00,1.875649233000000038e+02,4.070443142000000236e+00,6.179999999999999716e+01,1.193194444000000054e+01,2.772627815170000076e+01,1.000000000000000000e+00,8.119660425189252628e-02,3.883844733590773330e+02,4.987137082697278743e+02,1.134117219720587988e+00,1.004657505608434320e+01,4.768240484513520272e+01,1.876893991987230725e-01
2.010084721630270010e+01,3.026999207236719869e+01,5.922498967000000114e+00,2.093747133999999832e+01,7.682500000000000284e+01,-3.824537036999999806e+00,5.667744041579999958e+01,1.000000000000000000e+00,4.877271210919142258e-02,1.330449277981706189e+02,4.554968306471056394e+02,1.547175440877975650e+00,1.208533528383089717e+01,2.392626969914874380e+01,2.400505464105392728e-01
2.316009258611540034e+01,4.390976086196520356e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.920833333000000209e+01,6.497222222000000436e+00,3.005448634249999884e+01,1.000000000000000000e+00,8.673399011883044241e-02,2.498413382341755664e+02,4.732355243711289177e+02,1.618278751169665020e+00,1.892485454374157783e+01,3.861676330752999320e+01,1.057900576801856611e-02
2.433935630346099899e+01,1.615316397609339916e+01,3.921009372000000326e+01,1.623797929999999945e-01,9.345833333000000209e+01,6.105555556000000550e+00,3.915806846750000147e+01,1.000000000000000000e+00,6.696835026741254637e-02,2.698491787836948106e+02,4.503748212198375995e+02,1.611253119505373643e+00,9.170685599707086411e+00,4.748562473557964836e+01,2.697857139168742258e-01
2.246808541196260123e+01,6.796635572761419830e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.177500000000000568e+01,5.005092593000000534e+00,3.106476320750000042e+01,1.000000000000000000e+00,5.306316170138770938e-02,3.547507571560344672e+02,3.285862877342519823e+02,1.675067009342913193e+00,1.828358846340802302e+01,2.822202289094961714e+01,2.051699075778609660e-02
2.320842788389130007e+01,2.848598113790770014e+01,6.481970891999999651e+01,4.888890348000000330e+00,6.828333333000000493e+01,7.703703699999999710e-01,4.961848842580000252e+01,1.000000000000000000e+00,2.091482165130597454e-02,3.007797054996864858e+02,7.861965919554331776e+02,1.474238368517433617e+00,8.347883664123747494e+00,2.158535552966576532e+01,3.745145571091756942e-02
2.396994195127269833e+01,5.975387038560629804e+01,2.441598519999999795e+01,4.134369023000000531e+00,8.404999999999999716e+01,-9.814814800000000450e-02,6.497891245419999962e+01,1.000000000000000000e+00,7.580097972095167433e-03,1.884671618242002751e+02,5.635477606074257437e+02,1.658406166167734952e+00,1.106650650444476547e+01,3.999338831574142006e+01,2.797392348781208016e-01
2.276236196342119911e+01,3.378575378310380017e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.410833332999999357e+01,1.122870370000000051e+01,3.058259292580000022e+01,1.000000000000000000e+00,9.426627698555294088e-02,1.371736557171880690e+02,8.704030768101417834e+02,1.388696536443357665e+00,1.992168676923515491e+01,2.860770518428437015e+01,1.537530508870826873e-01
2.368086704078400118e+01,1.177287293957589931e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.118333332999999641e+01,3.132407407000000088e+00,3.793949773579999629e+01,1.000000000000000000e+00,2.869373346881124928e-02,3.853866584926353767e+02,7.767982384108805718e+02,1.636047185358021405e+00,1.316519523168282113e+01,3.490700060015858952e+01,1.446467756418347295e-02
1.959855325730639919e+01,1.571160361237899927e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.243333332999999641e+01,-1.152685184999999990e+01,4.972100777829999885e+01,1.000000000000000000e+00,2.325600023505648012e-02,2.260964526392460812e+02,6.987466093780706160e+02,1.303220901772758733e+00,1.683301887868543290e+01,3.989520452757944469e+01,2.513046666522477657e-01
2.185445498395510100e+01,6.986689401601330118e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.213333332999999925e+01,5.143981480999999967e+00,3.518216882499999798e+01,1.000000000000000000e+00,6.570604881459900237e-02,1.315476494371762044e+02,6.379748465932993895e+02,1.418722506740525136e+00,1.178465121797544057e+01,2.525161893397439172e+01,1.946239941125389450e-01
2.227002312512119886e+01,3.676094093755879921e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.320833333000000209e+01,-5.426851852000000420e+00,2.920059515670000039e+01,1.000000000000000000e+00,2.933164379366436786e-02,2.584982863852592345e+02,4.107508386952637238e+02,1.337720637600462892e+00,9.026016555869411206e+00,3.697416323463657761e+01,1.719964752254141971e-01
2.475032979477539996e+01,2.318572059720399992e+01,2.929441381999999976e+02,1.499253694000000223e+02,6.319166666999999649e+01,-3.987499999999999822e+00,4.739713837829999932e+01,1.000000000000000000e+00,6.855150571949561455e-02,1.536589562666595441e+02,5.058881392437985483e+02,1.697594565131493649e+00,2.382816118642987391e+01,4.298058880278145466e+01,2.436691302250956481e-01
2.143022379062140104e+01,6.391677134166950047e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.685833332999999357e+01,2.867592592999999912e+00,3.615109489000000309e+01,1.000000000000000000e+00,3.704927208159316393e-02,1.707945117967209967e+02,3.992926119131223004e+02,1.291237982925562466e+00,1.296370780002279943e+01,3.300934173133230587e+01,1.504295501750829156e-01
