# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
22.5335059856,4.1816292574,137.0017158,743.4612687,24.34166667,7.523611111,20.144278665,1,0.0745338685,221.5529273928,546.1292484931,1.2101357495,23.2477985326,47.1612625644,0.018202589
20.9988114799,9.4096115089,0,0,60.56666667,-1.514814815,34.4525462592,1,0.0130497219,98.4036336239,332.5229101641,1.3396316974,5.9862294891,34.4572773633,0.2815471857
21.3330339893,14.9929045144,37.84673292,21.80306441,81.825,12.96342593,48.9260975917,1,0.0028351331,168.5733656698,740.5072707906,1.2175228789,19.1509754084,32.6228709922,0.0939023134
21.8764450992,12.2508319418,35.93136989,415.4035466,27.89166667,8.194444444,20.6109087958,1,0.0537905638,128.9880323936,566.7597966664,1.5040208113,11.979260768,35.1829578892,0.2208605431
22.9007542019,3.8218047873,0,0,82.35,10.34907407,29.1005414308,1,0.0654629008,330.8425039007,789.8769077519,1.1870060107,14.577088701,42.3445332892,0.0301810188
18.5917413022,16.0755716508,134.9668417,103.1452156,42.125,-0.486574074,40.7438064342,1,0.0845600245,327.4361802232,528.1181202139,1.4953032601,7.2207754296,28.0349253642,0.298735835
25.2633332014,7.307394182,124.3777894,899.1492753,22.9,8.114814815,21.2889273333,1,0.0801551233,260.5231379857,558.6538090551,1.6035944828,9.0166251948,39.6905462481,0.2306630628
25.3177025659,0,0,0,75.325,15.34768519,24.6569013883,0,0.0030581488,302.88975974,982.9917440893,1.3499305984,19.4971950815,47.0129287142,0.1657017436
22.01449514,0,149.362142,37.50596774,75.54166667,18.29907407,21.5262132175,0,0.0190391184,169.2245333182,970.1951839459,1.6849580802,23.9464491915,29.5172739393,0.1910964925
22.5148518072,15.1078949398,0,0,93.975,5.503703704,19.7468083,1,0.0082801175,62.2551234689,352.3265133956,1.693259769,11.0523071333,48.1201737728,0.2250984149
25.3519003172,0,120.4177462,11.64297793,56.85833333,8.968518519,21.3670986208,0,0.0738701858,190.0071599938,393.6581693418,1.3148720903,22.7825138033,44.502582968,0.2913350462
19.3865685689,12.7429214353,0,0,68.64166667,-6.738425926,61.7600217125,1,0.0868384308,222.7412123717,276.2984976591,1.3265637109,12.9712001741,46.8718262576,0.1209193912
21.1533987651,21.6922100229,65.9423431,1.764527304,64.05833333,-4.253240741,65.4520886567,1,0.0121121635,80.8269658684,825.2451479587,1.6548211621,9.6672569435,46.712420174,0.0883828409
15.1083073689,6.2453100763,0,0,77.35,1.651851852,37.3904574575,1,0.051898411,201.1397748854,248.2047779456,1.1836161091,6.885037599,22.7135260476,0.2979732021
20.2401723231,15.7143994379,75.21526751,0.829271945,65.16666667,-3.981481482,50.4666465267,1,0.0305757571,77.9273549982,986.9468438742,1.5349888144,5.1428728281,44.2383308742,0.1573111517
20.1311058473,15.5766505977,88.81121144,3.489518821,89.975,2.114351852,39.6155941667,1,0.0538131949,311.0907761359,313.9164692099,1.4486974417,7.6529111835,26.5876011698,0.1100949856
23.315298469,13.001558284,317.5736708,88.73422369,56.41666667,-0.404166667,41.7692097683,1,0.019759738,377.3730620071,244.9013093627,1.3836548428,9.9931665163,48.9336896411,0.0201061237
22.8037050902,11.8951137307,0,0,65.625,-1.216203704,36.5870201625,1,0.0177191905,294.9302065801,434.3184581334,1.5749360581,21.4094648665,49.8496403803,0.237957889
23.8135355435,0,2.597065222,0.745888487,77.35833333,15.76712963,22.2797652317,0,0.0507013923,105.003523796,561.4233300793,1.6007086299,18.0474316646,25.0448705171,0.0342239304
18.7684515141,7.2508702538,0,0,76.90833333,2.085648148,32.46196175,1,0.0331348607,74.9738603981,931.3550462175,1.2707111099,7.3834795694,29.310046387,0.0720366501
22.6197091393,6.0706319052,115.6726927,7.563038875,42.58333333,5.980555556,33.5410157725,1,0.0588167476,373.7336765128,626.4031890988,1.3015021111,20.4137804578,25.8808917854,0.0474628429
17.4572195236,12.6857466183,0,0,74.66666667,4.506944445,39.8796976858,1,0.0974073813,194.149471993,990.869278248,1.2907032792,9.2398397854,22.904734664,0.2816832403
22.3203126129,12.3159439031,0,0,78.63333333,-0.628703704,37.7488020742,1,0.0194040635,386.6507142776,415.440170505,1.5777767906,21.5324736389,28.3177546871,0.0540328151
22.6954197931,9.0856965559,0,0,69.78333333,12.37962963,24.98060969,0.4166666667,0.0271698158,389.4966933795,744.088858138,1.7087678532,7.3164270325,29.0741683149,0.1555434319
21.7181389004,13.9826098224,205.7361176,40.31467401,56.24166667,-3.340740741,44.8296410642,1,0.0576281104,139.7405217526,222.1200322587,1.5173065797,11.246780219,23.0656440948,0.0307843493
18.572690123,8.8552992457,0,0,63.825,-7.2375,44.3984953717,1,0.0543655343,176.65316638,497.1616520348,1.3597837445,21.9350786388,43.1953107925,0.2137289023
23.9958857915,0,0,0,58.675,16.58148148,30.1091353608,0,0.0668424379,192.9719105063,916.0957747332,1.1864244086,12.7198616348,36.4059068213,0.2389607045
22.4721443478,13.2799031287,0,0,92.65833333,2.313425926,35.7369030292,1,0.0070625899,172.9106952168,547.6137601862,1.4506140909,16.445457328,46.0162246757,0.1369769424
20.2086144605,7.9678229019,0,0,78.075,1.286574074,37.3649116658,1,0.0465360566,164.5882979927,293.198166264,1.3576869497,16.2502023347,44.6573152368,0.2020103697
20.9520480626,0,100.6248886,4.31508474,73.41666667,18.57777778,21.549419495,0,0.0593922386,196.0520977716,346.8656219378,1.5139707013,8.3578021248,28.2008872194,0.2657880122
18.3121110764,13.4052924025,72.83905382,7.111055725,58.14166667,0.364814815,41.73396574,1,0.0839953668,378.4763671218,657.8822184065,1.2883306434,8.0197895701,24.0046887345,0.1484652629
19.7952748789,14.4727284114,0.119496808,0.074500262,98.125,7.928703704,55.1335536125,1,0.0367542942,371.0858622983,793.3071085803,1.3427691563,7.9386402638,24.6849361296,0.1021200501
19.4958076689,13.2235896751,39.7635341,71.50462915,63.64166667,-2.881018519,58.2496862042,1,0.0738701858,190.0071599938,393.6581693418,1.3148720903,22.7825138033,44.502582968,0.2913350462
20.0164687433,17.201940882,36.22397448,9.610844885,93.64166667,1.806944445,62.8727127308,1,0.0795541745,232.9371153246,454.1296442224,1.6174330421,8.5780706251,31.8683402638,0.2083243398
22.1423868189,23.9926438614,205.7361176,40.31467401,56.24166667,-3.340740741,44.8296410642,1,0.0061048624,215.5988442584,818.8987158309,1.6676105791,21.3238097275,49.6941444671,0.2024083992
19.5577091781,16.3575773891,45.53330848,1.151761378,53.05833333,3.351851852,61.4333854175,1,0.0616341354,197.1333413506,972.6702250709,1.5385326572,11.1462140543,25.7888426389,0.0968177314
18.2475681118,4.8454414784,0,0,73.15,-7.273148148,42.34272588,1,0.0401062001,337.259982835,526.3150920655,1.1478442275,19.6040631139,34.5594575026,0.0999214597
21.2995746631,10.252935884,0,0,61.275,-5.537037037,41.6356606008,1,0.0616341354,197.1333413506,972.6702250709,1.5385326572,11.1462140543,25.7888426389,0.0968177314
24.0075314695,6.1547756607,124.8317752,912.8496874,26.45833333,7.385648148,21.4547209208,1,0.0606210466,141.6226379903,530.7534673715,1.182069705,5.7542143877,37.7125382044,0.0592276868
20.4788157208,14.3360448904,0,0,91.49166667,-1.375462963,39.7440789342,1,0.0063552173,189.0853231428,439.0714941595,1.426083528,22.4363326281,37.8567977862,0.2181829825
19.3495316176,19.9929252945,0,0,69.14642929,-7.083399417,38.2213938425,1,0.0040904564,147.3960928291,936.763776769,1.4341755828,9.8566022141,43.0053405444,0.0828037197
19.9062192915,4.0048808353,0,0,89.4,8.788888889,20.6160562317,1,0.0215810951,112.0525592763,833.7588496448,1.1278165157,17.8663181001,37.1923551467,0.0247521042
24.0454949499,0,234.7470676,236.3890417,61.03333333,18.60416667,22.9295972775,0,0.0362375414,271.5433837522,726.167886389,1.4418779022,7.017928683,25.917473715,0.2968387716
20.5104646837,15.9847537682,0,0,95.86666667,4.851851852,35.1672652542,1,0.0040904564,147.3960928291,936.763776769,1.4341755828,9.8566022141,43.0053405444,0.0828037197
18.4026753648,16.784585692,0,0,74.96666667,11.60694445,32.7560105133,1,0.0052229516,266.751549701,386.0889156656,1.3320260193,8.4718535241,20.6325952791,0.2641162955
22.1625601964,8.5802512401,0,0,93.975,5.503703704,19.7468083,1,0.0524065634,198.3295072857,622.3427312052,1.4999760377,14.0539502886,26.8525142,0.2054491263
25.6163771524,5.0976037521,103.7984398,878.7786963,28.2,13.06388889,22.34592082,1,0.0419740963,173.4351514115,459.2157395286,1.1226256537,24.9407509733,25.5915538685,0.1133470635
15.9723966218,13.9283858021,0,0,89.50833333,-2.691666667,44.7517607408,1,0.0295176047,294.3870521693,220.3986483892,1.4936989983,8.1769172025,30.0704598381,0.0973651623
23.9338928493,0,2.096440103,0.346594931,95.3,13.07268519,24.47687176,0,0.0502670474,382.9465328647,692.5036383185,1.5093140291,5.5775472197,39.2696593351,0.2470488529
21.1482078294,15.1268321134,246.8791748,18.37142046,76.34166667,-3.733333334,47.9911067125,1,0.0715494606,116.5848794434,341.7010205023,1.6079493932,17.6218052046,20.1107548203,0.1896249968
23.5642248382,9.7214694643,63.85899904,3.778066635,85.525,5.50462963,35.0956742217,1,0.0356831014,320.3047218765,678.0264954867,1.5860206949,12.3708504267,45.3335967209,0.1989817314
17.4455918451,9.128796407,309.9395945,114.7163463,39.79166667,5.837037037,31.5066629742,1,0.0687317741,160.7146938853,655.5881740988,1.1334945065,11.5873523862,31.3422480433,0.251989022
18.2918459025,5.5426943798,0,0,79.075,-0.423611111,38.124027685,1,0.0353260738,145.0607175534,245.4108014375,1.1802887877,9.8693048355,38.0263725649,0.0454293692
19.2076743731,12.4585934896,0,0,62.16666667,-5.910648148,35.7248425792,1,0.0407733195,367.8170741131,208.487980274,1.5489523462,17.0044631213,47.3846280648,0.076613604
17.3926995757,14.2872519943,0,0,75.34166667,-11.98564815,47.9684597225,1,0.0931828263,359.6413045485,881.9380362149,1.6598897693,10.7424483632,48.5870803147,0.2785183814
18.5001364125,0,0,0,99.35,-2.433333333,16.8027500267,0,0.0181023072,119.2989831974,311.0363400215,1.2551612232,19.0338143983,29.7578989578,0.1714092937
19.1301657368,11.6675018427,3.754461278,4.96884097,61.26666667,-3.112037037,55.7484825933,1,0.0817303851,191.0436777102,900.3476356443,1.2791669353,21.0357467959,21.330436879,0.1814860731
26.0000309502,7.3094659491,0,0,41.67833333,9.812685186,20.2018159683,1,0.0507013923,105.003523796,561.4233300793,1.6007086299,18.0474316646,25.0448705171,0.0342239304
21.229742814,0,1.145543285,5.712386422,72.06666667,16.58796296,23.9853330567,0,0.0548204572,62.7573018849,761.2559911788,1.3955454335,9.5727626268,22.6719681735,0.2556056301
22.5081850792,0,95.66227301,7.636917427,75.675,18.3087963,21.5889902442,0,0.0695645626,187.9921121769,499.9248367262,1.5637118999,15.75784594,40.8785969287,0.2505825044
21.693769018,7.7643063928,0,0,69.84166667,-0.925,39.7463677792,1,0.0759351591,265.5221764622,756.1307894664,1.4029285021,11.4756999435,48.418192175,0.0557617166
25.6554755225,0,8.641462919,4.411559785,69.53333333,17.17083333,23.8451919675,0,0.0995284601,299.2921928717,572.3272019314,1.5408005415,13.0531010065,41.7540388839,0.1321893057
24.1297859759,8.6663705862,0,0,37.73333333,5.931481481,19.3119699575,1,0.0356831014,320.3047218765,678.0264954867,1.5860206949,12.3708504267,45.3335967209,0.1989817314
21.6608451342,6.0028553373,0,0,94.95,5.475,18.998444685,1,0.0738701858,190.0071599938,393.6581693418,1.3148720903,22.7825138033,44.502582968,0.2913350462
23.9542368498,0,0,0,83.38333333,14.96759259,24.1636972175,0,0.0173418983,219.0307844752,837.4538275774,1.1238985014,21.6211476035,26.316342393,0.1533963587
20.6126741429,6.4091286967,0,0,56.76666667,2.219444444,35.7604284117,1,0.080255988,363.9679451978,918.1341785912,1.2927988356,22.6527143543,47.8079231215,0.1262779993
20.234678723,6.565809934,0,0,88.06666667,4.390740741,36.6650648517,1,0.0185255458,207.5819582799,942.1498696673,1.2410621327,21.2512577011,24.7089080818,0.2591797805
19.1394638169,0.805867433,125.9650382,0.88678839,54.1,13.86898148,23.1711393008,0.0833333333,0.0434137156,132.0837147796,992.3084582287,1.1941218388,5.6532421938,26.0343766472,0.2580899675
26.8739938589,0,218.4240119,305.1904804,68.9,16.85925926,24.3030071667,0,0.0353260738,145.0607175534,245.4108014375,1.1802887877,9.8693048355,38.0263725649,0.0454293692
21.4126859599,0,0,0,92.49166667,13.52314815,22.46103287,0,0.0755974725,223.7175400843,954.224710057,1.378281814,10.5138334755,34.0957628142,0.160400804
24.4013050038,7.6362825494,97.3023319,5.62511942,89.975,3.031018519,49.7789702317,1,0.0927364163,122.0009926259,789.197084095,1.5149658989,22.3504990534,31.7819898771,0.0700381153
23.8095111931,2.0916824936,128.5175443,805.0858353,64.425,15.15416667,23.6323231475,0.5833333333,0.032642223,207.3080151884,338.5710150087,1.1781076153,12.450374352,44.9688458201,0.0993996289
23.0849484976,14.6354149725,92.91489705,23.17834864,83.50833333,4.533333333,36.3009707417,1,0.0887317122,352.9752544585,402.2446298412,1.5831493154,6.0575366964,40.5459597171,0.0511327529
21.2207055667,14.9421998259,7.161706197,93.80391351,43.09166667,-0.777314815,50.3344893983,1,0.019759738,377.3730620071,244.9013093627,1.3836548428,9.9931665163,48.9336896411,0.0201061237
21.2185656806,16.307573323,103.45733,6.996382845,82.775,3.614814815,39.0881727925,1,0.0637492732,162.02038716,851.6626307891,1.6399656023,18.9931045615,43.6747790772,0.2698949784
22.1624230609,5.8326066438,0,0,88.89166667,5.1125,23.4849550083,1,0.0610339899,63.8284804364,781.543587258,1.3028259775,18.3505152692,43.511217649,0.0920414605
23.1943169303,10.8448769854,23.7408466,0.53970909,97.09166667,6.408796296,36.8741000292,1,0.080255988,363.9679451978,918.1341785912,1.2927988356,22.6527143543,47.8079231215,0.1262779993
19.8124568755,23.0849926169,0,0,64.46666667,-2.106944444,50.0984032867,1,0.0040904564,147.3960928291,936.763776769,1.4341755828,9.8566022141,43.0053405444,0.0828037197
23.1666024957,21.1489659583,92.90675519,1.906985248,68.31666667,0.3625,41.2112169442,1,0.0073200907,324.1692295226,464.1767335197,1.6145813295,20.1168210003,46.3617769014,0.1770428574
24.7578169643,7.1862642738,0,0,90.11666667,6.144907408,32.5935715125,1,0.0963140266,213.4374449565,349.967688902,1.5281402013,22.043827667,32.575366326,0.0206842919
23.1290306751,13.6079229407,286.8795467,308.4793772,53.86666667,0.824537037,41.9909117133,1,0.0887317122,352.9752544585,402.2446298412,1.5831493154,6.0575366964,40.5459597171,0.0511327529
21.5756763052,6.4011571295,0,0,67.725,-2.573148148,32.0524249625,1,0.0588167476,373.7336765128,626.4031890988,1.3015021111,20.4137804578,25.8808917854,0.0474628429
17.6629037315,8.9956064863,0,0,72.51666667,1.346759259,36.2720971767,1,0.027727612,183.0637551611,638.2875885066,1.3194474503,16.9599815842,32.1222126707,0.2718121713
19.9915842771,19.7106068441,14.86528549,1.174128367,81.63333333,4.387962963,34.9194476217,1,0.0115112612,87.2699810277,552.7897086289,1.6328186583,19.6874954694,41.5793252786,0.2446289869
22.1954648791,10.6359613967,24.4159852,4.134369023,84.05,-0.098148148,64.9789124542,1,0.0423037352,236.1830403071,889.8299776955,1.251373259,24.1662186269,43.7784673911,0.0290547586
24.033323927,9.4894561372,71.68425452,15.02591777,87.89166667,13.79583333,25.4126502175,1,0.0481921263,192.1770648648,908.9598074891,1.6502261129,10.2857846626,44.4413993558,0.095138056
22.5455201414,7.8013916237,0,0,63.95,-0.52037037,36.4131522358,1,0.0938840533,229.2944592344,797.942856793,1.4680518371,12.7377914415,35.6589802191,0.0271978702
17.4862637769,9.0534296936,0,0,60.575,-1.846296296,31.1822700875,1,0.008908531,195.9899982712,582.482628733,1.1915933726,21.8015190766,31.067979654,0.1984338716
24.3666071859,0,10.35709105,3.074842076,59.84166667,7.650925926,21.66891876,0,0.0546653712,252.5764021355,980.7462485201,1.4081375271,17.7888261296,36.7317527276,0.1467263184
