Date/Time,EMS:IW North Zone Average Temperature [C](TimeStep),EMS:IW Calculated Heating Demand [KW](TimeStep) 
 03/06  09:00:00,20.9952398393641,34.9404297837924 
 03/06  10:00:00,21.2880566230661,33.9642799882436 
 03/06  11:00:00,22.2855397568301,28.5015365109677 
 03/06  12:00:00,23.0727726939642,26.0314831054193 
 03/06  13:00:00,23.562278564363,0.0 
 03/06  14:00:00,23.2659780305739,0.0 
 03/06  15:00:00,23.0023041459995,0.0 
 03/06  16:00:00,23.0787832586193,0.0 
 03/06  17:00:00,23.1413396552746,0.0 
 03/06  18:00:00,23.0189487270878,0.0 
 03/06  19:00:00,22.7900453281579,0.0 
 03/06  20:00:00,22.3136843401732,0.0 
 03/06  21:00:00,21.8452817107323,0.0 
 03/06  22:00:00,21.4914709196885,0.0 
 03/06  23:00:00,21.2557673978701,0.0 
 03/06  24:00:00,21.0510488823333,0.0 
 03/07  01:00:00,20.850187755877,0.0 
 03/07  02:00:00,20.7428817115072,0.0 
 03/07  03:00:00,20.6339027235603,0.0 
 03/07  04:00:00,20.5325818633512,0.0 
 03/07  05:00:00,20.4361966209614,0.0 
 03/07  06:00:00,20.3459512673497,0.0 
 03/07  07:00:00,20.2625432620385,0.0 
 03/07  08:00:00,20.1863524788733,0.0 
 03/07  09:00:00,20.141621282109,0.0 
 03/07  10:00:00,20.23982880673,0.0 
 03/07  11:00:00,20.6445275978589,0.0 
 03/07  12:00:00,21.2438540572375,0.0 
 03/07  13:00:00,21.6685954568327,0.0 
 03/07  14:00:00,21.6912695177532,0.0 
 03/07  15:00:00,21.7147313738805,0.0 
 03/07  16:00:00,21.9372194509678,0.0 
 03/07  17:00:00,22.0814638870825,0.0 
 03/07  18:00:00,22.0517111153621,0.0 
 03/07  19:00:00,21.9767589794495,0.0 
 03/07  20:00:00,21.7433128847533,0.0 
 03/07  21:00:00,21.4809229737608,0.0 
 03/07  22:00:00,21.3064765130003,0.0 
 03/07  23:00:00,21.1936307050557,0.0 
 03/07  24:00:00,21.0109689606468,27.2618154933535 
 03/08  01:00:00,21.0725756309055,21.7946556253267 
 03/08  02:00:00,21.1782453736075,20.3964824542187 
 03/08  03:00:00,21.2396227310977,16.3092141080328 
 03/08  04:00:00,21.2351123924556,16.1005638141365 
 03/08  05:00:00,21.2077419347052,15.5438413924151 
 03/08  06:00:00,21.1707937420489,14.9521138131831 
 03/08  07:00:00,21.123495027744,14.6294518508249 
 03/08  08:00:00,21.0632177545445,17.3543030823479 
 03/08  09:00:00,21.0054007786435,36.4518624727452 
 03/08  10:00:00,21.40298335821,33.5798435646623 
 03/08  11:00:00,22.9691702938563,27.4795460094954 
 03/08  12:00:00,24.4889859292527,24.5962451247463 
 03/08  13:00:00,25.2148780734,0.0 
 03/08  14:00:00,24.8155187896332,0.0 
 03/08  15:00:00,24.4111464556619,0.0 
 03/08  16:00:00,24.5790892276478,0.0 
 03/08  17:00:00,24.7970936209072,0.0 
 03/08  18:00:00,24.9238990479814,0.0 
 03/08  19:00:00,25.0015191587144,0.0 
 03/08  20:00:00,24.6481447289922,0.0 
 03/08  21:00:00,24.1042885225979,0.0 
 03/08  22:00:00,23.70772001513,0.0 
 03/08  23:00:00,23.4374279184714,0.0 
 03/08  24:00:00,23.2039395551323,0.0 
 03/09  01:00:00,22.9797319463332,0.0 
 03/09  02:00:00,22.78704446866,27.7982001657749 
 03/09  03:00:00,23.0459870325476,21.7786700057138 
 03/09  04:00:00,23.2770333383975,16.8997878495551 
 03/09  05:00:00,23.3406139282926,16.3211605862715 
 03/09  06:00:00,23.3398716343653,16.1829139307174 
 03/09  07:00:00,23.3158197798844,15.5849321385464 
 03/09  08:00:00,23.265608642166,18.5141373793993 
 03/09  09:00:00,23.2108213131729,19.049688962062 
 03/09  10:00:00,23.3710422554602,16.7233097343034 
 03/09  11:00:00,24.0050551397031,14.5263867510615 
 03/09  12:00:00,24.8712431344664,13.5731313607673 
 03/09  13:00:00,25.3982222522451,0.0 
 03/09  14:00:00,25.1801470292811,0.0 
 03/09  15:00:00,24.9796994221586,0.0 
 03/09  16:00:00,25.2288299151949,0.0 
 03/09  17:00:00,25.5031870376832,0.0 
 03/09  18:00:00,25.6538977860912,0.0 
 03/09  19:00:00,25.6335173834463,0.0 
 03/09  20:00:00,25.0485057254605,0.0 
 03/09  21:00:00,24.347349977344,16.0268937574901 
 03/09  22:00:00,24.1027467107685,12.6012296286394 
 03/09  23:00:00,23.9831772115039,13.2139875413265 
 03/09  24:00:00,23.6981361690432,12.2790592919782 
 03/10  01:00:00,23.3384676098547,12.3953208968886 
 03/10  02:00:00,22.9725203943562,11.9697355990616 
 03/10  03:00:00,22.6798864584128,11.8345658672192 
 03/10  04:00:00,22.4071359286721,10.9886735981603 
 03/10  05:00:00,22.1418987423106,10.4171195678652 
 03/10  06:00:00,21.8795330118357,10.2508517304949 
 03/10  07:00:00,21.6165628064409,9.85660806783147 
 03/10  08:00:00,21.3512050871768,13.4284118562379 
 03/10  09:00:00,21.1069798051999,36.2662865567235 
 03/10  10:00:00,21.256523863873,41.2449627490094 
 03/10  11:00:00,22.1237742254261,39.0184111994773 
 03/10  12:00:00,23.0138753379693,33.5272143803081 
 03/10  13:00:00,23.9005270046785,30.7024282225977 
 03/10  14:00:00,24.1679218612616,28.9153141765848 
 03/10  15:00:00,24.1716091669676,26.6323889810008 
 03/10  16:00:00,24.6094611585437,25.2815742507525 
 03/10  17:00:00,24.8704315809798,24.7621287561698 
 03/10  18:00:00,24.7633351746174,23.803231977746 
 03/10  19:00:00,24.5187334115029,24.0694105149277 
 03/10  20:00:00,23.9218134671218,23.5509008738838 
 03/10  21:00:00,23.280751760912,18.8734406971853 
 03/10  22:00:00,22.81294933034,17.8328834691343 
 03/10  23:00:00,22.4003358516254,17.3372737581704 
 03/10  24:00:00,21.9447332194957,17.0057264191122 
 03/11  01:00:00,21.5094485616857,16.2825401888717 
 03/11  02:00:00,21.124360392666,16.3132811587209 
 03/11  03:00:00,20.740286635111,16.2685076795786 
 03/11  04:00:00,20.354878056263,15.7584693851685 
 03/11  05:00:00,19.9745811375658,14.9824116435224 
 03/11  06:00:00,19.6000968574773,14.2129314285528 
 03/11  07:00:00,19.2407686302722,13.9490378489066 
 03/11  08:00:00,18.8809965718889,12.8939138391094 
 03/11  09:00:00,18.5349982586546,12.3011682583144 
 03/11  10:00:00,18.3182271265443,36.6030621195926 
 03/11  11:00:00,18.3692380227938,48.4820383981447 
 03/11  12:00:00,19.2484253279496,49.7705171495357 
 03/11  13:00:00,20.3619905604412,44.5544157541795 
 03/11  14:00:00,21.3996496576571,41.512340423426 
 03/11  15:00:00,21.9227526094023,37.7323232782361 
 03/11  16:00:00,22.1082747084311,35.2571411852398 
 03/11  17:00:00,22.1988435515144,32.8474958066246 
 03/11  18:00:00,22.2742846846469,29.8287133115503 
 03/11  19:00:00,22.3843026720702,30.1432174217857 
 03/11  20:00:00,22.3381385832857,24.475192201916 
 03/11  21:00:00,22.182503307695,24.3211395750437 
 03/11  22:00:00,21.9456899714273,24.0579080601257 
 03/11  23:00:00,21.6066288516835,23.6905077386878 
 03/11  24:00:00,21.301781032142,22.6898632665236 
 03/12  01:00:00,21.0007304202704,22.655927926867 
 03/12  02:00:00,20.6748373998056,21.2399100409641 
 03/12  03:00:00,20.3544064971371,20.4230742742434 
 03/12  04:00:00,20.0239586977562,19.4309394499252 
 03/12  05:00:00,19.697531903359,18.8095851678047 
 03/12  06:00:00,19.3869675137194,15.1689345995021 
 03/12  07:00:00,19.1422673479551,14.9869812690513 
 03/12  08:00:00,18.950963546479,14.2602590140004 
 03/12  09:00:00,18.7651796830474,16.6207659750873 
 03/12  10:00:00,18.603638139842,40.5352264034792 
 03/12  11:00:00,18.7086575711772,52.0584149704894 
 03/12  12:00:00,19.2158532275733,52.7944204882743 
 03/12  13:00:00,19.7638150273751,48.0956711674744 
 03/12  14:00:00,20.4809590876794,45.0611472985076 
 03/12  15:00:00,21.025709639771,42.1214167459234 
 03/12  16:00:00,21.256278098476,38.9451561014364 
 03/12  17:00:00,21.3749632967138,35.2720470150891 
 03/12  18:00:00,21.4710581422771,33.6307483946767 
 03/12  19:00:00,21.4769737570558,33.212294321801 
 03/12  20:00:00,21.2985934983724,25.981054499757 
 03/12  21:00:00,21.0752985899187,24.2311332952146 
 03/12  22:00:00,20.8674374284475,23.111353980773 
 03/12  23:00:00,20.636350336066,22.4690566563189 
 03/12  24:00:00,20.3767034244217,21.6714525812839 
 03/13  01:00:00,20.0963799375899,21.3042364121371 
 03/13  02:00:00,19.7886531592042,20.7608178336533 
 03/13  03:00:00,19.4806166512039,20.0245422219119 
 03/13  04:00:00,19.1759728035109,19.0107746861162 
 03/13  05:00:00,18.8809994886834,18.425201488462 
 03/13  06:00:00,18.595724714377,14.8706679942121 
 03/13  07:00:00,18.3575168068655,14.253064399094 
 03/13  08:00:00,18.1751831462641,39.7546749578285 
 03/13  09:00:00,18.3428726125673,49.9499044957272 
 03/13  10:00:00,19.1927813467288,50.9124838686899 
 03/13  11:00:00,20.6600571217614,50.8170421799287 
 03/13  12:00:00,22.1640073648155,43.3688927122224 
 03/13  13:00:00,23.05147194685,39.5488926658825 
 03/13  14:00:00,23.5876837178831,36.5472052007819 
 03/13  15:00:00,24.0231728321555,33.4860372721483 
 03/13  16:00:00,24.3281059069377,31.6337014353953 
 03/13  17:00:00,24.5109536500132,30.1052263320455 
 03/13  18:00:00,24.4881813815794,28.7845472171211 
 03/13  19:00:00,24.2952851035429,27.928845280967 
 03/13  20:00:00,24.0432141297468,27.0143819591519 
 03/13  21:00:00,23.7888133663168,21.8383530953371 
 03/13  22:00:00,23.5177593938491,20.9470176854504 
 03/13  23:00:00,23.2067235341136,20.049131211064 
 03/13  24:00:00,22.9066263465688,19.3317177297957 
 03/14  01:00:00,22.6602741943175,19.8087780723591 
 03/14  02:00:00,21.9903711471759,18.2525408290004 
 03/14  03:00:00,21.618635058376,14.7013948954549 
 03/14  04:00:00,21.4857854309302,17.5267864660244 
 03/14  05:00:00,21.3364294550194,17.031997409643 
 03/14  06:00:00,21.1085799582584,13.8003921357406 
 03/14  07:00:00,20.9091244806473,13.5667167833591 
 03/14  08:00:00,20.7525575463682,33.8811890003999 
 03/14  09:00:00,20.7837020111742,49.0891848623874 
 03/14  10:00:00,21.207290450646,47.4757955859252 
 03/14  11:00:00,21.7762360997479,45.0885090925776 
 03/14  12:00:00,22.1139622365027,46.4907233846953 
 03/14  13:00:00,22.322495195253,42.79289677188 
 03/14  14:00:00,22.5323221818263,39.803327331695 
 03/14  15:00:00,22.6695436138566,32.0787196953975 
 03/14  16:00:00,22.6630806230372,30.265770681668 
 03/14  17:00:00,22.6313687956209,34.8864523282948 
 03/14  18:00:00,22.4901014758019,31.2860785776132 
 03/14  19:00:00,22.233970547399,29.7438340271319 
 03/14  20:00:00,21.8196358161376,29.7630993670186 
 03/14  21:00:00,21.3992409669251,24.4023671027244 
 03/14  22:00:00,21.1236170272924,21.9341191025339 
 03/14  23:00:00,20.7331413130967,20.5752806237564 
 03/14  24:00:00,20.3565451191354,20.6781108381141 
 03/15  01:00:00,20.0419745482634,18.6047599963372 
 03/15  02:00:00,20.0512600210527,18.8915617486695 
 03/15  03:00:00,19.7281360436678,18.6133092304782 
 03/15  04:00:00,19.2610813758628,18.3291698015092 
 03/15  05:00:00,18.9206245811755,17.2626531368107 
 03/15  06:00:00,18.626267474959,17.2720761357952 
 03/15  07:00:00,18.3283739505898,31.7379722214129 
 03/15  08:00:00,18.187647392361,54.3743000328293 
 03/15  09:00:00,18.6867111820517,54.7303655012339 
 03/15  10:00:00,19.6193520180771,54.5810627951014 
 03/15  11:00:00,20.4069963829521,55.1914338342178 
 03/15  12:00:00,21.0695875953524,55.2258823058901 
 03/15  13:00:00,21.5966739578618,50.4371356800416 
 03/15  14:00:00,22.1529045210019,48.0371582503871 
 03/15  15:00:00,22.6280408135119,43.7852615776895 
 03/15  16:00:00,22.9369120375213,41.1490484423306 
 03/15  17:00:00,23.0476645403536,37.6914883539545 
 03/15  18:00:00,23.0534967590545,34.0097068530735 
 03/15  19:00:00,22.9700185273874,33.0734198105103 
 03/15  20:00:00,22.6704653007365,31.649385375432 
 03/15  21:00:00,22.3567553591742,25.0692940078731 
 03/15  22:00:00,22.051856074449,23.6016678735099 
 03/15  23:00:00,21.7121915801854,23.3230404556714 
 03/15  24:00:00,21.3765351437978,22.4844113776701 
 03/16  01:00:00,21.111459507678,21.9931712720714 
 03/16  02:00:00,20.6910441518892,20.3473382246996 
 03/16  03:00:00,20.4076738854828,16.9624144531535 
 03/16  04:00:00,20.2118961270615,15.9661911783735 
 03/16  05:00:00,20.069263309728,16.127651835878 
 03/16  06:00:00,19.9134790505596,15.6547797796024 
 03/16  07:00:00,19.7514321804513,15.6196077225094 
 03/16  08:00:00,19.5801806131739,36.9878630736069 
 03/16  09:00:00,19.6261360790346,51.0678619017084 
 03/16  10:00:00,20.1559981090174,51.0543504867189 
 03/16  11:00:00,21.2150038694276,44.2245050066292 
 03/16  12:00:00,22.4014942321761,40.7471701932158 
 03/16  13:00:00,22.9372136743036,37.8328289340686 
 03/16  14:00:00,23.1999862188231,34.2708322631607 
 03/16  15:00:00,23.6170421552368,28.4511353253889 
 03/16  16:00:00,24.0810038650402,25.2579021262018 
 03/16  17:00:00,24.4349125134751,24.6404404556549 
 03/16  18:00:00,24.5762209650149,24.9811595450052 
 03/16  19:00:00,24.4911235532659,27.1356821748586 
 03/16  20:00:00,24.0358677794959,26.6792376535324 
 03/16  21:00:00,23.6057773967138,21.0205764556731 
 03/16  22:00:00,23.3370201410077,20.5094755148677 
 03/16  23:00:00,23.0352590818013,20.5335745631529 
 03/16  24:00:00,22.6532076889735,19.0186340591636 
 03/17  01:00:00,22.3772095108956,18.7377316641023 
 03/17  02:00:00,21.9832227905732,18.320388566541 
 03/17  03:00:00,21.6584904838416,18.0735887687626 
 03/17  04:00:00,21.3735302515143,17.3609421684594 
 03/17  05:00:00,21.0563996902732,17.0419173887397 
 03/17  06:00:00,20.7274839998139,16.5075177655233 
 03/17  07:00:00,20.3923931946385,15.5631283253112 
 03/17  08:00:00,20.1058333739154,35.2980046172364 
 03/17  09:00:00,20.2448119733659,49.8062519858514 
 03/17  10:00:00,21.3418171757187,41.6697766817372 
 03/17  11:00:00,22.9768745420043,35.2728039074677 
 03/17  12:00:00,24.3377859845113,33.3197021646497 
 03/17  13:00:00,24.6724633547774,31.5720087389954 
 03/17  14:00:00,24.7201327159039,30.1272598279081 
 03/17  15:00:00,24.9321929740889,28.7053003522511 
 03/17  16:00:00,24.986589651966,27.2768708617306 
 03/17  17:00:00,24.7722822159719,26.4065761523652 
 03/17  18:00:00,24.3725123503296,25.3694094622575 
 03/17  19:00:00,23.7751974382658,24.0180142463046 
 03/17  20:00:00,23.1786033613735,23.3700450361775 
 03/17  21:00:00,22.7699199856167,18.2042759221445 
 03/17  22:00:00,22.4274775053612,17.702618709247 
 03/17  23:00:00,22.0659999667314,16.0823101456241 
 03/17  24:00:00,21.7376229650478,15.0715905009829 
 03/18  01:00:00,21.4882550799188,15.077980447938 
 03/18  02:00:00,21.0750823497624,14.2672843915952 
 03/18  03:00:00,20.756718703326,11.6098625881258 
 03/18  04:00:00,20.5403947892492,13.7992581608488 
 03/18  05:00:00,20.3508712374458,11.0838544690252 
 03/18  06:00:00,20.1369292510429,10.5985739079358 
 03/18  07:00:00,19.9828912285481,10.465576299789 
 03/18  08:00:00,19.8269850857639,10.2387800291633 
 03/18  09:00:00,19.6749012419172,13.0343550474895 
 03/18  10:00:00,19.5281659838533,33.2394593523203 
 03/18  11:00:00,19.5267967799195,49.3631271657263 
 03/18  12:00:00,20.0383107787553,42.3311904602012 
 03/18  13:00:00,20.7232755249407,36.7348900831224 
 03/18  14:00:00,21.0477477904694,33.8768925784647 
 03/18  15:00:00,21.3370128953715,31.7553603128857 
 03/18  16:00:00,21.566697620716,29.1735449585103 
 03/18  17:00:00,21.6954427101613,28.2927794528316 
 03/18  18:00:00,21.7054546920186,27.5384400104594 
 03/18  19:00:00,21.6182059997422,25.4553566923818 
 03/18  20:00:00,21.4895506276506,20.8548181500706 
 03/18  21:00:00,21.3231007210277,16.4478740219872 
 03/18  22:00:00,21.147943211608,15.9979021545663 
 03/18  23:00:00,21.0032731803849,15.6534044760594 
 03/18  24:00:00,20.8565044093398,15.1427832265296 
 03/19  01:00:00,20.7046948912836,14.9015375953723 
 03/19  02:00:00,20.5413186769806,14.1698502544131 
 03/19  03:00:00,20.3874323015587,13.3772769113488 
 03/19  04:00:00,20.2283472624456,12.8753097074021 
 03/19  05:00:00,20.0718463427393,12.4542365177163 
 03/19  06:00:00,19.9148955926131,12.2391452768996 
 03/19  07:00:00,19.75579879606,12.0080820250075 
 03/19  08:00:00,19.5954110093316,11.2192861559098 
 03/19  09:00:00,19.4530697863644,33.2382243934434 
 03/19  10:00:00,19.4720741250669,49.4639907580193 
 03/19  11:00:00,20.0578956841219,42.1603882452455 
 03/19  12:00:00,20.8059770335114,35.9674124689538 
 03/19  13:00:00,21.1685525130155,34.4836560934343 
 03/19  14:00:00,21.3509939738333,27.581120039737 
 03/19  15:00:00,21.3996251157504,31.1685415038879 
 03/19  16:00:00,21.5325140750062,24.5987088958966 
 03/19  17:00:00,21.5700234522153,28.6353383008651 
 03/19  18:00:00,21.5691027688671,22.5941163957727 
 03/19  19:00:00,21.502099810033,25.7326196737622 
 03/19  20:00:00,21.4364403998413,20.5373654255284 
 03/19  21:00:00,21.3114137029924,16.6617757607976 
 03/19  22:00:00,21.1794922139529,16.1844401141824 
 03/19  23:00:00,21.0725612710765,15.9659114623119 
 03/19  24:00:00,20.9548633158348,15.2144662961588 
 03/20  01:00:00,20.8294862969662,16.8764769660776 
 03/20  02:00:00,20.6728720318359,13.4423796108435 
 03/20  03:00:00,20.5228313231587,13.1333352086097 
 03/20  04:00:00,20.4089874102994,12.9366850757577 
 03/20  05:00:00,20.2882010543302,12.6373525894223 
 03/20  06:00:00,20.168168079311,11.7623232371946 
 03/20  07:00:00,20.0475510920209,11.524714914178 
 03/20  08:00:00,19.9391383319688,36.4382605864636 
 03/20  09:00:00,20.2061849692524,47.6023400212071 
 03/20  10:00:00,21.5357226907868,37.2044911234747 
 03/20  11:00:00,23.3329146573385,33.8214298690155 
 03/20  12:00:00,24.2765086890233,31.6203300545022 
 03/20  13:00:00,24.3997144313188,29.4216405284389 
 03/20  14:00:00,24.5888895508435,27.2033561594306 
 03/20  15:00:00,25.0172556598902,24.0877646443816 
 03/20  16:00:00,25.393809464305,0.0 
 03/20  17:00:00,25.2286072196565,0.0 
 03/20  18:00:00,24.6918708220157,0.0 
 03/20  19:00:00,24.0111797813371,0.0 
 03/20  20:00:00,23.3971201542915,0.0 
 03/20  21:00:00,22.9918713779104,0.0 
 03/20  22:00:00,22.6745394701303,0.0 
 03/20  23:00:00,22.3871969388251,0.0 
 03/20  24:00:00,22.1821912873115,26.5192980925123 
 03/21  01:00:00,22.4336394919266,21.3728064679511 
 03/21  02:00:00,22.4684145550334,15.6000098950619 
 03/21  03:00:00,22.4772633984367,14.9880000794036 
 03/21  04:00:00,22.4843806296613,14.3028705772294 
 03/21  05:00:00,22.4708434655911,13.5829003888511 
 03/21  06:00:00,22.4350456748674,13.1843908981733 
 03/21  07:00:00,22.3778920486803,12.9040772609091 
 03/21  08:00:00,22.3296744458384,18.5084115082989 
 03/21  09:00:00,22.4291793224997,17.3225832438156 
 03/21  10:00:00,22.6846365668556,14.6604663552213 
 03/21  11:00:00,23.1554777257504,11.4132591431097 
 03/21  12:00:00,23.974245011607,0.0 
 03/21  13:00:00,24.0096556585583,0.0 
 03/21  14:00:00,23.8924795057679,0.0 
 03/21  15:00:00,24.3312880241281,0.0 
 03/21  16:00:00,24.711200534014,0.0 
 03/21  17:00:00,24.8412651235757,0.0 
 03/21  18:00:00,24.8760599158791,0.0 
 03/21  19:00:00,24.5163022330811,0.0 
 03/21  20:00:00,23.9236393113365,0.0 
 03/21  21:00:00,23.4839494090413,0.0 
 03/21  22:00:00,23.1776537245947,0.0 
 03/21  23:00:00,22.9482367087627,15.0585858488065 
 03/21  24:00:00,22.8108010771705,11.8443139021172 
 03/22  01:00:00,22.6023668319292,9.47132206673348 
 03/22  02:00:00,22.5251530091496,10.9740956455252 
 03/22  03:00:00,22.2120183490497,11.1111165175036 
 03/22  04:00:00,21.823111123482,11.4878518888661 
 03/22  05:00:00,21.437053788629,11.0306934987098 
 03/22  06:00:00,21.1384302232702,11.1137167597065 
 03/22  07:00:00,20.8093678954085,10.6740846537753 
 03/22  08:00:00,20.5350510005572,28.7878752304899 
 03/22  09:00:00,20.6668344072508,47.5076726893862 
 03/22  10:00:00,21.6496994734313,40.1568174761731 
 03/22  11:00:00,23.3678591604112,32.1784802523491 
 03/22  12:00:00,24.9998104978062,28.2230332228251 
 03/22  13:00:00,25.3176881561033,26.2482916819428 
 03/22  14:00:00,25.457262491321,24.0430380973693 
 03/22  15:00:00,25.9901574741579,21.4196486050094 
 03/22  16:00:00,26.41545536383,18.4097176002548 
 03/22  17:00:00,26.627377428578,17.0343976808227 
 03/22  18:00:00,26.7017561647221,17.7637878114676 
 03/22  19:00:00,26.4302518658506,21.0813799863872 
 03/22  20:00:00,25.9576012434931,22.1008576690762 
 03/22  21:00:00,25.3902273407212,18.6402783376566 
 03/22  22:00:00,24.9269506080346,18.1875276229222 
 03/22  23:00:00,24.5346117068677,17.6909092313123 
 03/22  24:00:00,24.1269645876328,16.9210207843444 
 03/23  01:00:00,23.7483588114755,13.5176006852128 
 03/23  02:00:00,23.5687777964569,15.8310778599414 
 03/23  03:00:00,23.2614965087685,15.5796609804303 
 03/23  04:00:00,22.9021025501349,14.0285619234761 
 03/23  05:00:00,22.5962269332369,13.4256472852196 
 03/23  06:00:00,22.290599425632,12.99249107421 
 03/23  07:00:00,21.9858908972839,12.9963443731632 
 03/23  08:00:00,21.7169720039005,14.8439795379979 
 03/23  09:00:00,21.7281810545654,28.6429926232469 
 03/23  10:00:00,22.2977003858288,23.2290668251937 
 03/23  11:00:00,23.8078236864289,18.0128564649606 
 03/23  12:00:00,25.0377580001018,16.1562026493423 
 03/23  13:00:00,25.2456691535135,14.7047626189558 
 03/23  14:00:00,25.5288855060819,14.3103581978697 
 03/23  15:00:00,26.1319031738157,12.7479851376297 
 03/23  16:00:00,26.5918114136311,11.5812384905273 
 03/23  17:00:00,26.8439136844722,10.5372083897777 
 03/23  18:00:00,26.9980489310722,10.9973865159289 
 03/23  19:00:00,26.8383370174416,13.1611476927989 
 03/23  20:00:00,26.3258957680654,13.3743619074239 
 03/23  21:00:00,25.8259255425822,10.842627140467 
 03/23  22:00:00,25.485523052798,10.4839593477222 
 03/23  23:00:00,25.1738445152167,10.262095951062 
 03/23  24:00:00,24.8631333794673,9.97975830300201 
 03/24  01:00:00,24.6309413075214,11.7847905819172 
 03/24  02:00:00,23.814974702374,10.6274045257227 
 03/24  03:00:00,23.3858899061873,8.40018645799066 
 03/24  04:00:00,23.2986153130398,9.8191179917308 
 03/24  05:00:00,23.2250504277123,8.95769358130145 
 03/24  06:00:00,23.0527693179526,9.31176258687553 
 03/24  07:00:00,22.8415455310438,7.96162639714065 
 03/24  08:00:00,22.6962886989176,10.4825883445167 
 03/24  09:00:00,22.7750308730518,8.04208682694662 
 03/24  10:00:00,23.1601731713786,0.0 
 03/24  11:00:00,23.7547667621693,0.0 
 03/24  12:00:00,24.5030915484212,0.0 
 03/24  13:00:00,24.7540947011895,0.0 
 03/24  14:00:00,25.1135292741479,0.0 
 03/24  15:00:00,25.7479061652341,0.0 
 03/24  16:00:00,26.3157000467084,0.0 
 03/24  17:00:00,26.656284157082,0.0 
 03/24  18:00:00,26.8026518829118,0.0 
 03/24  19:00:00,26.6904138781251,0.0 
 03/24  20:00:00,26.4358664495198,0.0 
 03/24  21:00:00,26.1534556168924,0.0 
 03/24  22:00:00,25.9067492968669,0.0 
 03/24  23:00:00,25.7334162159908,0.0 
 03/24  24:00:00,25.5770169741816,0.0 
 03/25  01:00:00,25.4442489966435,8.62742946800711 
 03/25  02:00:00,24.7264859629637,0.0 
 03/25  03:00:00,24.3723663791446,0.0 
 03/25  04:00:00,24.3391906578313,0.0 
 03/25  05:00:00,24.2973161124252,0.0 
 03/25  06:00:00,24.2477280753999,0.0 
 03/25  07:00:00,24.2029207683461,0.0 
 03/25  08:00:00,24.1442972760785,0.0 
 03/25  09:00:00,24.101354341136,0.0 
 03/25  10:00:00,24.1462526574958,0.0 
 03/25  11:00:00,24.3837806963804,0.0 
 03/25  12:00:00,24.5721512134831,0.0 
 03/25  13:00:00,24.6685391133889,0.0 
 03/25  14:00:00,24.7936737439794,0.0 
 03/25  15:00:00,25.0309861948036,0.0 
 03/25  16:00:00,25.2274370209538,0.0 
 03/25  17:00:00,25.3702043713235,0.0 
 03/25  18:00:00,25.4767875115068,0.0 
 03/25  19:00:00,25.5187479238832,0.0 
 03/25  20:00:00,25.4988996416867,0.0 
 03/25  21:00:00,25.4111091915716,0.0 
 03/25  22:00:00,25.3116650628116,0.0 
 03/25  23:00:00,25.1980758531508,0.0 
 03/25  24:00:00,25.0795532837203,0.0 
 03/26  01:00:00,24.976139530899,0.0 
 03/26  02:00:00,24.9107577934769,0.0 
 03/26  03:00:00,24.7139188179625,0.0 
 03/26  04:00:00,24.494735438301,0.0 
 03/26  05:00:00,24.3028694739764,0.0 
 03/26  06:00:00,24.1659008098479,0.0 
 03/26  07:00:00,24.0601963113207,0.0 
 03/26  08:00:00,23.9197277117242,0.0 
 03/26  09:00:00,23.8319831395075,0.0 
 03/26  10:00:00,23.7978835206262,0.0 
 03/26  11:00:00,23.8793059045803,0.0 
 03/26  12:00:00,24.0444310560145,0.0 
 03/26  13:00:00,24.2400752268156,0.0 
 03/26  14:00:00,24.36229514542,0.0 
 03/26  15:00:00,24.3844366074875,0.0 
 03/26  16:00:00,24.3520056773896,0.0 
 03/26  17:00:00,24.322360176453,0.0 
 03/26  18:00:00,24.3204202879817,0.0 
 03/26  19:00:00,24.1755430825677,0.0 
 03/26  20:00:00,23.9146490100705,0.0 
 03/26  21:00:00,23.6816330345702,0.0 
 03/26  22:00:00,23.5080466957727,0.0 
 03/26  23:00:00,23.3443851278722,0.0 
 03/26  24:00:00,23.1792109214191,0.0 
 03/27  01:00:00,23.0102002297293,0.0 
 03/27  02:00:00,23.0033123069362,0.0 
 03/27  03:00:00,22.9099919940337,0.0 
 03/27  04:00:00,22.7842279991154,0.0 
 03/27  05:00:00,22.6908090520288,0.0 
 03/27  06:00:00,22.6291559647935,0.0 
 03/27  07:00:00,22.5611199730279,0.0 
 03/27  08:00:00,22.5234089166453,0.0 
 03/27  09:00:00,22.6950349870051,0.0 
 03/27  10:00:00,23.1953926876034,0.0 
 03/27  11:00:00,23.836843426206,0.0 
 03/27  12:00:00,24.4763540397839,0.0 
 03/27  13:00:00,24.7110663696416,0.0 
 03/27  14:00:00,24.9083845110955,0.0 
 03/27  15:00:00,25.5450349205477,0.0 
 03/27  16:00:00,26.0707592291847,0.0 
 03/27  17:00:00,26.3477200147089,0.0 
 03/27  18:00:00,26.3936774458084,0.0 
 03/27  19:00:00,26.1996176981664,0.0 
 03/27  20:00:00,25.8969933274955,0.0 
 03/27  21:00:00,25.5611242957623,0.0 
 03/27  22:00:00,25.2414850032396,0.0 
 03/27  23:00:00,24.941074380442,0.0 
 03/27  24:00:00,24.712645613325,0.0 
 03/28  01:00:00,24.5421427420605,0.0 
 03/28  02:00:00,24.2497288206364,0.0 
 03/28  03:00:00,24.0725764629936,0.0 
 03/28  04:00:00,24.0053389773265,0.0 
